Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1204547,249246
192,1856706,901405
393,1735402,780101
593,1234377,279076
796,1294588,339287
991,1087824,132523
1192,1246438,291137
1394,1357150,401849
1596,824359,0
1796,276885,0
1997,1195599,240298
2199,1384947,429646
2401,2073021,1117720
2601,1203699,248398
2804,1124402,169101
3009,849017,0
3210,1869792,914491
3410,1358230,402929
3610,1329350,374049
3818,1088784,133483
4020,1190426,235125
4226,1147864,192563
4428,1110468,155167
4624,1198430,243129
4826,1084177,128876
5036,956923,1622
5233,1131126,175825
5439,1137466,182165
5623,1373840,418539
5841,1106984,151683
6032,1238031,282730
6227,1359500,404199
6443,984354,29053
6643,809323,0
6852,1110468,155167
7037,1099191,143890
7237,946360,0
7433,1171108,215807
7635,1295215,339914
7843,1198526,243225
8050,630410,0
8250,1215744,260443
8441,1374596,419295
8654,1062652,107351
8855,1107855,152554
9051,1175846,220545
9258,1122660,167359
9457,1021901,66600
9653,1169366,214065
9861,1109597,154296
10050,1372371,417070
10266,1040008,84707
10465,1166834,211533
10662,1196906,241605
10817,1164602,209301
11020,738549,0
11223,1114822,159521
11414,1179740,224439
11625,1028990,73689
11813,1484721,529420
12012,1244326,289025
12227,816920,0
12419,1333169,377868
12630,1115693,160392
12830,1239645,284344
13019,1245893,290592
13232,932916,0
13425,1320799,365498
13619,1100888,145587
13820,1206207,250906
14021,1166126,210825
14223,673274,0
14431,1004178,48877
14633,1127661,172360
14837,1138586,183285
15034,1005234,49933
15246,914850,0
15440,1200459,245158
15641,1185566,230265
15846,1162733,207432
16050,1145882,190581
16253,826185,0
16442,1251251,295950
16653,1188590,233289
16853,1175599,220298
17055,1109597,154296
17257,1118769,163468
17446,1001889,46588
17660,1107855,152554
17863,1140053,184752
18063,1161036,205735
18249,1729994,774693
18455,977912,22611
18653,1342809,387508
18865,1096533,141232
19062,1201766,246465
19270,879384,0
19472,1108726,153425
19665,1182326,227025
19861,1299582,344281
20056,1319704,364403
20258,1253766,298465
20461,1010242,54941
20662,876771,0
20862,1199727,244426
21063,1213419,258118
21271,863945,0
21470,1074536,119235
21682,1127778,172477
21878,1172606,217305
22083,1154829,199528
22273,1026824,71523
22481,1175846,220545
22684,1162886,207585
22876,1313628,358327
23087,927887,0
23290,1126144,170843
23487,1180706,225405
23682,1093706,138405
23829,1153917,198616
24029,1766520,811219
24231,1173529,218228
24431,1214296,258995
24647,1204253,248952
24844,1194607,239306
25042,930188,0
25252,1101758,146457
25458,1157691,202390
25643,953022,0
25845,1350072,394771
26055,1166126,210825
26260,1128757,173456
26456,1201766,246465
26663,1195286,239985
26851,1309015,353714
27064,866735,0
27266,1119177,163876
27467,1074845,119544
27667,860939,0
27870,863393,0
28070,1199653,244352
28271,1136705,181404
28473,1113080,157779
28664,1338283,382982
28864,1308134,352833
29076,1105242,149941
29272,1192046,236745
29468,976333,21032
29678,1161328,206027
29881,1122660,167359
30072,1247968,292667
30280,1213526,258225
30485,1109597,154296
30691,705297,0
30875,1596406,641105
31090,1097404,142103
31285,1124424,169123
31490,816605,0
31693,1137341,182040
31881,1251948,296647
32095,908753,0
32297,1131369,176068
32488,750820,0
32685,1335639,380338
32894,1164506,209205
33100,1097054,141753
33291,1239210,283909
33506,1092178,136877
33705,1126144,170843
33897,1261101,305800
34098,1191398,236097
34302,1162886,207585
34506,1221062,265761
34704,1149926,194625
34910,1153443,198142
35100,1062446,107145
35309,1171000,215699
35514,795074,0
35703,1076715,121414
35905,1240358,285057
36119,1110468,155167
36312,1376690,421389
36520,871029,0
36722,1177784,222483
36914,1256055,300754
37062,1460468,505167
37263,1410778,455477
37463,1200201,244900
37677,905624,0
37876,1131126,175825
38067,1349185,393884
38265,263706,0
38467,986508,31207
38668,1195599,240298
38869,1219167,263866
39071,1121789,166488
39272,1240863,285562
39474,2053062,1097761
39675,1484737,529436
39878,1205388,250087
40079,1191978,236677
40281,1172443,217142
40482,1196487,241186
40683,1157413,202112
40885,1155675,200374
41085,1197219,241918
41287,1158026,202725
41493,820023,0
41702,1160312,205011
41906,1112209,156908
42110,680996,0
42311,870871,0
42510,1139915,184614
42701,1224986,269685
42902,1277517,322216
43114,1109597,154296
43313,1156037,200736
43503,2176890,1221589
43721,1112209,156908
43909,1238489,283188
44121,1180706,225405
44324,1110468,155167
44515,1056758,101457
44731,935311,0
44920,1167746,212445
45121,1164506,209205
45324,1187186,231885
45533,1112209,156908
45731,1132077,176776
45920,1331113,375812
46133,1091308,136007
46334,1144516,189215
46532,1214413,259112
46730,1275578,320277
46936,1177205,221904
47141,1113951,158650
47337,1211808,256507
47537,1195286,239985
47693,1146748,191447
47883,1454799,499498
48083,1357737,402436
48299,892206,0
48489,1244685,289384
48698,1117735,162434
48903,653178,0
49099,1023129,67828
49306,772273,0
49501,1175846,220545
49709,1105242,149941
49897,1255974,300673
50113,1128757,173456
50314,1171190,215889
50501,1291598,336297
50703,1126117,170816
50916,1134177,178876
51111,1134144,178843
51317,816225,0
51508,985836,30535
51711,1156039,200738
51919,939612,0
52119,1174226,218925
52312,1202895,247594
52526,391302,0
52714,1655062,699761
52928,1441936,486635
53122,1192696,237395
53320,1215136,259835
53526,1185052,229751
53727,1166126,210825
53930,1170986,215685
54134,1219069,263768
54325,1302139,346838
54531,1305189,349888
54742,1126144,170843
54945,860067,0
55134,1310775,355474
55339,1149926,194625
55532,1446716,491415
55743,1169037,213736
55936,1306458,351157
56150,1098275,142974
56352,1119177,163876
56538,1472752,517451
56744,872695,0
56956,1653388,698087
57150,1186857,231556
57357,798002,0
57551,1184403,229102
57746,1294746,339445
57960,1112209,156908
58163,924430,0
58366,1111339,156038
58565,1115693,160392
58753,1300170,344869
58957,1289523,334222
59166,1147864,192563
59308,1113145,157844
59507,1640417,685116
59721,1343201,387900
