Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,858841,0
199,1050685,99465
396,1333169,381949
611,1456742,505522
798,1879861,928641
997,986361,35141
1197,480071,0
1408,1119045,167825
1597,2243423,1292203
1813,1034783,83563
2010,1196906,245686
2206,1226373,275153
2407,1073148,121928
2615,977581,26361
2819,1100017,148797
3012,909815,0
3208,1713478,762258
3423,1109597,158377
3623,1124402,173182
3816,1186963,235743
4023,1144516,193296
4225,1190426,239206
4429,1001489,50269
4624,1194697,243477
4818,1366376,415156
5020,1341928,390708
5216,1101758,150538
5438,1135153,183933
5624,1198211,246991
5825,1295215,343995
6030,1219453,268233
6237,1146748,195528
6439,937090,0
6634,131082,0
6828,1464773,513553
7042,1110468,159248
7232,1827705,876485
7427,1264049,312829
7633,1264319,313099
7846,578104,0
8043,665029,0
8236,1734814,783594
8441,1419827,468607
8640,1793716,842496
8854,1129628,178408
9046,1163337,212117
9250,981500,30280
9449,1167851,216631
9651,1099924,148704
9847,1163302,212082
10059,526990,0
10263,698173,0
10450,1900227,949007
10655,1576265,625045
10865,1306410,355190
11053,1518917,567697
11251,1142433,191213
11451,1134473,183253
11603,952951,1731
11805,1281091,329871
12006,1113080,161860
12208,1250033,298813
12408,1119177,167957
12608,1175179,223959
12811,1055684,104464
13021,1215927,264707
13231,1193091,241871
13433,769660,0
13629,1143400,192180
13822,965609,14389
14017,1283479,332259
14237,1208541,257321
14431,878658,0
14625,1379541,428321
14840,492576,0
15037,649635,0
15239,1138937,187717
15431,2203254,1252034
15644,1266979,315759
15845,1130499,179279
16034,1251948,300728
16236,1181827,230607
16443,1171986,220766
16649,1127015,175795
16840,808180,0
17040,1214067,262847
17241,1315163,363943
17456,1108726,157506
17652,1232546,281326
17855,1134473,183253
18057,1174226,223006
18248,1624358,673138
18450,1285241,334021
18661,958016,6796
18864,1101758,150538
19067,1066135,114915
19266,878356,0
19469,1111339,160119
19659,1550242,599022
19854,1025045,73825
20055,1228887,277667
20256,1212687,261467
20457,1184057,232837
20663,1317067,365847
20860,1203198,251978
21080,933055,0
21275,1180706,229486
21479,1154559,203339
21681,1192046,240826
21883,1126144,174924
22084,1013094,61874
22286,842019,0
22485,1201865,250645
22674,1409397,458177
22885,1194582,243362
23088,1120919,169699
23291,1113951,162731
23481,1422061,470841
23691,1116564,165344
23887,1195286,244066
24095,1116564,165344
24296,1153443,202223
24443,1232831,281611
24653,741162,0
24853,867905,0
25054,1114822,163602
25256,1052940,101720
25454,494157,0
25653,726801,0
25849,1483741,532521
26055,988153,36933
26251,1509172,557952
26467,1127778,176558
26660,1205006,253786
26869,1124402,173182
27067,1114388,163168
27262,1292964,341744
27461,1155018,203798
27669,1153166,201946
27861,1426294,475074
28075,822145,0
28265,1228269,277049
28477,984669,33449
28672,1170986,219766
28874,1186680,235460
29075,1031499,80279
29280,461878,0
29478,685987,0
29684,627661,0
29885,616346,0
30081,695707,0
30275,942017,0
30476,946641,0
30692,643210,0
30891,706111,0
31084,814268,0
31281,1003465,52245
31497,602929,0
31700,626443,0
31900,619476,0
32099,418932,0
32291,1314009,362789
32505,1106984,155764
32706,1139208,187988
32905,1147627,196407
33108,1173318,222098
33304,1230926,279706
33507,1136994,185774
33712,1116918,165698
33911,1134473,183253
34113,1154559,203339
34314,1179086,227866
34508,1210051,258831
34658,1111862,160642
34868,1194054,242834
35069,1205694,254474
35258,984291,33071
35458,1088969,137749
35671,700471,0
35877,613380,0
36062,1027521,76301
36277,537191,0
36480,428295,0
36682,630798,0
36881,599445,0
37079,648789,0
37270,971234,20014
37485,478420,0
37686,450342,0
37881,651967,0
38087,651407,0
38286,664927,0
38484,876679,0
38684,698560,0
38891,643210,0
39086,927747,0
39284,900935,0
39495,772613,0
39695,680990,0
39898,693576,0
40101,662179,0
40289,1278159,326939
40489,1233582,282362
40696,292708,0
40905,1033125,81905
41100,1175846,224626
41293,1994321,1043101
41502,1485839,534619
41712,1124402,173182
41897,1323062,371842
42112,875029,0
42308,1170986,219766
42502,1273732,322512
42711,1195286,244066
42919,1115693,164473
43124,624701,0
43307,1073694,122474
43523,481775,0
43724,622089,0
43926,614251,0
44112,935851,0
44318,973710,22490
44529,506903,0
44722,731049,0
44922,677537,0
45124,677887,0
45318,771363,0
45531,667759,0
45723,753292,0
45935,582398,0
46136,468905,0
46325,941879,0
46539,606766,0
46744,629056,0
46942,622960,0
47087,717671,0
47295,613380,0
47495,607283,0
47697,617734,0
47901,630798,0
48090,795974,0
48288,1002928,51708
48502,603800,0
48703,637630,0
48907,641086,0
49095,1222187,270967
49303,669787,0
49508,613733,0
49709,653252,0
49907,673338,0
50102,909032,0
50314,602929,0
50509,668003,0
50710,665574,0
50912,474785,0
51121,528996,0
51325,613380,0
51516,705097,0
51714,862087,0
51925,569055,0
52130,618605,0
52329,1136595,185375
52531,1104865,153645
52720,1422061,470841
52931,1104499,153279
53124,1274234,323014
53323,1509484,558264
53528,625793,0
53726,1335059,383839
53939,172738,0
54138,1165528,214308
54338,1107030,155810
54537,515773,0
54731,861954,0
54945,645849,0
55138,683270,0
55347,618605,0
55543,753753,0
55747,753748,0
55942,821293,0
56153,658832,0
56343,1001268,50048
56542,915812,0
56745,782295,0
56959,597703,0
57160,637630,0
57349,1021425,70205
57562,649905,0
57764,627314,0
57905,763142,0
58116,458694,0
58305,1040926,89706
58508,853250,0
58721,618605,0
58922,618279,0
59109,1069069,117849
59321,677989,0
59512,1532908,581688
59720,750615,0
59928,1190181,238961
