Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,1199252,74863
196,1886268,761879
397,638138,0
600,1469335,344946
797,1704665,580276
1000,2064465,940076
1201,1220410,96021
1414,1132785,8396
1600,1514391,390002
1801,822521,0
2016,945405,0
2209,286669,0
2412,1182326,57937
2608,1529604,405215
2807,1957294,832905
3020,1119367,0
3209,1933608,809219
3409,1258738,134349
3611,1241547,117158
3824,1053072,0
4025,1100888,0
4227,1005256,0
4426,1141168,16779
4622,1225186,100797
4817,1263732,139343
5027,1066926,0
5221,1228165,103776
5420,1227294,102905
5620,1149804,25415
5821,1317654,193265
6035,895690,0
6226,1234835,110446
6436,1117435,0
6632,1170986,46597
6839,1167746,43357
7033,1051709,0
7230,1191495,67106
7432,1231552,107163
7630,1319330,194941
7846,1005256,0
8046,1161254,36865
8235,1194695,70306
8435,1585124,460735
8649,1167053,42664
8839,912103,0
9044,1273213,148824
9252,738392,0
9455,1112209,0
9642,1333670,209281
9855,1127246,2857
10057,1164602,40213
10258,1170181,45792
10457,1150282,25893
10660,929451,0
10865,1113951,0
11051,1088616,0
11264,724118,0
11466,1112608,0
11664,1524455,400066
11863,1164506,40117
12069,1126144,1755
12269,702821,0
12473,862679,0
12613,1287366,162977
12825,1122660,0
13026,1129628,5239
13221,1169366,44977
13427,1180224,55835
13631,840592,0
13826,1162118,37729
14039,996547,0
14233,747363,0
14437,1116564,0
14624,1806515,682126
14835,1102344,0
15027,1343548,219159
15229,1009059,0
15435,1158295,33906
15639,1161266,36877
15835,959208,0
16048,1016578,0
16247,1161254,36865
16451,1131369,6980
16638,1323062,198673
16849,755580,0
17046,1114616,0
17249,1312290,187901
17453,1156791,32402
17644,1208820,84431
17845,1360046,235657
18050,1141706,17317
18256,1145706,21317
18451,1283945,159556
18658,1146748,22359
18863,1130106,5717
19057,1177466,53077
19263,1176754,52365
19455,1256268,131879
19656,1231042,106653
19868,1187186,62797
20073,1106113,0
20269,1141168,16779
20462,1120356,0
20663,1280800,156411
20870,1240959,116570
21070,1235932,111543
21265,1759056,634667
21478,1253044,128655
21682,1113951,0
21885,719822,0
22083,777656,0
22286,434865,0
22482,860525,0
22682,1177466,53077
22889,1125273,884
23080,2102372,977983
23289,1347754,223365
23487,1231552,107163
23681,1045596,0
23840,1098348,0
24042,817311,0
24234,1554539,430150
24448,1101758,0
24648,1113951,0
24841,1182071,57682
25051,1124402,13
25252,1131126,6737
25456,1111339,0
25646,1203056,78667
25857,1165718,41329
26059,1127015,2626
26260,847245,0
26462,1093049,0
26650,1344572,220183
26868,870506,0
27066,1124756,367
27267,1126144,1755
27461,1173585,49196
27669,1113080,0
27865,1154786,30397
28070,1136705,12316
28260,1407928,283539
28467,1206074,81685
28669,1077879,0
28866,1027211,0
29078,467876,0
29269,750051,0
29471,1609396,485007
29667,2322588,1198199
29885,1136511,12122
30087,1163486,39097
30273,1203833,79444
30472,1281804,157415
30686,1125273,884
30888,1138734,14345
31088,705373,0
31294,788978,0
31493,1156791,32402
31687,1249689,125300
31884,1257149,132760
32091,757564,0
32289,1194697,70308
32500,1161254,36865
32699,1067514,0
32903,1069619,0
33103,1192313,67924
33303,1147864,23475
33499,1221206,96817
33702,1192046,67657
33908,1135169,10780
34110,1110468,0
34298,1272871,148482
34501,1235371,110982
34707,1177407,53018
34900,1274634,150245
35102,1235371,110982
35312,1085544,0
35515,702425,0
35655,1292999,168610
35869,1152186,27797
36069,644325,0
36273,621218,0
36476,606412,0
36678,471050,0
36876,769397,0
37078,637765,0
37277,764289,0
37481,519095,0
37681,642094,0
37880,729031,0
38082,666643,0
38286,472389,0
38485,614197,0
38676,847126,0
38876,816505,0
39083,829330,0
39288,1127778,3389
39488,1172413,48024
39685,1079440,0
39892,834645,0
40094,1106984,0
40296,1121789,0
40490,1187186,62797
40691,1162886,38497
40896,1151211,26822
41086,1290062,165673
41301,1172311,47922
41491,1254534,130145
41701,1063578,0
41892,1265293,140904
42107,1107855,0
42299,1303468,179079
42509,994733,0
42703,1026189,0
42903,1047246,0
43110,611111,0
43312,725680,0
43510,689227,0
43706,1206233,81844
43915,639862,0
44113,679448,0
44322,630798,0
44513,701222,0
44711,1249257,124868
44925,633685,0
45118,1025512,0
45330,581753,0
45530,622089,0
45727,658832,0
45933,601187,0
46120,941104,0
46330,771851,0
46535,654119,0
46728,763539,0
46926,829377,0
47137,1117735,0
47339,1110468,0
47537,1095683,0
47745,831568,0
47892,1148980,24591
48092,1174226,49837
48299,834181,0
48499,1155750,31361
48699,1120048,0
48890,1307066,182677
49089,1330124,205735
49292,1215423,91034
49503,1093049,0
49699,1152531,28142
49906,1139208,14819
50103,567399,0
50309,617734,0
50497,1191359,66970
50699,722451,0
50913,616863,0
51105,903177,0
51301,839089,0
51500,930690,0
51703,702460,0
51902,798782,0
52106,1144718,20329
52323,258241,0
52521,768499,0
52724,653716,0
52925,617734,0
53119,681359,0
53325,437279,0
53529,114234,0
53730,623831,0
53926,655207,0
54132,1180615,56226
54332,529126,0
54535,627587,0
54739,655484,0
54926,959440,0
55141,1180909,56520
55341,927042,0
55535,1233368,108979
55741,1127778,3389
55943,1107855,0
56135,1211853,87464
56335,1434551,310162
56540,1158755,34366
56751,1106984,0
56951,1057426,0
57153,798892,0
57342,1489708,365319
57556,1100888,0
57758,1140950,16561
57957,1108726,0
58150,739219,0
58364,510789,0
58558,720007,0
58761,629819,0
58959,715147,0
59161,671407,0
59358,847344,0
59554,1451958,327569
59769,751016,0
,,
