Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,1233695,245673
199,1737330,749308
398,1691881,703859
598,1420799,432777
807,1170986,182964
1009,1192046,204024
1213,787236,0
1417,1129365,141343
1615,1067712,79690
1817,1106984,118962
2007,1210635,222613
2220,1014836,26814
2412,250859,0
2619,1028062,40040
2811,1372730,384708
3011,1975867,987845
3210,1885386,897364
3416,1130997,142975
3611,1218948,230926
3830,397259,0
4028,771003,0
4217,2028788,1040766
4416,1669903,681881
4632,59851,0
4824,1250741,262719
5018,2404016,1415994
5219,1364320,376298
5426,219700,0
5634,1068925,80903
5829,1353652,365630
6025,1803143,815121
6225,853154,0
6440,883497,0
6638,721867,0
6842,1150095,162073
7049,1119177,131155
7234,1565455,577433
7430,1759456,771434
7635,958248,0
7836,1384949,396927
8049,1051330,63308
8250,1154262,166240
8439,1524912,536890
8652,1114822,126800
8849,1201273,213251
9042,1351742,363720
9246,689123,0
9459,1035496,47474
9658,730142,0
9850,1233743,245721
10061,1673104,685082
10261,1314257,326235
10453,1180761,192739
10647,1319036,331014
10848,1200905,212883
11050,1235889,247867
11253,1044322,56300
11452,1064786,76764
11654,1354203,366181
11854,1215927,227905
12065,1211904,223882
12260,1431701,443679
12477,1145632,157610
12663,1265995,277973
12818,1219798,231776
13018,1264384,276362
13217,1301845,313823
13428,471883,0
13631,755883,0
13832,1137821,149799
14025,1856706,868684
14222,1929495,941473
14433,1161647,173625
14634,1012078,24056
14838,900044,0
15040,1152327,164305
15231,1261633,273611
15429,1297526,309504
15630,688242,0
15833,1918565,930543
16047,1107855,119833
16234,1362350,374328
16449,967020,0
16653,1119177,131155
16852,1099500,111478
17041,1420886,432864
17257,1104371,116349
17456,1269015,280993
17650,1252021,263999
17847,1399942,411920
18061,1191136,203114
18250,1085326,97304
18459,1134473,146451
18656,1424529,436507
18862,859209,0
19052,1274634,286612
19255,1093939,105917
19460,1234742,246720
19664,1126203,138181
19859,1169726,181704
20073,348415,0
20272,810631,0
20476,1146175,158153
20670,1207986,219964
20879,1135724,147702
21066,2037253,1049231
