Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
35,1109760,359829
210,1343878,593947
415,1958587,1208656
610,1828368,1078437
811,1468022,718091
1011,1722736,972805
1212,688240,0
1412,1096663,346732
1615,855919,105988
1817,591055,0
2020,267042,0
2220,765007,15076
2433,129550,0
2622,686091,0
2825,579259,0
3032,101416,0
3230,217371,0
3433,125183,0
3636,143003,0
3830,777848,27917
4037,563403,0
4247,90134,0
4450,204563,0
4653,116997,0
4851,209291,0
5053,183503,0
5259,107552,0
5445,1182466,432535
5645,1143642,393711
5849,1286502,536571
6048,1379939,630008
6256,245032,0
6450,1830318,1080387
6651,1965773,1215842
6858,1410880,660949
7060,1662985,913054
7259,2498487,1748556
7458,2458128,1708197
7658,1501472,751541
7857,2090077,1340146
8058,1145502,395571
8259,838641,88710
8467,368124,0
8664,1087104,337173
8865,227619,0
9075,191936,0
9280,110302,0
9478,240203,0
9683,101375,0
9885,173782,0
10034,151319,0
10236,156959,0
10432,464448,0
10632,490789,0
10844,144623,0
11042,170542,0
11248,136523,0
11439,887704,137773
11649,1058855,308924
11857,895329,145398
12045,2045960,1296029
12245,1845049,1095118
12453,1838557,1088626
12642,2723303,1973372
12842,1935612,1185681
13044,2168021,1418090
13246,3253348,2503417
13447,3132661,2382730
13648,4236210,3486279
13848,2601650,1851719
14049,2594872,1844941
14251,2223908,1473977
14451,1639412,889481
14652,2787999,2038068
14852,2504096,1754165
15054,3052988,2303057
15256,2057674,1307743
15457,2257904,1507973
15662,1633932,884001
15863,1715340,965409
16072,849065,99134
16270,2149423,1399492
16468,1320070,570139
16672,986808,236877
16879,481679,0
17075,1103388,353457
17278,642096,0
17472,1753162,1003231
17674,3404304,2654373
17876,3014817,2264886
18082,3524459,2774528
18275,2428282,1678351
18478,2437895,1687964
18677,2718460,1968529
18878,2598941,1849010
19082,2222558,1472627
19283,1559324,809393
19484,2001118,1251187
19681,1841029,1091098
19888,868328,118397
20086,1182833,432902
20290,835060,85129
20489,2192617,1442686
20688,1035168,285237
20888,2183825,1433894
21102,1191072,441141
21298,1121208,371277
21500,769250,19319
21649,426981,0
21844,1883630,1133699
22050,1657318,907387
22257,1136284,386353
22453,906199,156268
22651,1861909,1111978
22849,1069362,319431
23053,2370349,1620418
23268,620937,0
23460,1508828,758897
23657,1864431,1114500
23855,1889484,1139553
24057,1462106,712175
24260,696029,0
24473,1341271,591340
24660,1113688,363757
24872,319542,0
25067,1495650,745719
25267,2054667,1304736
25469,1893960,1144029
25674,2564320,1814389
25875,2947784,2197853
26078,1393456,643525
26276,1935867,1185936
26477,1194303,444372
26678,1919524,1169593
26877,2319725,1569794
27085,1240467,490536
27283,1589618,839687
27486,1887988,1138057
27680,1967714,1217783
27884,1782715,1032784
28082,2419849,1669918
28288,1210202,460271
28486,1743206,993275
28688,1671891,921960
28890,1849937,1100006
29091,2403868,1653937
29291,2375439,1625508
29494,2532978,1783047
29692,2693149,1943218
29895,2518780,1768849
30100,2965033,2215102
30302,2671172,1921241
30491,2644819,1894888
30691,2102374,1352443
30901,1986719,1236788
31101,2233683,1483752
31302,2889466,2139535
31508,2780968,2031037
31710,2746602,1996671
31913,1841293,1091362
32105,2256940,1507009
32316,1707492,957561
32520,1687407,937476
32715,1801113,1051182
32910,3965163,3215232
33111,3535848,2785917
33311,2833945,2084014
33518,2607320,1857389
33714,3926903,3176972
33914,2963341,2213410
34120,3500972,2751041
34318,3558381,2808450
34519,3378448,2628517
34722,2980811,2230880
34869,2933152,2183221
35078,1831121,1081190
35270,2450899,1700968
35495,964462,214531
35672,1321615,571684
35875,1177507,427576
36080,2320987,1571056
36277,1397079,647148
36480,2476491,1726560
36681,2985628,2235697
36881,2784719,2034788
37082,2428128,1678197
37282,2077008,1327077
37488,1253595,503664
37692,1297158,547227
37887,1338637,588706
38090,1740536,990605
38290,1580906,830975
38489,2717584,1967653
38694,2075702,1325771
38892,2343510,1593579
39098,3359111,2609180
39297,2183315,1433384
39501,1451601,701670
39698,778590,28659
39900,1089244,339313
40104,272891,0
40314,337341,0
40518,105570,0
40716,149483,0
40920,121083,0
41123,172088,0
41316,602530,0
41516,458427,0
41718,959115,209184
41928,1051818,301887
42116,1220787,470856
42318,1026288,276357
42523,1171430,421499
42718,1508426,758495
42924,2225737,1475806
43118,2194095,1444164
43326,2273553,1523622
43526,3186998,2437067
43729,2374990,1625059
43925,2294527,1544596
44124,1358051,608120
44324,1489055,739124
44526,2520878,1770947
44726,955994,206063
44930,907343,157412
45129,1761640,1011709
45335,2554754,1804823
45540,2436461,1686530
45738,1798369,1048438
45892,1915656,1165725
46138,2196079,1446148
46295,857007,107076
46493,2327464,1577533
46696,1159571,409640
46900,566828,0
47102,319120,0
47305,136523,0
47509,150196,0
47711,665615,0
47900,1697922,947991
48107,1814710,1064779
48305,1404012,654081
48507,908911,158980
48711,1860385,1110454
48911,2890266,2140335
49105,4499289,3749358
49311,4281903,3531972
49513,3755499,3005568
49709,4148885,3398954
49917,3977209,3227278
50119,4480427,3730496
50320,3386072,2636141
50519,2498895,1748964
50748,3520810,2770879
50919,4195186,3445255
51122,2234394,1484463
51321,1693441,943510
51523,941222,191291
51736,96419,0
51926,490789,0
52136,87985,0
52341,133283,0
52534,770062,20131
52732,535672,0
52931,430952,0
53133,348958,0
53348,69015,0
53554,141705,0
53752,746831,0
53953,1040532,290601
54150,1856379,1106448
54344,1819971,1070040
54544,1571472,821541
54744,3430135,2680204
54942,3893574,3143643
55147,3589906,2839975
55350,2938429,2188498
55550,2514140,1764209
55751,1864145,1114214
55951,1747957,998026
56159,850773,100842
56352,1187635,437704
56555,535732,0
56769,151347,0
56967,109186,0
57167,265861,0
57315,293816,0
57528,91332,0
57723,199703,0
57920,376347,0
58130,130633,0
58334,73477,0
58531,131303,0
58737,86869,0
58940,201323,0
