Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
58,816001,0
199,1403959,402531
400,1249836,248408
606,2418277,1416849
801,1369679,368251
1002,1835268,833840
1205,1843613,842185
1411,1181915,180487
1608,1825210,823782
1802,871761,0
2010,2370394,1368966
2213,1685494,684066
2409,1096256,94828
2608,1164804,163376
2809,1603232,601804
3009,658576,0
3215,152692,0
3416,140296,0
3627,101215,0
3817,752619,0
4033,82405,0
4230,154343,0
4432,163734,0
4637,153181,0
4834,159203,0
5034,199662,0
5237,143003,0
5432,890790,0
5644,1024822,23394
5838,1230652,229224
6035,1423982,422554
6238,1608486,607058
6441,2178012,1176584
6640,2125505,1124077
6840,1753414,751986
7041,1580151,578723
7244,1914602,913174
7445,2063176,1061748
7643,2183104,1181676
7843,1330568,329140
8044,1684020,682592
8248,1768422,766994
8449,953694,0
8651,1636417,634989
8850,1428863,427435
9054,2048858,1047430
9254,2356635,1355207
9453,1760994,759566
9666,957004,0
9868,475013,0
10010,1993648,992220
10215,990048,0
10410,751327,0
10619,690601,0
10815,1161851,160423
11015,1460560,459132
11227,2138358,1136930
11417,2006321,1004893
11616,1328631,327203
11820,2499708,1498280
12023,3276060,2274632
12219,2310668,1309240
12422,2309933,1308505
12628,2501345,1499917
12827,3568246,2566818
13028,2171992,1170564
13236,1396859,395431
13439,1323200,321772
13641,1246806,245378
13838,704707,0
14047,138143,0
14250,104723,0
14450,160689,0
14653,159203,0
14855,145380,0
15054,270701,0
15245,1317575,316147
15458,527298,0
15656,186682,0
15854,186743,0
16058,112223,0
16260,160689,0
16461,283936,0
16672,106595,0
16871,125924,0
17070,172163,0
17281,198845,0
17462,1184699,183271
17672,1012474,11046
17868,1568871,567443
18066,1900920,899492
18267,1355568,354140
18466,1780595,779167
18669,1909088,907660
18864,2760277,1758849
19071,2306874,1305446
19272,1415281,413853
19471,1692916,691488
19676,2114790,1113362
19881,1907951,906523
20074,2880902,1879474
20274,2159518,1158090
20475,2120825,1119397
20677,1365354,363926
20880,1018976,17548
21082,1280442,279014
21284,1348648,347220
21482,1481980,480552
21685,1141055,139627
21834,2158950,1157522
22035,1908636,907208
22235,1964409,962981
22443,334020,0
22646,311817,0
22839,983706,0
23042,428673,0
23248,293740,0
23444,663437,0
23661,989829,0
23860,1065460,64032
24049,2006442,1005014
24253,2026781,1025353
24456,1168646,167218
24662,1008966,7538
24863,1343764,342336
25066,1180000,178572
25257,3801427,2799999
25461,2429253,1427825
25662,2098631,1097203
25863,1683263,681835
26062,1140379,138951
26266,780868,0
26475,145538,0
26677,113650,0
26886,105839,0
27083,234866,0
27288,134207,0
27482,201084,0
27687,231978,0
27882,449874,0
28088,374187,0
28282,181555,0
28488,243832,0
28694,113650,0
28898,124809,0
29095,154342,0
29301,109186,0
29491,903992,0
29703,1030920,29492
29902,1005533,4105
30097,2483352,1481924
30304,2063131,1061703
30502,1634683,633255
30705,3131493,2130065
30899,2234696,1233268
31098,2067709,1066281
31299,2773573,1772145
31451,3426300,2424872
31650,2854035,1852607
31856,2575161,1573733
32057,1833229,831801
32262,865711,0
32460,1998661,997233
32663,1586319,584891
32862,1872375,870947
33066,2314819,1313391
33271,1948660,947232
33467,2312264,1310836
33668,3406860,2405432
33867,3054967,2053539
34067,3102700,2101272
34270,2683636,1682208
34471,2583426,1581998
34676,2229517,1228089
34872,2321839,1320411
35075,1223239,221811
35273,1233663,232235
35480,271285,0
35689,830628,0
35885,1116222,114794
36084,2885942,1884514
36284,3147835,2146407
36479,3907126,2905698
36688,3657779,2656351
36886,3222583,2221155
37086,3190338,2188910
37294,1687713,686285
