Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,1968032,0
210,1780833,0
411,2162635,114279
611,1845851,0
809,1478281,0
1014,1079353,0
1163,1695830,0
1363,1188922,0
1567,453930,0
1770,395748,0
1976,326243,0
2192,285731,0
2375,780307,0
2576,359333,0
2775,769609,0
2976,465149,0
3175,805924,0
3377,892458,0
3580,604001,0
3779,890422,0
3980,643945,0
4182,657040,0
4382,841819,0
4583,1298871,0
4784,1165090,0
4986,968225,0
5186,828589,0
5385,867127,0
5588,2100255,51899
5790,1383104,0
5990,1218467,0
6192,667273,0
6391,1554964,0
6592,1685342,0
6792,1690167,0
6995,1417122,0
7195,1747505,0
7397,2149645,101289
7602,1603431,0
7801,1524901,0
8003,369834,0
8205,595457,0
8406,540600,0
8613,184162,0
8824,92448,0
9026,189357,0
9227,102491,0
9426,207803,0
9629,183174,0
9835,123693,0
10028,369781,0
10231,164512,0
10439,111418,0
10633,162601,0
10839,151103,0
11036,167519,0
11240,167302,0
11432,834319,0
11628,1037794,0
11793,1079118,0
11988,2188110,139754
12191,2829568,781212
12386,2011031,0
12586,1253483,0
12788,1197742,0
12993,2044965,0
13190,869389,0
13400,1530640,0
13600,756946,0
13803,93564,0
14006,116825,0
14207,166937,0
14409,232636,0
14613,112534,0
14818,123693,0
15009,307400,0
15212,152113,0
15421,98028,0
15619,294267,0
15819,197002,0
16026,123563,0
16230,173783,0
16421,438728,0
16619,656725,0
16834,112223,0
17019,828306,0
17227,188925,0
17434,346799,0
17632,871859,0
17833,1043148,0
18037,2188691,140335
18234,1788075,0
18434,1692772,0
18633,2045526,0
18836,819355,0
19034,1440762,0
19237,1702037,0
19438,1581384,0
19639,2438562,390206
19838,2557089,508733
20052,1022263,0
20243,1167957,0
20449,1166442,0
20653,838440,0
20851,2186179,137823
21049,1344974,0
21249,1764722,0
21459,772077,0
21661,794156,0
21853,1021838,0
22004,1102220,0
22204,1231165,0
22406,1181413,0
22607,909133,0
22816,476411,0
23018,477836,0
23223,575004,0
23422,299163,0
23614,1390286,0
23821,1160586,0
24017,1129663,0
24220,490176,0
24425,606171,0
24624,1962793,0
24824,1660836,0
25023,1899256,0
25223,1890965,0
25427,2545214,496858
25624,1273152,0
25825,2159598,111242
26026,2664848,616492
26231,2123314,74958
26425,2138302,89946
26635,1380773,0
26833,1848477,0
27034,2121180,72824
27235,2058882,10526
27435,1940746,0
27637,2055815,7459
27840,2309845,261489
28035,1778443,0
28236,2370577,322221
28437,1997495,0
28636,2240784,192428
28837,2006480,0
29045,1451800,0
29247,1270241,0
29448,1338308,0
29651,1547959,0
29853,2451810,403454
30055,3174594,1126238
30257,2182733,134377
30455,1973230,0
30658,3070622,1022266
30852,2823366,775010
31055,2870313,821957
31254,2527094,478738
31458,2253662,205306
31660,2001611,0
31858,1312000,0
32066,790684,0
32268,981306,0
32474,164063,0
32674,207803,0
32877,581948,0
33068,1298702,0
33273,378259,0
33478,176828,0
33678,160689,0
33884,54317,0
34032,102503,0
34240,175979,0
34428,625439,0
34641,100704,0
34837,173894,0
35037,229291,0
35243,177890,0
35447,185746,0
35639,1188632,0
35851,1008118,0
36052,1716736,0
