Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
57,1155431,269661
224,1779065,893295
428,2015880,1130110
619,1942851,1057081
821,2074559,1188789
1022,1531514,645744
1224,1572405,686635
1429,1378074,492304
1626,1840629,954859
1833,1874407,988637
2040,1263583,377813
2234,1978459,1092689
2446,1070706,184936
2641,1363868,478098
2836,1868216,982446
3040,1601133,715363
3239,1312163,426393
3465,994183,108413
3641,1227878,342108
3845,1095973,210203
4044,1372861,487091
4247,1272661,386891
4452,1159062,273292
4660,1043718,157948
4863,964652,78882
5062,1041213,155443
5260,1048008,162238
5453,1622235,736465
5661,1502969,617199
5858,2906886,2021116
6062,1094878,209108
6259,2557757,1671987
6458,767183,0
6659,1110462,224692
6860,1310147,424377
7063,1339685,453915
7269,2090522,1204752
7471,2847175,1961405
7671,2127361,1241591
7867,1542810,657040
8069,2264312,1378542
8270,1783582,897812
8475,2382732,1496962
8672,1721854,836084
8874,2181737,1295967
9072,1923142,1037372
9274,921147,35377
9475,2138247,1252477
9677,1730175,844405
9878,1819801,934031
10083,1988336,1102566
10286,1188677,302907
10484,1872747,986977
10634,1555085,669315
10837,1803195,917425
11041,2368683,1482913
11237,2600809,1715039
11443,2925882,2040112
11642,3460152,2574382
11842,3460294,2574524
12046,2780562,1894792
12248,1755838,870068
12449,2345651,1459881
12656,3174303,2288533
12849,3399804,2514034
13051,2076270,1190500
13254,2903608,2017838
13453,2572855,1687085
13657,3790183,2904413
13851,2790490,1904720
14052,3240215,2354445
14252,3364801,2479031
14454,2554142,1668372
14656,3130609,2244839
14857,2518594,1632824
15057,1793583,907813
15256,2884518,1998748
15464,1722022,836252
15663,1872156,986386
15868,2692870,1807100
16068,2360572,1474802
16270,2038656,1152886
16470,3032041,2146271
16670,2134328,1248558
16871,1643624,757854
17071,512604,0
17278,307245,0
17475,1247204,361434
17678,1180731,294961
17886,2423958,1538188
18079,2088578,1202808
18282,1346079,460309
18484,1346602,460832
18685,2422176,1536406
18882,2245850,1360080
19086,2817995,1932225
19286,2589775,1704005
19492,2990885,2105115
19688,2979902,2094132
19891,2281005,1395235
20097,1550441,664671
20295,792534,0
20496,1957855,1072085
20700,487601,0
20911,1257020,371250
21099,3043859,2158089
21300,1728522,842752
21505,1888894,1003124
21701,2535101,1649331
21899,1530110,644340
22100,1787444,901674
22299,1254728,368958
22502,1974858,1089088
22651,1385700,499930
22855,1129130,243360
23056,957089,71319
23257,964102,78332
23458,764365,0
23660,1539946,654176
23860,2039670,1153900
24067,488659,0
24264,1715204,829434
24463,919971,34201
24664,1870328,984558
24867,1121602,235832
25068,1293836,408066
25271,621024,0
25470,965155,79385
25677,251967,0
25883,266461,0
26087,197754,0
26284,204070,0
26491,127040,0
26690,108070,0
26896,217523,0
27082,1013674,127904
27287,612970,0
27485,1253128,367358
27693,101353,0
27889,251586,0
28090,613861,0
28290,679392,0
28496,132022,0
28695,461710,0
28896,373064,0
29104,112274,0
29298,263441,0
29505,793517,0
29709,1070499,184729
29902,1679601,793831
30102,1455093,569323
30302,1279893,394123
30508,1800154,914384
30701,2879231,1993461
30900,2943137,2057367
31103,2047300,1161530
31303,4111962,3226192
31504,3993259,3107489
31707,3118127,2232357
31907,3212227,2326457
32109,3188488,2302718
32310,2960926,2075156
32515,2865050,1979280
32717,1875081,989311
32920,1730822,845052
33114,1553393,667623
33327,595128,0
33522,726819,0
33728,91332,0
33930,195676,0
34129,216815,0
34341,130541,0
34526,935528,49758
34692,95943,0
34896,178643,0
35092,235225,0
35299,106955,0
35486,1203703,317933
35696,1110257,224487
35899,1664509,778739
36094,2378916,1493146
36294,1929816,1044046
36495,2504283,1618513
36697,1387296,501526
36898,1859880,974110
37100,2074538,1188768
37304,1075843,190073
37501,1087045,201275
37706,450577,0
37915,381720,0
38114,396882,0
38323,110302,0
38522,209422,0
38721,180263,0
38923,175403,0
39128,120697,0
39317,689547,0
39530,108070,0
39731,157583,0
39931,133736,0
40133,125265,0
40328,317250,0
40538,59543,0
40734,168923,0
40939,136523,0
41144,142502,0
41342,114766,0
41532,1407687,521917
41733,954132,68362
41938,1561973,676203
42135,1820026,934256
42343,411581,0
42541,774952,0
42744,1486456,600686
42893,1049310,163540
43094,2129755,1243985
43295,2793926,1908156
43495,2120970,1235200
43697,1490568,604798
43899,1724186,838416
44102,857345,0
44304,1775069,889299
44502,2274109,1388339
44703,1335291,449521
44906,1754807,869037
45104,1535462,649692
45304,1707224,821454
45510,1725177,839407
45709,1511256,625486
45906,1605581,719811
46114,1380141,494371
46313,2038160,1152390
46511,1789380,903610
46712,1790607,904837
46914,517374,0
47113,764928,0
47314,266374,0
47514,661530,0
47721,1071017,185247
47921,1434412,548642
48119,1576085,690315
48323,816528,0
48522,2035292,1149522
48725,1241193,355423
48930,3513907,2628137
49122,3270864,2385094
49324,4759603,3873833
49523,3875260,2989490
49724,3107311,2221541
49925,1992920,1107150
50129,2448008,1562238
50332,1514481,628711
50533,1131929,246159
50734,957519,71749
50936,2467007,1581237
51138,2095504,1209734
51338,2142008,1256238
51538,1874948,989178
51742,1130367,244597
51942,2148957,1263187
52142,1475221,589451
52344,2208649,1322879
52552,1192680,306910
52748,1188868,303098
52955,83021,0
53147,361573,0
53354,297551,0
53550,973371,87601
53763,1061589,175819
53965,1915200,1029430
54165,2412902,1527132
54365,1573195,687425
54561,2373290,1487520
54760,1924488,1038718
54967,2007062,1121292
55174,733548,0
55326,780874,0
55538,362667,0
55740,155963,0
55932,435445,0
56145,204563,0
56335,461710,0
56543,376347,0
56736,794862,0
56945,793965,0
57150,215357,0
57354,109026,0
57552,61285,0
57759,72606,0
57961,173290,0
58150,540659,0
58365,106955,0
58555,296467,0
58769,115882,0
58968,282802,0
59166,304117,0
59369,183503,0
59560,1221761,335991
59762,1300122,414352
59967,1548958,663188
60161,1031339,145569
60364,712259,0
60562,2018201,1132431
60775,1619874,734104
60978,1474426,588656
61169,1666011,780241
61371,1621805,736035
61578,2425561,1539791
61775,3024286,2138516
61975,2906149,2020379
62177,1941324,1055554
62375,1946923,1061153
62580,1674949,789179
62779,973554,87784
62977,537642,0
63185,199175,0
63342,68933,0
63535,639090,0
63749,108070,0
63939,317250,0
64153,177890,0
64349,155009,0
64553,123693,0
64758,192448,0
64946,555620,0
65153,241659,0
65359,143003,0
65550,740140,0
65750,948281,62511
65958,1072278,186508
