Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
35,404677,88104
193,1002987,686414
390,836950,520377
592,580423,263850
807,129017,0
1001,305246,0
1200,360996,44423
1404,224145,0
1610,140779,0
1806,205033,0
2003,885942,569369
2212,121475,0
2416,137296,0
2618,163356,0
2818,136948,0
3008,608355,291782
3207,891515,574942
3424,119007,0
3623,156456,0
3817,237523,0
4025,256635,0
4216,351989,35416
4424,237523,0
4619,358207,41634
4828,237985,0
5037,135554,0
5232,403830,87257
5429,292949,0
5636,276628,0
5839,165792,0
6043,111168,0
6235,283623,0
6438,194245,0
6643,196148,0
6847,232967,0
7038,372152,55579
7244,234658,0
7444,229878,0
7645,311602,0
7852,170256,0
8055,140779,0
8247,394464,77891
8445,1106618,790045
8643,1185489,868916
8859,152972,0
9052,299944,0
9202,285693,0
9406,233125,0
9609,234745,0
9813,184762,0
10016,214891,0
10219,156755,0
10418,258000,0
10616,221785,0
10817,228265,0
11018,275746,0
11227,144263,0
11427,140779,0
11619,523576,207003
11825,250901,0
12033,147747,0
12226,316266,0
12428,218545,0
12630,241345,0
12835,242572,0
13035,210445,0
13231,296849,0
13442,151286,0
13640,299944,0
13842,202883,0
14039,244961,0
14239,328448,11875
14442,304608,0
14647,223405,0
14857,146304,0
15054,291036,0
15251,384821,68248
15453,233701,0
15658,231499,0
15857,234745,0
16065,288286,0
16259,228265,0
16457,344262,27689
16663,296769,0
16868,180299,0
17058,1034917,718344
17269,148256,0
17468,327924,11351
17681,153871,0
17872,334919,18346
18067,563472,246899
18269,453758,137185
18467,382118,65545
18672,433810,117237
18889,150006,0
19033,213685,0
19232,327924,11351
19439,155095,0
19635,275356,0
19835,290081,0
20041,169140,0
20235,276628,0
20440,277658,0
20639,290932,0
20842,311602,0
21052,172488,0
21248,168024,0
21445,207450,0
21643,305246,0
21851,215685,0
22049,265769,0
22250,277760,0
22452,313160,0
22658,183646,0
22852,346577,30004
23057,240896,0
23263,179890,0
23460,239434,0
23662,275746,0
23863,258546,0
24067,250901,0
24262,388105,71532
24477,158198,0
24666,335895,19322
24873,262882,0
25082,149434,0
25278,226645,0
25481,283391,0
25690,238767,0
25887,167521,0
26080,348706,32133
26286,271924,0
26487,336309,19736
26686,299944,0
26888,276628,0
27093,233125,0
27284,608355,291782
27485,423836,107263
27693,325592,9019
27904,169817,0
28095,316266,0
28299,208131,0
28502,190342,0
28697,360943,44370
28908,152101,0
29052,358235,41662
29250,342140,25567
29462,134683,0
29660,283623,0
29857,448771,132198
30069,189385,0
30265,297419,0
30465,270013,0
30670,244465,0
30874,221954,0
31067,332290,15717
31275,289928,0
31469,420937,104364
31672,241653,0
31879,260457,0
32068,1059620,743047
32283,170929,0
32482,173604,0
32674,310794,0
32883,224987,0
33089,167968,0
33282,408409,91836
33493,136425,0
33693,154634,0
33892,170800,0
34091,258546,0
34291,350042,33469
34491,417960,101387
34696,244465,0
34898,262063,0
35104,148618,0
35295,438797,122224
35496,274537,0
35706,238295,0
35900,368405,51832
36108,225025,0
36306,295281,0
36509,279569,0
36715,277100,0
36905,483680,167107
37121,116394,0
37317,257425,0
37516,320749,4176
37724,197065,0
37921,236365,0
38125,268102,0
38270,453769,137196
38479,240974,0
38668,518589,202016
38876,237985,0
39072,312591,0
39279,269706,0
39480,231505,0
39683,260934,0
39888,240253,0
40083,388927,72354
40290,213685,0
40492,289125,0
40700,145134,0
40894,225025,0
41096,273835,0
41295,325592,9019
41498,224368,0
41705,141650,0
41898,327924,11351
42102,252812,0
42299,443919,127346
42507,223405,0
42705,279569,0
42904,285693,0
43112,244465,0
43305,374941,58368
43510,332587,16014
43712,249325,0
43918,172488,0
44115,220165,0
44310,358556,41983
44522,220872,0
44715,366574,50001
44925,137896,0
45117,407804,91231
45326,170256,0
45521,311602,0
45726,344246,27673
45931,157981,0
46127,311468,0
46325,344262,27689
46533,228265,0
46729,402831,86258
46932,575447,258874
47144,213611,0
47348,185022,0
47536,427503,110930
47733,600137,283564
47947,225919,0
48140,434069,117496
48296,234658,0
48500,260306,0
48695,381538,64965
48904,221785,0
49106,155585,0
49304,220164,0
49514,246085,0
49708,213685,0
49916,137296,0
50105,589993,273420
50311,229885,0
50519,247705,0
50713,341914,25341
50918,196431,0
51113,369894,53321
51324,188654,0
51521,289125,0
51728,180299,0
51927,239372,0
52128,264925,0
52321,473706,157133
52526,299638,0
52733,285302,0
52932,294841,0
53135,230130,0
53339,254511,0
53545,156841,0
53738,285711,0
53942,244672,0
54141,347158,30585
54338,310794,0
54546,221785,0
54741,411087,94514
54940,309308,0
55144,371689,55116
55351,205584,0
55557,158198,0
55752,296769,0
55955,241225,0
56148,302427,0
56353,320929,4356
56556,401237,84664
56758,221785,0
56952,458745,142172
57169,125103,0
57361,268102,0
57565,237985,0
57765,365122,48549
57922,229261,0
58115,554666,238093
58329,141041,0
58527,183646,0
58724,391675,75102
58926,407804,91231
59132,242845,0
59329,332290,15717
59532,220323,0
59736,249325,0
59929,608355,291782
60135,316372,0
60342,295394,0
60534,1082284,765711
60745,1184187,867614
