Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,254634,0
195,1318271,998333
397,920196,600258
610,178104,0
813,132070,0
998,503628,183690
1201,358556,38618
1407,290470,0
1603,372152,52214
1812,141243,0
2019,123361,0
2208,387859,67921
2419,136670,0
2604,619052,299114
2820,138113,0
3008,970386,650448
3220,149054,0
3421,138249,0
3612,450485,130547
3813,268959,0
4016,276628,0
4218,281291,0
4420,241345,0
4622,294858,0
4828,125103,0
5020,401237,81299
5221,330317,10379
5433,349314,29376
5634,135554,0
5831,216925,0
6037,221339,0
6232,296769,0
6442,126845,0
6640,157981,0
6838,244465,0
7047,146876,0
7237,358556,38618
7440,224145,0
7642,271924,0
7845,231790,0
8050,194714,0
8243,698122,378184
8450,250737,0
8652,192625,0
8854,225024,0
9059,174719,0
9253,320929,991
9459,221785,0
9659,263905,0
9862,226645,0
10064,169650,0
10265,287370,0
10467,353572,33634
10677,145134,0
10865,252812,0
11068,229878,0
11213,427503,107565
11427,129457,0
11625,184762,0
11831,137296,0
12033,136425,0
12230,292949,0
12437,142521,0
12634,151421,0
12833,142359,0
13037,139037,0
13225,553498,233560
13435,214812,0
13633,304608,0
13842,255139,0
14038,250945,0
14240,233686,0
14439,252812,0
14649,216925,0
14847,169140,0
15044,300592,0
15254,226644,0
15449,297613,0
15651,349840,29902
15853,335895,15957
16062,140779,0
16261,176951,0
16453,344262,24324
16661,231790,0
16868,141650,0
17068,127716,0
17256,593394,273456
17471,234071,0
17666,332865,12927
17873,171627,0
18075,195921,0
18271,262368,0
18470,460497,140559
18683,143589,0
18886,145134,0
19085,134683,0
19287,181415,0
19484,244465,0
19685,287213,0
19887,256635,0
20088,315874,0
20282,493654,173716
20486,428823,108885
20650,289125,0
20848,160810,0
21043,271964,0
21253,171372,0
21450,318814,0
21650,264279,0
21856,162445,0
22058,190706,0
22253,300177,0
22460,171372,0
22655,313934,0
22861,282454,0
23063,264387,0
23265,241345,0
23472,138167,0
23660,473706,153768
23869,194245,0
24074,170256,0
24268,417653,97715
24473,220746,0
24680,172654,0
24885,144263,0
25085,159068,0
25275,341473,21535
25481,267022,0
25684,185629,0
25879,358556,38618
26081,312660,0
26289,215304,0
26485,302503,0
26693,228265,0
26886,309271,0
27089,334919,14981
27294,190381,0
27492,270013,0
27690,729212,409274
27886,633392,313454
28105,132987,0
28290,598381,278443
28499,257039,0
28704,260665,0
28905,142266,0
29105,283623,0
29308,250945,0
29510,228265,0
29706,316266,0
29910,274639,0
30116,205416,0
30313,227967,0
30511,391388,71450
30710,333106,13168
30917,216925,0
31123,149488,0
31313,407804,87866
31527,200725,0
31716,349840,29902
31921,344246,24308
32082,158906,0
32280,252527,0
32484,128940,0
32670,523576,203638
32880,246084,0
33089,157464,0
33288,176951,0
33485,288400,0
33687,195864,0
33890,292013,0
34089,366574,46636
34293,162471,0
34487,473706,153768
34689,220661,0
34891,335895,15957
35097,348909,28971
35299,244465,0
35505,239605,0
35698,333106,13168
35900,330317,10379
36111,266192,0
36311,184307,0
36510,223405,0
36708,302276,0
36919,244465,0
37110,673186,353248
37311,652220,332282
37527,202988,0
37716,290618,0
37922,267145,0
38127,133812,0
38321,309271,0
38518,341473,21535
38728,242845,0
38926,285954,0
39124,282904,0
39328,305943,0
39533,280604,0
39734,285060,0
39938,129457,0
40137,284779,0
40333,347051,27113
40532,355273,35335
40743,228638,0
40938,271964,0
41143,241225,0
41337,468719,148781
41548,135664,0
41692,400042,80104
41902,184762,0
42096,369363,49425
42304,262808,0
42506,243257,0
42706,268224,0
42909,283623,0
43110,289507,0
43311,309271,0
43516,262368,0
43721,205970,0
43915,306759,0
44114,348706,28768
44320,298681,0
44526,165792,0
44718,313583,0
44925,268102,0
45131,149488,0
45336,150359,0
45532,161329,0
45727,283623,0
45932,241225,0
46128,401237,81299
46329,424220,104282
46528,498641,178703
46737,220165,0
46941,239605,0
47143,228265,0
47341,285954,0
47549,287213,0
47746,420937,100999
47955,231505,0
48150,365122,45184
48358,202345,0
48566,166907,0
48762,310649,0
48912,251796,0
49108,417653,97715
49315,233701,0
49516,223405,0
49716,404348,84410
49929,164677,0
50125,204690,0
50323,217903,0
50516,348706,28768
50720,257975,0
50933,147747,0
51125,328020,8082
51332,292673,0
51522,332290,12352
51723,338684,18746
51927,260306,0
52135,188110,0
52328,338684,18746
52532,316372,0
52741,152292,0
52944,150196,0
53140,275746,0
53336,443919,123981
53541,283042,0
53746,240409,0
53951,152101,0
54142,378255,58317
54357,151639,0
54547,407804,87866
54759,143257,0
54962,168024,0
55151,424220,104282
55361,244465,0
55560,205585,0
55754,348706,28768
55964,149054,0
56161,377730,57792
56369,217668,0
56570,195921,0
56770,147938,0
56964,374941,55003
57171,312915,0
57371,297613,0
57572,254724,0
57774,295281,0
57976,259502,0
58173,414370,94432
58385,241494,0
58578,344246,24308
58784,220165,0
58985,258501,0
59135,299944,0
59336,343826,23888
59528,1297387,977449
59741,1206560,886622
