Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,197008,0
189,1385226,1132856
386,743738,491368
587,700561,448191
802,131584,0
991,394786,142416
1194,494238,241868
1394,329007,76637
1601,153518,0
1804,160403,0
2008,131199,0
2200,295281,42911
2404,234745,0
2611,159477,0
2801,351989,99619
2999,948876,696506
3199,654902,402532
3402,688148,435778
3613,125621,0
3815,160901,0
4018,167778,0
4210,424220,171850
4417,233124,0
4623,263184,10814
4821,258060,5690
5029,152837,0
5231,153245,0
5425,264279,11909
5626,276628,24258
5834,168024,0
6027,271964,19594
6224,1171149,918779
6432,227967,0
6634,223405,0
6833,304608,52238
7041,170256,0
7240,257425,5055
7444,244465,0
7648,157164,0
7843,229878,0
8050,185878,0
8240,667640,415270
8449,301089,48719
8650,216925,0
8846,305216,52846
9053,206876,0
9204,374941,122571
9401,299458,47088
9607,212252,0
9804,334192,81822
10014,134683,0
10206,248648,0
10416,157327,0
10608,290618,38248
10816,213685,0
11014,369363,116993
11218,247079,0
11426,156593,0
11625,183646,0
11819,282904,30534
12025,233124,0
12220,401237,148867
12434,230446,0
12628,210445,0
12833,229294,0
13026,305216,52846
13227,397954,145584
13436,164677,0
13633,233124,0
13844,171372,0
14038,310148,57778
14244,221785,0
14437,411197,158827
14647,207918,0
14840,414370,162000
15046,266191,13821
15247,212809,0
15446,333106,80736
15648,326337,73967
15858,167328,0
16046,1548385,1296015
16247,904520,652150
16464,258974,6604
16657,281480,29110
16856,380519,128149
17063,208825,0
17266,198153,0
17466,226152,0
17659,463618,211248
17860,335573,83203
18069,246085,0
18277,137296,0
18463,418849,166479
18664,443784,191414
18873,264279,11909
19081,157790,0
19271,352629,100259
19474,338684,86314
19621,553498,301128
19822,393914,141544
20032,262368,9998
20227,443919,191549
20436,241987,0
20639,228265,0
20837,318553,66183
21044,155641,0
21239,437353,184983
21446,268344,15974
21652,156865,0
21844,335895,83525
22049,296809,44439
22259,149488,0
22454,296857,44487
22661,200385,0
22857,360996,108626
23056,310794,58424
23252,563472,311102
23465,241468,0
23660,313934,61564
23865,237985,0
24065,212168,0
24266,234745,0
24471,182531,0
24665,309271,56901
24881,197037,0
25073,299545,47175
25278,152402,0
25474,228004,0
25677,229885,0
25871,420937,168567
26080,189770,0
26282,183646,0
26484,268102,15732
26681,281291,28921
26889,245756,0
27095,165165,0
27290,287613,35243
27497,200464,0
27693,316550,64180
27896,283391,31021
28100,168024,0
28290,374941,122571
28494,304608,52238
28689,423836,171466
28903,243009,0
29101,202344,0
29302,277658,25288
29493,848495,596125
29652,291036,38666
29862,226056,0
30068,149842,0
30254,325592,73222
30458,313934,61564
30660,269633,17263
30866,160675,0
31061,264970,12600
31264,302276,49906
31461,368405,116035
31662,381538,129168
31873,208825,0
32076,180299,0
32278,195921,0
32485,153054,0
32680,355904,103534
32886,155750,0
33085,268102,15732
33292,342783,90413
33492,149543,0
33685,294060,41690
33900,318443,66073
34096,176951,0
34300,166908,0
34498,161329,0
34696,334919,82549
34905,157327,0
35093,488667,236297
35296,458745,206375
35505,200921,0
35703,221785,0
35895,648251,395881
36105,275746,23376
36297,1030940,778570
36511,140127,0
36708,288286,35916
36910,302276,49906
37119,151857,0
37320,171372,0
37512,360996,108626
37720,252565,195
37925,152972,0
38123,244465,0
38322,248990,0
38477,247086,0
38671,457052,204682
38879,255805,3435
39091,159453,0
39278,391517,139147
39480,279978,27608
39677,398070,145700
39882,305246,52876
40085,276628,24258
40290,168024,0
40493,184095,0
40688,274296,21926
40891,454304,201934
41099,152402,0
41305,236364,0
41494,388886,136516
41704,179183,0
41896,450485,198115
42107,246402,0
42295,733031,480661
42497,359005,106635
42706,167705,0
42910,229885,0
43120,155422,0
43312,291036,38666
43516,270013,17643
43720,144263,0
43918,244464,0
44118,316266,63896
44319,313934,61564
44521,281291,28921
44733,186994,0
44926,205033,0
45124,323261,70891
45327,305830,53460
45535,229364,0
45726,338684,86314
45934,226645,0
46134,208825,0
46335,283391,31021
46531,404521,152151
46740,260457,8087
46943,180299,0
47087,407804,155434
47297,165619,0
47494,296715,44345
47699,215724,0
47893,351989,99619
48095,368405,116035
48299,281291,28921
48502,277888,25518
48712,176951,0
48907,361851,109481
49107,296769,44399
49316,143039,0
49511,175835,0
49713,289603,37233
49913,223405,0
50119,166907,0
50313,297613,45243
50516,267301,14931
50721,174719,0
50920,249325,0
51120,268765,16395
51311,1082604,830234
51528,135738,0
51725,196183,0
51930,204848,0
52123,411087,158717
52336,239707,0
52533,271924,19554
52725,388886,136516
52927,302427,50057
53133,233125,0
53328,378255,125885
53538,225025,0
53737,247705,0
53941,166908,0
54137,313583,61213
54336,368405,116035
54541,316266,63896
54741,274296,21926
54947,263905,11535
55141,391388,139018
55341,508615,256245
55548,320157,67787
55752,255429,3059
55957,226644,0
56150,420937,168567
56353,324739,72369
56560,263767,11397
56752,371689,119319
56956,294060,41690
57163,306939,54569
57362,283623,31253
57561,358556,106186
57719,256609,4239
57922,188150,0
58122,244465,0
58317,383308,130938
58524,274296,21926
58731,153843,0
58928,237523,0
59132,154714,0
59324,632089,379719
59522,1136274,883904
59736,1177629,925259
