Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,254960,0
201,1159604,646948
393,801099,288443
606,138934,0
801,274935,0
1004,236364,0
1201,349840,0
1403,239321,0
1605,241345,0
1802,348706,0
2003,276476,0
2214,199802,0
2417,166608,0
2607,365122,0
2808,257803,0
3005,999067,486411
3205,855665,343009
3421,130547,0
3610,401237,0
3814,250980,0
4014,294060,0
4217,290618,0
4419,245168,0
4623,262285,0
4818,394671,0
5030,165792,0
5221,377730,0
5418,513602,946
5622,305216,0
5828,233701,0
6035,214351,0
6232,296769,0
6440,156865,0
6635,279569,0
6838,221785,0
7039,242845,0
7243,331774,0
7444,186496,0
7641,313934,0
7845,264279,0
8052,146876,0
8248,218545,0
8442,633672,121016
8649,271964,0
8852,220165,0
9052,268102,0
9259,203964,0
9460,332587,0
9664,176951,0
9860,327924,0
10068,156456,0
10269,139037,0
10410,401237,0
10620,126845,0
10823,139037,0
11012,342140,0
11211,503628,0
11421,237985,0
11627,396696,0
11829,175108,0
12022,302276,0
12229,172527,0
12426,358056,0
12626,308720,0
12835,151286,0
13032,262638,0
13230,267301,0
13432,299944,0
13641,313590,0
13838,468719,0
14043,236365,0
14249,168024,0
14446,262368,0
14648,290618,0
14851,289871,0
15046,338857,0
15248,312706,0
15459,327235,0
15654,272333,0
15852,375087,0
16060,211403,0
16259,310148,0
16466,186603,0
16662,332587,0
16868,239075,0
17068,210674,0
17267,440036,0
17472,250452,0
17670,369363,0
17880,312613,0
18080,233849,0
18283,146713,0
18478,280115,0
18681,405348,0
18876,411087,0
19089,179183,0
19289,156865,0
19436,321615,0
19637,330256,0
19839,339582,0
20045,163561,0
20237,332587,0
20445,197485,0
20647,206702,0
20853,152972,0
21041,355418,0
21248,290618,0
21452,182531,0
21649,313934,0
21856,154634,0
22060,142767,0
22251,383308,0
22462,246084,0
22662,180299,0
22863,293995,0
23062,318597,0
23269,160213,0
23466,233125,0
23673,330205,0
23877,323272,0
24071,233125,0
24264,668199,155543
24465,418840,0
24667,493645,0
24869,443775,0
25075,293007,0
25280,245577,0
25486,274134,0
25679,355418,0
25886,260881,0
26092,146005,0
26282,355418,0
26490,215838,0
26681,543524,30868
26889,266191,0
27098,175835,0
27287,352629,0
27502,223903,0
27692,402831,0
27897,302276,0
28105,162199,0
28297,332587,0
28502,233701,0
28659,242188,0
28855,337251,0
29064,173604,0
29264,165928,0
29465,233693,0
29665,234744,0
29859,407804,0
30067,280637,0
30265,375186,0
30470,220323,0
30671,266488,0
30873,221785,0
31067,397954,0
31267,420937,0
31469,266170,0
31672,249436,0
31881,300312,0
32077,258546,0
32281,252565,0
32474,430786,0
32683,259045,0
32883,233124,0
33086,247705,0
33278,378953,0
33490,178073,0
33687,273835,0
33890,288286,0
34098,181903,0
34298,159097,0
34501,252565,0
34699,252565,0
34901,247079,0
35102,330321,0
35306,216925,0
35505,218545,0
35705,222091,0
35908,207205,0
36102,358207,0
36310,236365,0
36513,236364,0
36711,391675,0
36922,161857,0
37111,483711,0
37317,212674,0
37522,194805,0
37720,292947,0
37915,404521,0
38117,341473,0
38320,338857,0
38524,320929,0
38729,191458,0
38927,210445,0
39134,250945,0
39337,266619,0
39486,245301,0
39685,260457,0
39885,271964,0
40093,271755,0
40291,267145,0
40493,239605,0
40689,349840,0
40892,269633,0
41096,325592,0
41293,386097,0
41504,170256,0
41694,447202,0
41897,316372,0
42105,242845,0
42299,377730,0
42505,320824,0
42711,185878,0
42906,377730,0
43110,222739,0
43308,330256,0
43503,870005,357349
43705,478693,0
43920,268765,0
44121,162445,0
44315,397253,0
44526,140779,0
44716,448771,0
44918,508615,0
45133,131199,0
45324,320929,0
45535,278681,0
45738,148618,0
45930,312827,0
46134,273835,0
46338,281696,0
46541,132070,0
46737,264970,0
46943,285302,0
47138,593394,80738
47339,433810,0
47552,169924,0
47744,349840,0
47951,252072,0
48150,265525,0
48353,283391,0
48548,407804,0
48750,302427,0
48908,262285,0
49108,302503,0
49315,192818,0
49505,309308,0
49711,229878,0
49905,563472,50816
50110,274537,0
50316,342019,0
50517,234745,0
50716,323261,0
50920,290005,0
51122,291466,0
51323,260457,0
51529,180299,0
51722,394671,0
51930,186637,0
52131,249325,0
52327,411087,0
52538,135718,0
52731,268102,0
52936,273835,0
53137,218545,0
53337,220165,0
53540,269633,0
53732,523576,10920
53944,287828,0
54137,366574,0
54352,239493,0
54542,280115,0
54747,281480,0
54945,358235,0
55150,271617,0
55343,1242850,730194
55541,1101045,588389
55755,131040,0
55957,242845,0
56152,414370,0
56358,449566,0
56566,146876,0
56768,128070,0
56970,151230,0
57163,384071,0
57363,319157,0
57563,334941,0
57777,149488,0
57976,150306,0
58168,337251,0
58375,223405,0
58581,310503,0
58773,346577,0
58970,391675,0
59177,212065,0
59381,188110,0
59581,234745,0
59776,420937,0
59983,265814,0
60128,374972,0
60336,277837,0
60528,1188087,675431
60730,1586667,1074011
