Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
60,979752,0
241,1630288,469353
439,1605927,444992
641,1890207,729272
843,912313,0
993,2058853,897918
1195,1077016,0
1396,1065639,0
1597,899282,0
1803,369004,0
1999,1311415,150480
2199,2145980,985045
2401,1245085,84150
2602,661848,0
2805,808890,0
3004,1550317,389382
3204,2690406,1529471
3408,1623617,462682
3606,1594938,434003
3807,1397025,236090
4006,740782,0
4208,2269841,1108906
4410,906195,0
4611,2137047,976112
4814,384644,0
5012,1827144,666209
5215,1753469,592534
5413,993705,0
5612,1643072,482137
5816,2382506,1221571
6018,1492861,331926
6216,1544453,383518
6418,1792175,631240
6620,1565964,405029
6819,1329763,168828
7024,371584,0
7220,1788236,627301
7420,2096083,935148
7621,1318071,157136
7824,1926975,766040
8028,679399,0
8228,1163337,2402
8427,1810408,649473
8629,1461515,300580
8831,1401658,240723
9029,1204401,43466
9231,1329694,168759
9435,1161145,210
9632,1480820,319885
9834,1362839,201904
10034,1382101,221166
10238,1089590,0
10441,971615,0
10637,2060406,899471
10839,1361732,200797
11041,1334216,173281
11241,1456655,295720
11444,1629094,468159
11651,727620,0
11847,1609383,448448
12055,654303,0
12251,1312777,151842
12451,607871,0
12649,1287493,126558
12851,1257306,96371
13053,1798559,637624
13252,741315,0
13456,1681465,520530
13657,1264371,103436
13855,1563113,402178
14060,390452,0
14257,1654562,493627
14462,1937752,776817
14661,1128219,0
14870,712348,0
15016,1324973,164038
15216,1545235,384300
15414,995299,0
15616,2282074,1121139
15816,1479412,318477
16018,981567,0
16218,856931,0
16422,629859,0
16620,1087762,0
16821,1347361,186426
17022,1908244,747309
17225,1626938,466003
17434,523003,0
17627,966313,0
17833,956598,0
18027,1447896,286961
18228,1856706,695771
18430,1212499,51564
18631,1559400,398465
18838,1139539,0
19039,1417179,256244
19240,1284346,123411
19440,1273103,112168
19640,1499757,338822
19842,1272263,111328
20047,686392,0
20244,1146562,0
20444,708514,0
20647,1122139,0
20851,1068192,0
21048,990669,0
21249,994695,0
21450,1754240,593305
21653,1307147,146212
21856,1112304,0
22054,1233495,72560
22255,1038827,0
22456,1387257,226322
22658,1399047,238112
22860,967780,0
23059,906369,0
23264,496694,0
23462,2223407,1062472
23661,1453005,292070
23865,1107772,0
24065,944833,0
24266,1173977,13042
24473,651052,0
24669,1136462,0
24871,807692,0
25071,1207004,46069
25271,1898258,737323
25476,988805,0
25673,1339837,178902
25878,1007144,0
26077,1031846,0
26279,1155254,0
26478,1356960,196025
26681,702221,0
26887,811543,0
27085,1185581,24646
27283,1412191,251256
27488,1239953,79018
27637,1278608,117673
27836,1753304,592369
28039,1133279,0
28237,1531800,370865
28441,659190,0
28639,1558870,397935
28842,637483,0
29046,869605,0
29242,1422440,261505
29447,1265378,104443
29645,1452876,291941
29845,1572323,411388
30047,1514134,353199
30249,937527,0
30450,1170104,9169
30651,1600470,439535
30853,1014573,0
31056,1385444,224509
31260,1452834,291899
31455,1134628,0
31656,1410442,249507
31859,968486,0
32058,1942518,781583
32258,951575,0
32467,1179965,19030
32671,1333233,172298
32872,1372304,211369
33065,1567969,407034
33269,1549598,388663
33478,1720086,559151
33672,1703549,542614
33868,1131234,0
34068,1115122,0
34269,1669189,508254
34472,1353144,192209
34672,1369404,208469
34873,847343,0
35076,1075389,0
35276,821111,0
35479,1108900,0
35677,926187,0
35879,1035203,0
36081,863043,0
36285,724356,0
36486,1035552,0
36685,1233045,72110
36889,870416,0
37090,727488,0
37292,893483,0
37490,1037477,0
37694,871948,0
37897,727759,0
38096,795027,0
38295,1132794,0
38499,1022020,0
38700,878095,0
38900,645834,0
39100,1088630,0
39305,753753,0
39503,1491954,331019
39654,1642416,481481
39856,1281293,120358
40057,1852031,691096
40255,1092617,0
40456,1894187,733252
40663,911001,0
40859,1865176,704241
41061,1235570,74635
41261,1047706,0
41465,1015602,0
41664,1284346,123411
41864,1524253,363318
42065,1448457,287522
42266,1407278,246343
42475,817360,0
42671,778611,0
42870,993877,0
43073,724204,0
43276,782394,0
43477,751518,0
43676,826454,0
43875,882880,0
44076,1116108,0
44278,880955,0
44480,1058911,0
44679,497177,0
44881,1134099,0
45080,636501,0
45284,780489,0
45483,1379543,218608
45684,1211913,50978
45883,1071753,0
46088,838522,0
46285,1163215,2280
46489,814728,0
46690,787108,0
46891,359746,0
47089,1157230,0
47293,745779,0
47493,1269187,108252
47693,1282492,121557
47898,736900,0
48099,903375,0
48297,830156,0
48512,1010435,0
48699,1535588,374653
48902,1267901,106966
49100,1480597,319662
49301,826449,0
49504,1742200,581265
49715,916802,0
49905,1575005,414070
50109,1425338,264403
50318,960454,0
50515,803473,0
50715,913939,0
50917,917609,0
51119,1008838,0
51326,775798,0
51523,628013,0
51721,882733,0
51923,914580,0
52124,900903,0
52327,818355,0
52475,1698286,537351
52675,1011639,0
52879,479358,0
53079,968154,0
53286,664641,0
53487,807335,0
53684,760790,0
53885,762195,0
54085,1345421,184486
54297,592485,0
54486,1328542,167607
54689,942724,0
54891,901544,0
55095,674131,0
55294,517812,0
55494,983903,0
55697,885090,0
55900,924526,0
56101,677209,0
56304,698469,0
56503,872418,0
56701,950237,0
56901,1034921,0
57103,994683,0
57304,1177556,16621
57506,872759,0
57708,1012564,0
57910,1067399,0
58108,1120105,0
58311,976496,0
58509,1204227,43292
58710,1148249,0
58911,941440,0
59112,1078656,0
59316,1003290,0
59514,1730656,569721
59716,1091782,0
59923,1005887,0
