Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,1290713,76531
238,2106571,892389
437,1719974,505792
638,1258030,43848
789,1686974,472792
1000,1141154,0
1196,1681805,467623
1405,1800718,586536
1599,1612823,398641
1807,696796,0
1997,1517037,302855
2198,1844280,630098
2398,1433409,219227
2596,1590324,376142
2811,1269671,55489
3012,1524167,309985
3199,2511655,1297473
3406,1735569,521387
3602,1223061,8879
3801,1635438,421256
4005,2216604,1002422
4204,1738340,524158
4406,720066,0
4607,1351080,136898
4809,1533027,318845
5012,1329538,115356
5212,1299479,85297
5414,1578577,364395
5613,1021589,0
5814,1070365,0
6015,1270694,56512
6219,1292597,78415
6421,1019578,0
6621,1067696,0
6819,1440933,226751
7023,1591789,377607
7221,1423217,209035
7424,950377,0
7626,1927081,712899
7825,1471910,257728
8026,630411,0
8226,2433502,1219320
8427,1421339,207157
8628,1498288,284106
8835,1139530,0
9037,1042384,0
9233,630933,0
9436,2048068,833886
9633,2134569,920387
9837,872775,0
10040,778094,0
10238,701124,0
10443,1172032,0
10641,1366934,152752
10852,1835739,621557
11044,1631695,417513
11243,1581222,367040
11447,583968,0
11644,1642902,428720
11847,2102333,888151
12048,1374746,160564
12250,885692,0
12450,1251741,37559
12652,676626,0
12850,1953775,739593
13062,1185238,0
13253,1767901,553719
13456,1184979,0
13656,1495394,281212
13858,1447792,233610
14012,1134570,0
14211,859264,0
14414,905705,0
14615,1120836,0
14813,1912117,697935
15017,1208176,0
15214,1463143,248961
15419,1070278,0
15616,1137143,0
15818,1895738,681556
16019,2014479,800297
16223,991873,0
16422,1403317,189135
16624,643293,0
16824,2041503,827321
17029,600910,0
17227,1446350,232168
17431,975678,0
17629,1151971,0
17828,1545308,331126
18030,1265681,51499
18230,1314268,100086
18431,1126494,0
18635,877392,0
18831,1676659,462477
19041,1122073,0
19234,1460247,246065
19436,1357335,143153
19637,1283330,69148
19837,1390342,176160
20036,1297099,82917
20247,547111,0
20443,1709581,495399
20642,1016602,0
20848,675511,0
21044,1342835,128653
21245,1359784,145602
21448,1180225,0
21648,1295078,80896
21846,1445228,231046
22043,1422643,208461
22250,1458978,244796
22451,1277456,63274
22652,1016337,0
22852,1000460,0
23055,740289,0
23256,1092798,0
23457,2115584,901402
23657,774169,0
23859,1207616,0
24060,1319255,105073
24265,1341762,127580
24468,614613,0
24669,946614,0
24871,1739223,525041
25067,1453904,239722
25268,1135649,0
25469,1437127,222945
25670,1016900,0
25874,480923,0
26073,1236228,22046
26274,1264398,50216
26474,1309281,95099
26676,1397779,183597
26880,1045353,0
27076,1756644,542462
27280,1032534,0
27479,1300652,86470
27679,969892,0
27882,1292877,78695
28085,1165199,0
28233,1528770,314588
28434,1824588,610406
28639,695623,0
28839,1341599,127417
29036,1340400,126218
29239,2192463,978281
29438,967982,0
29640,1117618,0
29846,983487,0
30049,858221,0
30250,1237093,22911
30445,1690544,476362
30646,1233134,18952
30848,1581924,367742
31054,1558971,344789
31249,1290592,76410
31461,264850,0
31657,1077093,0
31854,1206370,0
32055,1711039,496857
32255,1251741,37559
32457,2423557,1209375
32658,975339,0
32861,845769,0
33063,1069963,0
33261,1469664,255482
33461,1475002,260820
33662,987799,0
33867,1083499,0
34066,1046201,0
34266,831085,0
34468,1181643,0
34672,760319,0
34868,838672,0
35076,754547,0
35273,992886,0
35472,1166699,0
35685,805269,0
35879,784264,0
36076,973929,0
36277,902336,0
36481,1057222,0
36679,1043106,0
36889,625132,0
37082,974424,0
37283,805069,0
37485,512470,0
37687,949224,0
37888,1031712,0
38085,1583989,369807
38289,1406579,192397
38498,1072776,0
38696,771575,0
38894,1298038,83856
39095,1228597,14415
39294,1155680,0
39495,1069638,0
39697,1011438,0
39899,1111076,0
40104,842024,0
40254,1978110,763928
40454,790990,0
40654,1201977,0
40854,1429690,215508
41054,1186406,0
41254,1443571,229389
41455,1714719,500537
41657,791830,0
41856,1038241,0
42063,814728,0
42262,1376334,162152
42460,1090176,0
42662,928730,0
42866,736775,0
43068,512260,0
43266,1187672,0
43468,914727,0
43675,723174,0
43874,570676,0
44071,982473,0
44272,1110479,0
44484,887233,0
44685,869331,0
44876,1000947,0
45092,772660,0
45288,813487,0
45492,575377,0
45694,637285,0
45897,755318,0
46094,894673,0
46292,1035898,0
46496,878103,0
46695,791933,0
46900,493618,0
47106,793212,0
47303,844740,0
47507,953701,0
47708,597864,0
47905,887738,0
48110,913973,0
48313,777079,0
48514,869997,0
48703,885390,0
48904,992188,0
49119,574500,0
49322,735287,0
49510,1171022,0
49716,1048792,0
49919,828928,0
50126,820230,0
50322,744265,0
50529,609567,0
50729,665576,0
50931,810609,0
51135,764710,0
51332,783729,0
51481,855686,0
51685,763298,0
51876,1337347,123165
52088,787401,0
52282,902338,0
52484,842341,0
52681,1098328,0
52883,874768,0
53086,1120157,0
53285,723614,0
53485,1100600,0
53686,868814,0
53897,567080,0
54087,1236715,22533
54286,1178479,0
54488,850385,0
54690,1165591,0
54891,1002529,0
55094,806743,0
55293,995656,0
55494,1255363,41181
55695,1044828,0
55903,702275,0
56097,1163752,0
56312,636297,0
56506,964354,0
56716,519966,0
56917,683730,0
57112,1062587,0
57319,852461,0
57515,921709,0
57718,524860,0
57921,805374,0
58117,867286,0
58315,778025,0
58517,1147245,0
58717,1390182,176000
58918,1233839,19657
59116,1417078,202896
59319,1061917,0
59517,1543628,329446
59715,1406709,192527
