Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
64,1625174,603873
240,2168801,1147500
441,1940653,919352
590,2127663,1106362
805,1433234,411933
1003,1319001,297700
1206,1547704,526403
1409,1849562,828261
1603,1495074,473773
1800,1757910,736609
1998,1879598,858297
2202,935266,0
2400,2131991,1110690
2600,1582931,561630
2805,890911,0
3005,1207443,186142
3205,1497080,475779
3406,1932505,911204
3610,1162279,140978
3812,861713,0
4010,1801314,780013
4211,1502554,481253
4412,1027148,5847
4615,1057117,35816
4814,1576379,555078
5015,1523973,502672
5215,1449136,427835
5417,1481391,460090
5621,1397227,375926
5819,1952579,931278
6020,789535,0
6223,974665,0
6422,1344190,322889
6624,1334216,312915
6824,1308493,287192
7024,1399949,378648
7227,1908859,887558
7429,555881,0
7627,1704562,683261
7831,1043115,21814
8031,1675912,654611
8234,1271171,249870
8431,1705752,684451
8632,1802314,781013
8835,1378630,357329
9037,1111908,90607
9237,1092012,70711
9438,839316,0
9640,1133622,112321
9841,1299561,278260
10044,1771370,750069
10240,1175057,153756
10443,1741190,719889
10645,1165031,143730
10844,1616256,594955
11050,1041182,19881
11247,1088580,67279
11452,1055045,33744
11649,1365924,344623
11851,735520,0
12052,1120148,98847
12252,1078987,57686
12453,1179731,158430
12653,1996983,975682
12854,790767,0
13057,1098929,77628
13257,1544535,523234
13458,2192145,1170844
13658,1029605,8304
13864,1134299,112998
14068,788999,0
14223,984782,0
14415,1121899,100598
14614,753438,0
14817,1118022,96721
15024,885758,0
15219,1642638,621337
15423,854697,0
15623,1163185,141884
15824,699099,0
16024,2018132,996831
16225,1084139,62838
16425,1422785,401484
16627,932112,0
16831,1715477,694176
17034,1281092,259791
17230,1086141,64840
17432,1381309,360008
17631,1464409,443108
17832,1382818,361517
18036,900688,0
18236,717034,0
18444,982495,0
18637,1447261,425960
18836,1550330,529029
19038,1164219,142918
19241,1265849,244548
19441,1424355,403054
19640,1231099,209798
19842,1057133,35832
20044,1299703,278402
20244,1441221,419920
20442,1444366,423065
20645,1612846,591545
20844,1859815,838514
21047,670747,0
21247,1510712,489411
21450,1600391,579090
21649,1728498,707197
21850,1041624,20323
22055,1605104,583803
22252,1017924,0
22460,1074881,53580
22663,1565398,544097
22861,924081,0
23061,941848,0
23262,659664,0
23466,696925,0
23666,938096,0
23873,1123608,102307
24064,1055215,33914
24265,1688331,667030
24470,1021557,256
24668,1383421,362120
24871,1176470,155169
25071,931357,0
25272,2422128,1400827
25478,838620,0
25676,1419651,398350
25880,912781,0
26078,910433,0
26277,1306083,284782
26478,1309126,287825
26686,2125396,1104095
26885,1168694,147393
27037,1370276,348975
27236,1384056,362755
27439,650135,0
27638,718761,0
27844,991033,0
28042,1026626,5325
28242,1003062,0
28440,992506,0
28643,1073696,52395
28844,767356,0
29046,805347,0
29246,1030046,8745
29445,1072480,51179
29649,944007,0
29849,1115344,94043
30052,678240,0
30258,367830,0
30452,1469270,447969
30657,465050,0
30857,808618,0
31055,972150,0
31258,1366653,345352
31458,951561,0
31661,837711,0
31860,979388,0
32064,675948,0
32262,1004347,0
32461,1052581,31280
32664,922776,0
32865,856661,0
33065,887371,0
33269,768761,0
33475,659273,0
33668,1282561,261260
33868,1009630,0
34081,365934,0
34273,1358807,337506
34473,1007525,0
34675,1496884,475583
34877,1216379,195078
35075,1123319,102018
35278,907664,0
35473,1080982,59681
35673,1733772,712471
35875,920515,0
36077,1310196,288895
36276,1482402,461101
36479,868205,0
36681,975617,0
36882,794949,0
37084,978082,0
37284,771128,0
37485,1614046,592745
37686,406164,0
37886,623824,0
38090,968518,0
38290,627915,0
38492,691625,0
38693,896704,0
38895,808630,0
39095,871953,0
39297,973760,0
39498,1056608,35307
39648,1326115,304814
39849,551283,0
40050,1165116,143815
40251,978916,0
40452,1467910,446609
40655,876958,0
40865,751993,0
41063,425552,0
41262,951268,0
41464,1171213,149912
41670,704220,0
41864,1041004,19703
42070,535163,0
42268,746039,0
42470,980665,0
42676,661460,0
42875,827601,0
43071,930795,0
43271,1092726,71425
43477,1113426,92125
43675,1195905,174604
43878,765480,0
44079,728736,0
44277,1030565,9264
44478,1224871,203570
44678,733476,0
44880,979388,0
45081,929046,0
45286,1245242,223941
45482,1078388,57087
45688,791746,0
45887,955411,0
46101,555657,0
46287,1232679,211378
46489,972004,0
46689,1010617,0
46889,1097876,76575
47088,1388830,367529
47292,720639,0
47494,1016893,0
47695,428226,0
47893,849254,0
48095,939515,0
48296,939988,0
48500,953070,0
48697,1229989,208688
48902,343806,0
49102,633353,0
49302,906531,0
49506,1052561,31260
49707,799718,0
49907,875357,0
50109,1043159,21858
50309,871955,0
50509,1221501,200200
50709,973899,0
50913,978886,0
51112,977137,0
51319,649055,0
51520,711692,0
51716,760884,0
51928,513870,0
52123,832337,0
52319,1258458,237157
52525,740736,0
52732,877250,0
52934,815740,0
53127,921775,0
53328,731049,0
53488,560577,0
53675,1308351,287050
53879,813321,0
54078,1232679,211378
54281,936374,0
54479,1210323,189022
54688,623030,0
54885,786477,0
55087,663275,0
55284,1153467,132166
55487,550653,0
55689,721474,0
55890,768764,0
56090,1100533,79232
56298,496138,0
56496,1005371,0
56693,912772,0
56892,916652,0
57093,958968,0
57298,1086776,65475
57505,1006266,0
57703,521714,0
57902,406989,0
58101,1030046,8745
58302,829267,0
58501,1073669,52368
58700,1300989,279688
58904,948964,0
59102,1140371,119070
59301,1158857,137556
59500,1669468,648167
59702,1098512,77211
59904,1461642,440341
