Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
167,1904721,974759
367,2551150,1621188
572,1032907,102945
783,2033683,1103721
986,843328,0
1176,1789045,859083
1374,999104,69142
1578,1520232,590270
1775,1537664,607702
1977,1626175,696213
2177,1669990,740028
2381,1233305,303343
2578,1488268,558306
2774,1125824,195862
2982,1598595,668633
3182,2825376,1895414
3381,1318742,388780
3591,1463732,533770
3784,1781636,851674
3996,1197168,267206
4189,814864,0
4386,1815485,885523
4587,841614,0
4799,1416506,486544
5001,1467793,537831
5204,1391351,461389
5397,1486377,556415
5600,1527441,597479
5804,1462439,532477
5994,1617007,687045
6203,1525832,595870
6409,1402672,472710
6599,1245430,315468
6805,1104675,174713
7000,1412192,482230
7201,1648763,718801
7402,1771534,841572
7602,973760,43798
7802,1258916,328954
8007,594561,0
8207,654872,0
8405,2446536,1516574
8607,1292624,362662
8807,1113976,184014
9014,350509,0
9213,1268400,338438
9412,952953,22991
9612,1624705,694743
9812,1505851,575889
10015,1500497,570535
10215,900459,0
10418,1163337,233375
10620,1669875,739913
10819,1856471,926509
11019,1002022,72060
11219,1479922,549960
11422,1204554,274592
11623,686391,0
11828,1123795,193833
12029,911957,0
12229,1203246,273284
12427,1484066,554104
12627,1548773,618811
12829,1453444,523482
13032,1154247,224285
13182,1450374,520412
13381,1422785,492823
13584,1654485,724523
13786,990263,60301
13988,1040949,110987
14187,1093880,163918
14386,1262741,332779
14587,1058929,128967
14791,1138136,208174
14992,1133037,203075
15191,1705222,775260
15393,1195001,265039
15594,1173784,243822
15799,1538706,608744
16003,1342910,412948
16198,1362870,432908
16397,966021,36059
16599,1917493,987531
16802,1165416,235454
17002,1077735,147773
17206,1767940,837978
17403,1518822,588860
17609,503034,0
17808,1828953,898991
18007,1258055,328093
18208,1007516,77554
18406,1158236,228274
18617,1288095,358133
18822,1182912,252950
19013,1928513,998551
19213,1303151,373189
19414,944927,14965
19615,1404668,474706
19824,1026870,96908
20017,1182383,252421
20217,1139471,209509
20413,1537335,607373
20625,1099932,169970
20825,436269,0
21022,1502250,572288
21227,1133759,203797
21424,1634193,704231
21628,1332784,402822
21827,976153,46191
22029,1214988,285026
22229,1112077,182115
22431,1294320,364358
22632,1179752,249790
22833,1271288,341326
23037,637511,0
23240,1164821,234859
23439,722324,0
23642,962492,32530
23844,1765816,835854
24039,2058974,1129012
24241,1463934,533972
24441,922599,0
24643,1375985,446023
24844,1533909,603947
25045,1056665,126703
25244,1551123,621161
25446,1738840,808878
25647,1212697,282735
25851,849394,0
26052,1385902,455940
26251,1746134,816172
26406,1084506,154544
26611,403886,0
26805,1173991,244029
27009,1294677,364715
27207,1054741,124779
27413,902556,0
27612,1114186,184224
27813,1441718,511756
28011,1224863,294901
28213,611274,0
28418,563732,0
28615,1420264,490302
28818,953213,23251
29016,1561938,631976
29220,1123464,193502
29419,1427114,497152
29620,1415238,485276
29829,1343107,413145
30021,1716387,786425
30224,867223,0
30424,1252332,322370
30624,1180205,250243
30830,804620,0
31029,805957,0
31232,570880,0
31433,582746,0
31633,907815,0
31830,1557034,627072
32033,1347988,418026
32232,950570,20608
32433,929016,0
32636,854125,0
32836,944007,14045
33038,1058708,128746
33238,1012542,82580
33439,885942,0
33646,280489,0
33854,563548,0
34049,832550,0
34251,672589,0
34446,881157,0
34647,950773,20811
34848,883701,0
35050,948994,19032
35249,1084618,154656
35453,819887,0
35655,738148,0
35852,1267822,337860
36063,1020678,90716
36257,972436,42474
36460,477351,0
36660,981014,51052
36861,834895,0
37059,1295897,365935
37261,1279297,349335
37462,1182563,252601
37665,1796758,866796
37867,803052,0
38065,1283907,353945
38266,1269033,339071
38466,738290,0
38669,1195127,265165
38868,2164653,1234691
39074,601109,0
39270,1685172,755210
39471,1683448,753486
39671,1277753,347791
39877,805509,0
40078,1353792,423830
40275,641506,0
40476,968757,38795
40630,780019,0
40827,977779,47817
41028,861007,0
41233,720825,0
41433,720217,0
41634,875708,0
41837,1013364,83402
42042,594804,0
42237,791744,0
42448,496420,0
42641,401469,0
42841,965901,35939
43040,828508,0
43249,593787,0
43452,882123,0
43655,817562,0
43848,429631,0
44050,700897,0
44248,1357118,427156
44447,827753,0
44651,810476,0
44851,1301187,371225
45053,784772,0
45256,582999,0
45454,1041304,111342
45657,1260822,330860
45857,1019308,89346
46061,960747,30785
46266,749532,0
46460,907668,0
46660,1211328,281366
46861,1467373,537411
47062,1136812,206850
47265,727405,0
47468,802536,0
47670,857286,0
47869,916475,0
48072,822632,0
48272,795370,0
48476,848966,0
48672,1251129,321167
48877,787991,0
49075,995656,65694
49276,928730,0
49481,796787,0
49682,1342213,412251
49881,992098,62136
50082,892854,0
50284,782364,0
50485,1030711,100749
50686,940799,10837
50896,601143,0
51098,660625,0
51298,925156,0
51503,748432,0
51703,824246,0
51909,885598,0
52104,799527,0
52255,791229,0
52459,802896,0
52657,771871,0
52862,782836,0
53064,727292,0
53267,768031,0
53467,695729,0
53671,869078,0
53870,659020,0
54062,801941,0
54272,778536,0
54475,839001,0
54677,690462,0
54876,833271,0
55076,829005,0
55281,1006580,76618
55482,814203,0
55680,867204,0
55884,567270,0
56089,578995,0
56287,1084050,154088
56489,730169,0
56687,572071,0
56879,1166238,236276
57087,657843,0
57292,785961,0
57494,778079,0
57698,745984,0
57895,806722,0
58097,733856,0
58298,769370,0
58499,975055,45093
58692,1162775,232813
58902,791491,0
59109,758640,0
59307,646207,0
59497,1246728,316766
59705,1068571,138609
59911,1279031,349069
