Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
84,980278,266169
242,1432287,718178
443,1159397,445288
648,1034722,320613
847,1113056,398947
1046,1081520,367411
1257,671681,0
1461,685135,0
1661,699104,0
1861,780413,66304
2066,698144,0
2268,675989,0
2469,669893,0
2669,680672,0
2868,806094,91985
3059,1441030,726921
3262,1100442,386333
3470,693649,0
3675,723163,9054
3864,1159397,445288
4065,915034,200925
4266,1037370,323261
4477,684019,0
4673,788893,74784
4879,690715,0
5074,893546,179437
5276,926305,212196
5484,744810,30701
5675,1081779,367670
5880,828202,114093
6087,735186,21077
6284,845346,131237
6488,770826,56717
6687,796746,82637
6891,813739,99630
7090,846606,132497
7293,760777,46668
7493,830765,116656
7698,753006,38897
7903,729770,15661
8102,790020,75911
8293,1380608,666499
8506,686045,0
8705,765721,51612
8912,716458,2349
9114,869940,155831
9259,838995,124886
9462,721655,7546
9665,756001,41892
9869,700835,0
10066,809461,95352
10266,760861,46752
10465,842438,128329
10672,724547,10438
10871,961026,246917
11071,772446,58337
11276,748740,34631
11480,829239,115130
11676,777306,63197
11877,837882,123773
12074,922178,208069
12286,785406,71297
12489,687421,0
12687,834762,120653
12885,786982,72873
13087,790266,76157
13291,762470,48361
13493,808758,94649
13696,750729,36620
13892,891126,177017
14101,768235,54126
14302,773821,59712
14502,765721,51612
14699,844858,130749
14909,715342,1233
15106,880076,165967
15313,761462,47353
15514,735350,21241
15720,720492,6383
15916,829028,114919
16119,725861,11752
16321,757621,43512
16523,798121,84012
16723,878741,164632
16926,790021,75912
17126,778681,64572
17329,740516,26407
17533,807515,93406
17731,785071,70962
17887,794246,80137
18084,888706,174597
18289,736561,22452
18488,774674,60565
18686,868140,154031
18888,767341,53232
19099,778928,64819
19295,819063,104954
19502,767341,53232
19694,769373,55264
19900,749521,35412
20101,794881,80772
20302,832850,118741
20509,724191,10082
20701,842723,128614
20908,866924,152815
21112,717496,3387
21308,837882,123773
21515,743632,29523
21711,915328,201219
21916,772445,58336
22121,732002,17893
22317,720361,6252
22520,777061,62952
22719,884672,170563
22923,854164,140055
23127,770581,56472
23330,807841,93732
23529,777060,62951
23734,777821,63712
23933,795788,81679
24135,765355,51246
24334,899866,185757
24542,823294,109185
24742,767586,53477
24940,777306,63197
25141,871765,157656
25341,910937,196828
25549,707586,0
25745,970781,256672
25948,767341,53232
26150,733321,19212
26359,727333,13224
26550,807596,93487
26707,756307,42198
26908,846276,132167
27110,808556,94447
27309,806221,92112
27512,842438,128329
27710,767341,53232
27916,785161,71052
28114,775441,61332
28324,750948,36839
28518,794881,80772
28720,756001,41892
28917,859379,145270
29125,792307,78198
29324,752760,38651
29532,735428,21319
29728,827281,113172
29929,813396,99287
30138,813515,99406
30336,725424,11315
30533,809668,95559
30738,794319,80210
30935,900807,186698
31143,866906,152797
31350,717179,3070
31547,807841,93732
31751,688561,0
31959,676475,0
32159,824041,109932
32351,741420,27311
32555,735499,21390
32757,856686,142577
32962,709685,0
33154,1072044,357935
33354,781249,67140
33564,774000,59891
33759,786781,72672
33968,746309,32200
34169,728732,14623
34366,696060,0
34563,798875,84766
34771,806221,92112
34970,716458,2349
35173,845703,131594
35322,881161,167052
35531,695766,0
35736,673863,0
35929,828619,114510
36132,703067,0
36336,762480,48371
36537,809507,95398
36742,760861,46752
36932,854539,140430
37144,784662,70553
37335,893262,179153
37538,947053,232944
37739,1016115,302006
37945,787629,73520
38147,712506,0
38348,825695,111586
38546,863609,149500
38746,856959,142850
38951,878741,164632
39157,735762,21653
39361,694330,0
39557,793260,79151
39759,794035,79926
39962,752761,38652
40161,778141,64032
40374,803629,89520
40564,1064653,350544
40777,744661,30552
40972,849699,135590
41173,799951,85842
41378,777060,62951
41578,782702,68593
41782,736526,22417
41980,851962,137853
42182,857244,143135
42388,783786,69677
42590,849786,135677
42785,944486,230377
42991,744906,30797
43187,816101,101992
43397,821046,106937
43596,793674,79565
43744,718689,4580
43945,792307,78198
44146,792307,78198
44350,811081,96972
44544,898268,184159
44759,718651,4542
44958,809706,95597
45161,713032,0
45353,997480,283371
45561,767586,53477
45761,772201,58092
45968,827466,113357
46166,783541,69432
46369,744661,30552
46567,886001,171892
46772,989604,275495
46978,704105,0
47176,814566,100457
47373,1139449,425340
47579,764346,50237
47782,717954,3845
47979,807841,93732
48178,876321,162212
48381,856959,142850
48587,785161,71052
48783,896000,181891
48990,736124,22015
49197,781921,67812
49401,706415,0
49588,845277,131168
49803,720305,6196
49998,814566,100457
50200,815650,101541
50398,1091328,377219
50608,821046,106937
50807,801361,87252
51014,720567,6458
51210,762219,48110
51410,790395,76286
51560,876398,162289
51767,706415,0
51968,791640,77531
52167,903846,189737
52372,708647,0
52569,773269,59160
52770,813329,99220
52976,722688,8579
53176,781921,67812
53372,871480,157371
53582,822722,108613
53778,852119,138010
53982,881445,167336
54189,728360,14251
54387,798449,84340
54596,718612,4503
54794,744906,30797
54993,955660,241551
55198,775441,61332
55395,775441,61332
55601,796500,82391
55799,778681,64572
55999,767586,53477
56206,760148,46039
56399,809706,95597
56609,724191,10082
56809,825552,111443
57019,727616,13507
57213,825497,111388
57413,818237,104128
57619,772201,58092
57816,910203,196094
58022,762481,48372
58226,751141,37032
58428,814321,100212
58633,693024,0
58831,759240,45131
59029,769373,55264
59190,746847,32738
59385,822420,108311
59585,798121,84012
59778,1313688,599579
59973,1545196,831087
,,
