Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
97,876891,164326
247,1164384,451819
446,1109527,396962
648,1114514,401949
851,897920,185355
1057,783160,70595
1251,1214254,501689
1454,999813,287248
1663,696294,0
1867,710963,0
2067,827373,114808
2263,861800,149235
2459,884323,171758
2663,842488,129923
2863,796673,84108
3057,1529331,816766
3257,1213971,501406
3472,769782,57217
3673,702989,0
3875,738426,25861
4072,764048,51483
4268,813681,101116
4466,1024748,312183
4681,691831,0
4882,686440,0
5073,1059657,347092
5281,658826,0
5483,715559,2994
5687,700758,0
5891,725307,12742
6094,674765,0
6294,829028,116463
6493,781016,68451
6688,910733,198168
6896,805469,92904
7098,786781,74216
7294,926446,213881
7504,688881,0
7700,802981,90416
7904,739801,27236
8107,741421,28856
8300,1429887,717322
8507,813396,100831
8710,715501,2936
8860,840872,128307
9065,688561,0
9264,699720,0
9468,815241,102676
9666,834352,121787
9870,815241,102676
10068,787026,74461
10275,767585,55020
10469,879025,166460
10675,809916,97351
10880,802733,90168
11081,782166,69601
11286,857244,144679
11481,816186,103621
11692,796746,84181
11885,775686,63121
12094,772201,59636
12290,822885,110320
12498,752760,40195
12692,764101,51536
12902,765721,53156
13104,768258,55693
13304,795126,82561
13502,769206,56641
13711,737723,25158
13902,806094,93529
14115,779561,66996
14307,862651,150086
14509,788646,76081
14719,742912,30347
14913,756246,43681
15116,802784,90219
15314,802980,90415
15515,824797,112232
15717,762481,49916
15923,756800,44235
16121,785406,72841
16333,793506,80941
16523,912907,200342
16676,898386,185821
16882,830766,118201
17080,830622,118057
17288,793313,80748
17486,783302,70737
17691,787378,74813
17894,716458,3893
18088,869060,156495
18295,710800,0
18494,871765,159200
18692,920902,208337
18904,698200,0
19102,806466,93901
19300,815650,103085
19505,756246,43681
19712,690715,0
19908,817604,105039
20110,785406,72841
20312,805685,93120
20514,689677,0
20716,718191,5626
20915,869060,156495
21121,706958,0
21321,746406,33841
21521,808005,95440
21720,858415,145850
21922,746526,33961
22129,736806,24241
22325,826708,114143
22535,752534,39969
22737,772201,59636
22941,838364,125799
23133,755994,43429
23336,752280,39715
23542,840486,127921
23749,699560,0
23947,871563,158998
24146,774233,61668
24354,670053,0
24546,840018,127453
24700,802981,90416
24904,690793,0
25103,902942,190377
25304,708647,0
25505,717881,5316
25709,799564,86999
25903,1309017,596452
26107,765721,53156
26314,754381,41816
26512,902942,190377
26720,868753,156188
26917,760861,48296
27124,783541,70976
27325,793506,80941
27530,728116,15551
27726,908067,195502
27935,697410,0
28132,920168,207603
28336,808950,96385
28541,733566,21001
28740,799986,87421
28942,714148,1583
29138,821383,108818
29348,693408,0
29545,743099,30534
29747,801240,88675
29946,744748,32183
30153,772293,59728
30349,795126,82561
30555,788401,75836
30754,760855,48290
30960,893630,181065
31155,785699,73134
31362,673890,0
31567,764101,51536
31765,828619,116054
31969,818144,105579
32161,888421,175856
32376,703067,0
32568,848442,135877
32777,720809,8244
32925,917748,205183
33129,760516,47951
33329,820029,107464
33529,824797,112232
33740,707531,0
33937,726501,13936
34133,785161,72596
34339,735399,22834
34537,772446,59881
34741,764346,51781
34939,743286,30721
35142,809706,97141
35337,1249164,536599
35542,1721197,1008632
35737,682629,0
35954,696552,0
36148,883581,171016
36353,781921,69356
36558,759203,46638
36758,818425,105860
36966,826766,114201
37160,783541,70976
37363,731700,19135
37560,915328,202763
37770,699784,0
37970,783786,71221
38167,815820,103255
38373,682957,0
38567,813329,100764
38778,779024,66459
38979,706415,0
39184,709762,0
39380,780300,67735
39585,766390,53825
39790,762788,50223
39995,808086,95521
40195,727539,14974
40385,980000,267435
40540,835601,123036
40745,783541,70976
40942,818237,105672
41145,788401,75836
41357,815411,102846
41545,876321,163756
41754,762726,50161
41958,729770,17205
42159,803569,91004
42356,808086,95521
42557,728483,15918
42756,856959,144394
42969,708647,0
43166,781920,69355
43370,725385,12820
43564,783541,70976
43768,844723,132158
43973,713110,545
44170,822885,110320
44372,767341,54776
44576,778928,66363
44774,793506,80941
44983,796746,84181
45173,1224229,511664
45386,793932,81367
45589,688483,0
45783,777306,64741
45985,820740,108175
46187,938912,226347
46400,778926,66361
46592,857244,144679
46790,794627,82062
46993,853873,141308
47192,820941,108376
47393,812946,100381
47601,787026,74461
47802,790021,77456
48001,767341,54776
48200,847279,134714
48408,807289,94724
48610,773821,61256
48814,709762,0
49009,807841,95276
49165,786638,74073
49369,828767,116202
49563,871480,158915
49777,799741,87176
49974,714226,1661
50171,768961,56396
50375,832297,119732
50575,869060,156495
50781,861518,148953
50977,799986,87421
51184,827117,114552
51376,981766,269201
51588,795126,82561
51789,713531,966
51986,837598,125033
52195,699283,0
52394,793261,80696
52599,702864,0
52793,782165,69600
52991,893546,180981
53197,744704,32139
53401,799784,87219
53601,809706,97141
53797,963584,251019
54001,863609,151044
54207,693524,0
54410,915328,202763
54607,788306,75741
54805,960301,247736
55011,817152,104587
55216,786111,73546
55416,756663,44098
55620,799741,87176
55823,764101,51536
56018,781921,69356
56220,864220,151655
56425,828232,115667
56625,771166,58601
56827,762966,50401
57031,791730,79165
57234,780301,67736
57429,822885,110320
57639,765720,53155
57835,820974,108409
58041,716380,3815
58242,774066,61501
58391,929849,217284
58604,676480,0
58799,881484,168919
59005,702957,0
59210,722037,9472
59409,757621,45056
59610,813971,101406
59801,1677411,964846
60009,689438,0
,,
