Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
137,980802,146825
281,1383583,549606
482,1365344,531367
696,683175,0
894,825206,0
1098,662926,0
1295,777306,0
1500,688483,0
1700,729770,0
1897,770118,0
2095,884787,50810
2297,894637,60660
2459,695504,0
2663,696728,0
2861,744209,0
3050,1308579,474602
3249,1592403,758426
3464,714125,0
3670,727539,0
3871,695178,0
4069,717366,0
4267,786982,0
4477,690795,0
4675,742194,0
4878,682366,0
5068,807829,0
5280,668151,0
5471,901203,67226
5676,794627,0
5879,679556,0
6077,789479,0
6284,864946,30969
6485,690715,0
6680,813681,0
6883,864504,30527
7091,700758,0
7289,780545,0
7488,804781,0
7699,767586,0
7901,697762,0
8100,790021,0
8299,762480,0
8494,1405837,571860
8704,666243,0
8903,920580,86603
9104,867589,33612
9309,754381,0
9506,868187,34210
9710,794881,0
9920,699720,0
10117,741556,0
10317,799986,0
10515,748146,0
10725,767586,0
10916,857696,23719
11122,791492,0
11322,749521,0
11526,752761,0
11675,772201,0
11876,768961,0
12081,788400,0
12277,826708,0
12484,764101,0
12672,1418731,584754
12879,989848,155871
13082,792873,0
13284,794627,0
13483,913811,79834
13682,1124488,290511
13893,761106,0
14095,793506,0
14307,679551,0
14495,1219251,385274
14692,1090477,256500
14909,767341,0
15110,817561,0
15315,702744,0
15507,796538,0
15712,943218,109241
15919,741961,0
16117,795126,0
16308,1273385,439408
16519,699720,0
16723,713835,0
16921,839690,5713
17128,666024,0
17325,778928,0
17529,790290,0
17731,707531,0
17928,893817,59840
18134,778681,0
18332,806466,0
18535,790266,0
18738,787026,0
18936,899866,65889
19145,706626,0
19297,867982,34005
19491,874185,40208
19698,770826,0
19892,785071,0
20096,756246,0
20298,775686,0
20494,999699,165722
20698,947168,113191
20911,728654,0
21105,853873,19896
21313,753445,0
21511,809507,0
21710,762480,0
21913,809507,0
22117,713110,0
22311,1002867,168890
22519,717496,0
22715,774066,0
22921,757866,0
23122,763683,0
23328,826466,0
23520,895682,61705
23724,970035,136058
23924,823077,0
24127,854539,20562
24335,714739,0
24533,791640,0
24736,738181,0
24935,893262,59285
25145,738741,0
25338,841997,8020
25544,685438,0
25737,804000,0
25940,842723,8746
26155,742912,0
26347,869344,35367
26555,678957,0
26758,745291,0
26956,754381,0
27154,890842,56865
27358,757621,0
27553,784354,0
27766,723153,0
27910,910203,76226
28111,861800,27823
28318,749245,0
28507,1084592,250615
28715,960301,126324
28922,737437,0
29127,704105,0
29330,895966,61989
29521,1149423,315446
29726,830622,0
29935,828634,0
30131,942438,108461
30340,739813,0
30537,770826,0
30745,747944,0
30940,814566,0
31145,848046,14069
31342,754626,0
31552,752761,0
31746,802981,0
31953,728953,0
32152,827281,0
32354,706876,0
32557,864944,30967
32749,920902,86925
32958,795126,0
33164,710800,0
33359,868487,34510
33563,743099,0
33765,821629,0
33961,821046,0
34172,770609,0
34365,811326,0
34575,820989,0
34771,835541,1564
34978,788401,0
35174,888421,54444
35380,681866,0
35581,768529,0
35779,820583,0
35977,892690,58713
36179,798875,0
36384,731701,0
36531,874822,40845
36739,740046,0
36941,728654,0
37147,808467,0
37338,832850,0
37544,783786,0
37742,780301,0
37946,801295,0
38150,724269,0
38347,791641,0
38549,788401,0
38747,881161,47184
38953,812700,0
39155,773821,0
39361,771918,0
39567,701678,0
39769,798121,0
39963,783541,0
40168,817152,0
40369,853599,19622
40575,857402,23425
40775,751952,0
40981,774066,0
41179,799586,0
41384,739813,0
41585,1120967,286990
41791,667280,0
41991,689053,0
42184,862084,28107
42395,696294,0
42588,868371,34394
42787,825497,0
42996,752761,0
43203,806221,0
43393,876321,42344
43548,1342765,508788
43750,678240,0
43959,830885,0
44152,881161,47184
44365,823605,0
44555,820974,0
44763,743713,0
44968,725209,0
45165,819063,0
45369,793260,0
45567,796770,0
45775,779049,0
45972,780766,0
46183,700868,0
46376,793261,0
46582,705299,0
46781,823511,0
46977,762481,0
47187,730964,0
47375,1016000,182023
47588,759241,0
47784,904604,70627
47988,777061,0
48188,845819,11842
48398,744355,0
48593,841997,8020
48801,715342,0
48995,871765,37788
49210,736941,0
49411,772173,0
49607,787026,0
49808,778925,0
50005,783786,0
50211,942554,108577
50405,974878,140901
50607,947168,113191
50820,756769,0
50972,822666,0
51166,783786,0
51375,806227,0
51573,845143,11166
51777,875452,41475
51974,866924,32947
52180,778926,0
52378,822666,0
52576,932269,98292
52785,709685,0
52986,703067,0
53182,782751,0
53386,749521,0
53581,963469,129492
53790,774245,0
53997,714226,0
54192,858190,24213
54397,772200,0
54598,903846,69869
54807,669591,0
54998,924724,90747
55208,767737,0
55402,826708,0
55607,817152,0
55807,762481,0
56014,744661,0
56213,790021,0
56409,798040,0
56615,775106,0
56822,783541,0
57020,693894,0
57219,754381,0
57420,773924,0
57621,777061,0
57827,718740,0
58020,910203,76226
58233,763202,0
58429,951423,117446
58640,702032,0
58835,798120,0
58994,772762,0
59188,803225,0
59390,762726,0
59597,828774,0
59784,1718547,884570
59984,1762780,928803
,,
