Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
131,1029418,240790
236,1244177,455549
433,1109527,320899
639,1189319,400691
842,943885,155257
1040,1298614,509986
1248,786674,0
1444,917791,129163
1648,788484,0
1847,848066,59438
2048,841297,52669
2246,894637,106009
2451,799966,11338
2647,865088,76460
2859,1138991,350363
3046,1523024,734396
3255,1072102,283474
3463,629314,0
3656,849664,61036
3857,823361,34733
4069,672506,0
4259,787059,0
4458,917619,128991
4662,865164,76536
4860,674223,0
5057,1054670,266042
5270,670764,0
5470,697410,0
5665,980605,191977
5864,867075,78447
6071,693769,0
6270,769373,0
6471,738082,0
6679,734312,0
6884,806221,17593
7074,1164393,375765
7273,1104549,315921
7480,801862,13234
7682,736561,0
7887,773821,0
8093,777912,0
8281,1441030,652402
8494,668327,0
8692,942977,154349
8892,794627,5999
9097,767341,0
9299,784662,0
9496,778928,0
9704,694140,0
9901,813396,24768
10103,736561,0
10304,864220,75592
10510,711994,0
10656,786466,0
10861,699720,0
11060,811081,22453
11263,776817,0
11457,989734,201106
11662,691200,0
11868,715812,0
12067,771284,0
12275,698280,0
12471,819426,30798
12669,754845,0
12872,772446,0
13072,797172,8544
13280,713620,0
13468,1169380,380752
13675,842438,53810
13886,704183,0
14081,815941,27313
14284,782165,0
14485,827117,38489
14681,893546,104918
14890,743286,0
15093,722760,0
15294,737870,0
15495,740929,0
15693,779142,0
15899,809705,21077
16104,777306,0
16298,876321,87693
16507,703067,0
16705,796501,7873
16914,793261,4633
17105,864220,75592
17315,714266,0
17516,882332,93704
17718,743041,0
17918,778863,0
18114,864973,76345
18324,762956,0
18527,777061,0
18733,794404,5776
18937,699720,0
19082,901646,113018
19283,863429,74801
19493,666409,0
19689,819109,30481
19893,803226,14598
20093,687311,0
20290,914221,125593
20498,703832,0
20694,677402,0
20899,809259,20631
21098,749521,0
21303,762480,0
21501,868078,79450
21707,772445,0
21904,818409,29781
22108,808086,19458
22309,781016,0
22514,809594,20966
22710,803421,14793
22911,916600,127972
23119,782593,0
23325,798366,9738
23526,669862,0
23722,830714,42086
23930,750127,0
24125,834352,45724
24331,734972,0
24531,850051,61423
24739,694715,0
24941,699642,0
25135,817806,29178
25334,893546,104918
25540,754381,0
25738,786781,0
25943,715342,0
26144,807020,18392
26346,790021,1393
26546,756001,0
26752,790020,1392
26958,734312,0
27101,881161,92533
27305,773722,0
27504,907155,118527
27708,817407,28779
27911,716380,0
28121,811326,22698
28315,819426,30798
28522,728654,0
28719,863429,74801
28933,748315,0
29123,761106,0
29328,803988,15360
29530,705299,0
29731,770581,0
29932,799741,11113
30139,703645,0
30341,942446,153818
30543,689677,0
30739,743041,0
30942,768961,0
31140,815241,26613
31343,760860,0
31545,881161,92533
31743,861800,73172
31943,811418,22790
32155,724269,0
32340,1079614,290986
32549,815816,27188
32759,768973,0
32953,862597,73969
33156,754148,0
33356,910319,121691
33566,690793,0
33764,751141,0
33962,828619,39991
34166,820347,31719
34370,764101,0
34567,760861,0
34768,844653,56025
34915,914221,125593
35125,917463,128835
35330,730964,0
35531,804601,15973
35727,804973,16345
35933,717394,0
36130,760466,0
36332,755886,0
36535,824286,35658
36738,770581,0
36934,984726,196098
37144,657425,0
37344,768875,0
37543,768961,0
37742,931736,143108
37951,707531,0
38152,803743,15115
38358,691908,0
38553,808556,19928
38752,826884,38256
38962,735350,0
39156,811827,23199
39357,859664,71036
39555,863609,74981
39767,807995,19367
39963,934689,146061
40162,885921,97293
40371,767586,0
40577,753102,0
40770,812946,24318
40979,840401,51773
41176,761106,0
41379,857244,68616
41583,795126,6498
41779,788401,0
41982,773821,0
42178,867589,78961
42391,720604,0
42588,804266,15638
42740,777061,0
42946,754381,0
43138,854539,65911
43340,838895,50267
43539,1149432,360804
43740,937203,148575
43955,774685,0
44151,751141,0
44361,703577,0
44556,744609,0
44753,950451,161823
44962,706337,0
45157,1042381,253753
45367,768877,0
45561,774066,0
45772,758799,0
45963,900522,111894
46173,762480,0
46369,931984,143356
46579,708647,0
46772,871074,82446
46974,741337,0
47179,713032,0
47371,921830,133202
47575,801580,12952
47773,1882534,1093906
47977,775669,0
48183,762481,0
48385,770581,0
48590,757621,0
48791,813425,24797
48991,759241,0
49197,728953,0
49396,739801,0
49600,781344,0
49797,898268,109640
50011,692265,0
50203,798366,9738
50408,806466,17838
50612,799272,10644
50757,854823,66195
50959,810356,21728
51165,795659,7031
51362,836673,48045
51567,777306,0
51768,790266,1638
51980,783541,0
52169,799741,11113
52378,686055,0
52571,765550,0
52772,807596,18968
52972,830141,41513
53179,846229,57601
53377,788645,17
53580,740046,0
53781,786982,0
53985,773195,0
54191,670379,0
54387,742310,0
54593,734941,0
54789,920787,132159
54989,895479,106851
55200,741022,0
55392,776569,0
55598,822420,33792
55798,796501,7873
56005,710402,0
56206,702091,0
56400,855242,66614
56609,748796,0
56810,744277,0
57009,862468,73840
57207,854539,65911
57412,811081,22453
57612,785161,0
57822,770581,0
58014,906635,118007
58228,686845,0
58425,819233,30605
58624,787443,0
58825,849961,61333
59029,890842,102214
59235,685213,0
59436,704643,0
59581,815241,26613
59772,1487830,699202
59977,1505611,716983
,,
