Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
88,987368,249785
240,1982274,1244691
451,812592,75009
656,778926,41343
849,867479,129896
1060,697410,0
1262,671635,0
1456,894637,157054
1659,818521,80938
1860,866924,129341
2060,832930,95347
2272,669022,0
2474,826692,89109
2674,697437,0
2871,734098,0
3074,753096,15513
3265,1403187,665604
3475,1035866,298283
3684,685788,0
3875,973434,235851
4084,681215,0
4278,796538,58955
4479,794319,56736
4680,796739,59156
4888,710478,0
5095,688182,0
5285,820838,83255
5481,1006266,268683
5689,821904,84321
5891,795126,57543
6097,715264,0
6293,845143,107560
6494,796538,58955
6703,697410,0
6900,806466,68883
7105,719727,0
7310,717574,0
7456,1009433,271850
7660,770581,32998
7866,756001,18418
8059,837598,100015
8257,1548253,810670
8458,1937910,1200327
8658,1661782,924199
8861,1504102,766519
9059,1557019,819436
9262,1289673,552090
9462,1966576,1228993
9664,2804691,2067108
9883,749151,11568
10069,2310225,1572642
10269,2040816,1303233
10470,1645510,907927
10669,1786728,1049145
10870,2184081,1446498
11085,689581,0
11276,2825482,2087899
11475,2351415,1613832
11676,2336978,1599395
11876,2276230,1538647
12077,2674399,1936816
12277,2252778,1515195
12478,1607667,870084
12679,2150086,1412503
12880,1986099,1248516
13082,2087720,1350137
13282,2506455,1768872
13487,2225772,1488189
13685,3240855,2503272
13886,3492034,2754451
14088,2412296,1674713
14287,2480543,1742960
14489,2080707,1343124
14688,2154687,1417104
14891,2030955,1293372
15090,1912872,1175289
15293,1752732,1015149
15499,1670739,933156
15702,1506752,769169
15900,1349778,612195
16099,863889,126306
16298,1134471,396888
16501,1298614,561031
16696,2121882,1384299
16902,1974190,1236607
17113,827486,89903
17305,1374301,636718
17505,1714889,977306
17709,1065248,327665
17909,1525673,788090
18111,1834726,1097143
18317,1061139,323556
18516,1229225,491642
18719,1449987,712404
18919,1229235,491652
19117,1424758,687175
19324,1159856,422273
19524,974887,237304
19670,1279693,542110
19879,1222928,485345
20096,719661,0
20287,773988,36405
20482,870378,132795
20681,827917,90334
20889,731701,0
21079,1582438,844855
21294,690793,0
21495,834352,96769
21698,722413,0
21888,1038982,301399
22101,806807,69224
22293,920787,183204
22490,1405836,668253
22706,737710,127
22895,984861,247278
23094,1670739,933156
23300,1147241,409658
23509,701583,0
23712,705299,0
23903,1714889,977306
24111,1140934,403351
24323,686329,0
24525,748019,10436
24720,842406,104823
24916,891354,153771
25131,862654,125071
25335,720843,0
25527,799861,62278
25734,775441,37858
25930,783541,45958
26129,845277,107694
26333,854539,116956
26539,749521,11938
26735,765721,28138
26938,778681,41098
27139,864220,126637
27348,685924,0
27542,777060,39477
27746,801984,64401
27948,780294,42711
28146,743041,5458
28347,789195,51612
28550,778680,41097
28710,841467,103884
28909,846953,109370
29105,784340,46757
29309,792307,54724
29511,761728,24145
29709,950067,212484
29923,698626,0
30119,801606,64023
30311,930545,192962
30517,743286,5703
30718,738181,598
30912,1219251,481668
31114,845273,107690
31327,782642,45059
31528,847731,110148
31730,684097,0
31931,868475,130892
32133,691908,0
32336,718689,0
32539,678518,0
32734,801153,63570
32941,801606,64023
33136,836673,99090
33337,830622,93039
33546,751121,13538
33749,804258,66675
33946,768013,30430
34153,777060,39477
34360,717477,0
34551,878741,141158
34757,763997,26414
34955,869833,132250
35160,791886,54303
35359,790266,52683
35560,853021,115438
35772,943769,206186
35963,881161,143578
36163,851300,113717
36370,786573,48990
36567,817152,79569
36773,751386,13803
36920,866924,129341
37124,750942,13359
37323,785406,47823
37527,794627,57044
37733,726423,0
37925,937203,199620
38125,952079,214496
38334,764101,26518
38537,767341,29758
38737,786781,49198
38935,854539,116956
39149,736906,0
39346,782622,45039
39548,744496,6913
39749,799741,62158
39959,773953,36370
40158,850051,112468
40350,854823,117240
40556,908067,170484
40758,755256,17673
40957,813739,76156
41154,986566,248983
41362,827347,89764
41568,783786,46203
41756,955645,218062
41969,752761,15178
42160,1388809,651226
42374,652362,0
42573,797935,60352
42766,978533,240950
42980,714226,0
43173,802981,65398
43376,715272,0
43571,867589,130006
43783,723601,0
43977,798040,60457
44171,1727504,989921
44379,836910,99327
44592,664636,0
44787,825497,87914
44986,793261,55678
45146,757621,20038
45339,871480,133897
45543,1004651,267068
45746,713881,0
45941,842488,104905
46145,906635,169052
46348,834352,96769
46555,735310,0
46752,820974,83391
46959,729848,0
47156,818827,81244
47357,833574,95991
47559,750261,12678
47765,751141,13558
47961,850051,112468
48173,730886,0
48371,893546,155963
48575,780635,43052
48776,777645,40062
48980,771423,33840
49180,796265,58682
49379,796746,59163
49585,814103,76520
49785,795557,57974
49991,799741,62158
50191,759240,21657
50396,789922,52339
50592,801862,64279
50796,778681,41098
50998,711916,0
51196,849983,112400
51397,801580,63997
51600,771693,34110
51805,806094,68511
52005,829028,91445
52209,726423,0
52362,859607,122024
52559,825196,87613
52760,781249,43666
52960,767586,30003
53159,864800,127217
53366,771005,33422
53571,664283,0
53762,801295,63712
53968,759241,21658
54171,801606,64023
54378,799657,62074
54570,897920,160337
54776,779762,42179
54978,804183,66600
55179,782751,45168
55383,882499,144916
55589,790148,52565
55790,743041,5458
55985,881534,143951
56193,1008363,270780
56393,731700,0
56597,832903,95320
56791,830530,92947
56998,826107,88524
57200,740046,2463
57394,898386,160803
57605,735752,0
57802,874732,137149
58009,706337,0
58203,999584,262001
58410,888421,150838
58606,867589,130006
58815,801361,63778
59017,806983,69400
59214,774066,36483
59421,762725,25142
59625,821046,83463
59815,1485181,747598
60013,1487640,750057
60215,2373228,1635645
