Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
84,1106069,371095
239,1535638,800664
441,1084592,349618
654,789166,54192
851,765277,30303
1054,735186,212
1261,819426,84452
1462,726841,0
1662,798517,63543
1871,681892,0
2062,949063,214089
2273,689621,0
2473,912414,177440
2675,692302,0
2864,944490,209516
3072,746526,11552
3260,1459952,724978
3460,1188742,453768
3666,695606,0
3870,862084,127110
4071,872936,137962
4282,687367,0
4484,737437,2463
4674,758277,23303
4879,832256,97282
5084,754626,19652
5286,706209,0
5481,859664,124690
5684,849983,115009
5885,916600,181626
6086,866398,131424
6291,833042,98068
6496,750799,15825
6706,746526,11552
6901,905647,170673
7048,799986,65012
7261,702471,0
7455,852640,117666
7656,849983,115009
7857,741665,6691
8058,822845,87871
8259,849983,115009
8453,1289060,554086
8666,707453,0
8866,723075,0
9070,709685,0
9269,827526,92552
9468,744906,9932
9672,775441,40467
9871,821713,86739
10073,746281,11307
10280,798920,63946
10474,934405,199431
10671,960301,225327
10879,784639,49665
11080,811325,76351
11283,798449,63475
11495,725307,0
11685,963469,228495
11887,905363,170389
12087,844858,109884
12296,676475,0
12495,900522,165548
12694,791886,56912
12892,943885,208911
13096,946459,211485
13295,881504,146530
13499,787026,52052
13705,788401,53427
13909,790021,55047
14107,762480,27506
14303,794035,59061
14504,915987,181013
14713,686329,0
14911,762480,27506
15116,727616,0
15320,814321,79347
15524,746628,11654
15719,813668,78694
15873,808110,73136
16076,753731,18757
16279,801360,66386
16477,718944,0
16679,725962,0
16875,951630,216656
17081,765966,30992
17279,954742,219768
17482,718985,0
17681,778925,43951
17891,756246,21272
18080,980746,245772
18293,852055,117081
18483,1284073,549099
18692,806094,71120
18898,786408,51434
19097,824502,89528
19303,711916,0
19493,1052230,317256
19707,823659,88685
19902,775686,40712
20105,767585,32611
20306,797873,62899
20505,1006266,271292
20719,692537,0
20917,770099,35125
21114,766327,31353
21327,678217,0
21519,902942,167968
21727,667681,0
21924,809705,74731
22126,846875,111901
22324,780545,45571
22526,815891,80917
22729,801806,66832
22935,804846,69872
23134,809706,74732
23332,946790,211816
23537,762233,27259
23735,996416,261442
23889,804183,69209
24090,795126,60152
24292,834762,99788
24491,796746,61772
24700,722106,0
24895,852403,117429
25103,778926,43952
25304,780546,45572
25506,737731,2757
25699,1144436,409462
25901,1081261,346287
26107,827352,92378
26316,770825,35851
26511,795126,60152
26718,754626,19652
26910,889901,154927
27120,777061,42087
27324,726795,0
27517,835178,100204
27724,698604,0
27924,795613,60639
28129,824041,89067
28325,844858,109884
28531,757621,22647
28726,796501,61527
28928,816323,81349
29131,736783,1809
29333,839308,104334
29539,864220,129246
29740,705026,0
29945,772200,37226
30145,724191,0
30347,852331,117357
30549,814112,79138
30747,766309,31335
30955,817202,82228
31150,924070,189096
31353,787394,52420
31553,808556,73582
31765,828619,93645
31965,707531,0
32107,866924,131950
32307,832850,97876
32519,801605,66631
32704,1249164,514190
32915,841155,106181
33124,715264,0
33322,815650,80676
33516,798449,63475
33723,838584,103610
33929,708948,0
34119,886001,151027
34327,803716,68742
34529,788401,53427
34738,740542,5568
34934,733196,0
35139,706277,0
35348,751882,16908
35543,801361,66387
35739,1069640,334666
35933,1957022,1222048
36135,1670549,935575
36338,2048526,1313552
36541,2236004,1501030
36741,2336811,1601837
36939,2677671,1942697
37143,2139040,1404066
37342,1921320,1186346
37544,2039016,1304042
37745,1595758,860784
37949,855123,120149
38152,1154419,419445
38357,1017368,282394
38551,1544595,809621
38752,1039718,304744
38963,740273,5299
39167,727766,0
39366,809507,74533
39565,886001,151027
39769,772201,37227
39972,744868,9894
40169,889586,154612
40376,807003,72029
40574,876321,141347
40727,905579,170605
40933,772200,37226
41121,1557209,822235
41335,664725,0
41533,791886,56912
41738,804941,69967
41941,769206,34232
42139,841763,106789
42344,728461,0
42550,776996,42022
42747,834352,99378
42946,812722,77748
43156,847146,112172
43341,1172470,437496
43551,782751,47777
43750,755994,21020
43952,835424,100450
44153,794035,59061
44348,858031,123057
44557,800196,65222
44753,847563,112589
44962,705795,0
45169,695667,0
45364,716733,0
45567,877554,142580
45766,722701,0
45963,842723,107749
46166,723914,0
46368,728706,0
46577,677242,0
46780,733951,0
46979,706471,0
47180,707453,0
47377,861805,126831
47576,913811,178837
47776,874185,139211
47985,765966,30992
48183,809706,74732
48381,790265,55291
48584,829028,94054
48791,724191,0
48990,795125,60151
49193,691831,0
49393,801360,66386
49595,778680,43706
49801,789835,54861
49996,824797,89823
50150,748648,13674
50349,811326,76352
50549,740045,5071
50757,788646,53672
50952,865088,130114
51159,725307,0
51363,767341,32367
51563,765721,30747
51762,866640,131666
51967,793844,58870
52173,711994,0
52374,777599,42625
52573,806221,71247
52779,787171,52197
52981,712297,0
53176,841204,106230
53380,822885,87911
53579,786781,51807
53785,773820,38846
53987,749934,14960
54189,778681,43707
54387,811415,76441
54588,745480,10506
54779,984852,249878
54985,911053,176079
55195,811698,76724
55395,703098,0
55597,854693,119719
55800,684097,0
55997,790395,55421
56209,703067,0
56404,832441,97467
56610,762131,27157
56808,886286,151312
57003,827352,92378
57216,756246,21272
57414,809916,74942
57623,690764,0
57818,801360,66386
57965,895682,160708
58167,991853,256879
58381,727764,0
58571,798867,63893
58775,793260,58286
58973,796129,61155
59180,772880,37906
59379,801360,66386
59571,1698427,963453
59765,1591956,856982
,,
,,
