Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
46,503034,0
227,1151850,5465
419,1924874,778489
622,1573046,426661
823,1586662,440277
1021,1340405,194020
1227,1005311,0
1427,712039,0
1629,1147237,852
1829,949520,0
2035,720104,0
2241,221843,0
2434,580555,0
2634,819932,0
2834,521786,0
3035,311115,0
3244,113843,0
3449,108983,0
3657,75655,0
3844,859842,0
4050,202936,0
4255,136523,0
4454,193223,0
4659,110846,0
4859,141383,0
5064,123914,0
5255,679760,0
5460,1069327,0
5658,1672693,526308
5858,1197738,51353
6061,421229,0
6261,1133511,0
6469,1526915,380530
6661,773120,0
6869,1756044,609659
7063,2300192,1153807
7273,986072,0
7471,1839635,693250
7669,1959013,812628
7880,412759,0
8071,935899,0
8272,2049405,903020
8471,1216747,70362
8670,1893269,746884
8870,958476,0
9071,1145318,0
9274,1077107,0
9475,983732,0
9680,1028096,0
9889,1062558,0
10099,1009180,0
10295,1125738,0
10448,1019169,0
10636,1052427,0
10842,1007949,0
11045,1049598,0
11249,1120707,0
11444,1590699,444314
11655,1324383,177998
11848,3271570,2125185
12053,3251974,2105589
12248,3138148,1991763
12450,3217059,2070674
12654,2228422,1082037
12854,3633681,2487296
13053,2761231,1614846
13257,3786045,2639660
13455,4532801,3386416
13655,4215917,3069532
13856,2514702,1368317
14060,1419111,272726
14261,1962596,816211
14463,2848931,1702546
14664,2459900,1313515
14865,3794780,2648395
15067,2562540,1416155
15266,2163435,1017050
15467,2412426,1266041
15669,2336740,1190355
15871,2250514,1104129
16068,2227058,1080673
16271,2233730,1087345
16475,2111730,965345
16679,1719249,572864
16874,2473414,1327029
17080,2076109,929724
17277,2065966,919581
17476,2139983,993598
17681,1541133,394748
17881,2903406,1757021
18080,1036587,0
18283,838425,0
18487,1923599,777214
18692,1729710,583325
18893,2165464,1019079
19093,2587805,1441420
19292,2997455,1851070
19496,2690670,1544285
19694,2618242,1471857
19906,1695486,549101
20097,1617685,471300
20298,1147444,1059
20502,1220933,74548
20705,1203030,56645
20902,2625110,1478725
21103,1895317,748932
21304,2044882,898497
21504,2452016,1305631
21706,1744556,598171
21907,1612659,466274
22066,1542768,396383
22265,1216397,70012
22458,1559564,413179
22661,977290,0
22866,270574,0
23061,1049429,0
23265,980049,0
23473,1028496,0
23664,1614820,468435
23867,2043649,897264
24066,1209603,63218
24269,841352,0
24471,1069802,0
24670,191365,0
24874,524517,0
25072,956199,0
25285,261932,0
25492,247414,0
25693,82186,0
25892,104729,0
26094,96912,0
26297,110019,0
26483,1426747,280362
26700,596322,0
26895,81129,0
27098,56059,0
27298,134127,0
27503,98028,0
27704,128422,0
27909,111418,0
28101,329463,0
28311,84505,0
28509,151215,0
28720,89101,0
28915,206183,0
29114,157799,0
29310,545646,0
29525,961168,0
29721,1054300,0
29911,1909211,762826
30110,1426356,279971
30314,1187498,41113
30522,2035120,888735
30716,2370784,1224399
30919,3042090,1895705
31121,1972451,826066
31319,2753659,1607274
31524,3926304,2779919
31724,3376229,2229844
31931,3954934,2808549
32127,3721993,2575608
32328,2754935,1608550
32530,2863168,1716783
32727,3152618,2006233
32925,2865421,1719036
33077,2276757,1130372
33291,1440191,293806
33489,739975,0
33689,84683,0
33895,119229,0
34096,110603,0
34299,104723,0
34501,188415,0
34707,107910,0
34912,59543,0
35109,160823,0
35307,169054,0
35499,1020145,0
35709,1072278,0
35908,1731697,585312
36099,2574490,1428105
36299,948475,0
36512,2461166,1314781
36702,2656759,1510374
36903,2241911,1095526
37115,2837063,1690678
37320,2136880,990495
37517,1758152,611767
37720,1519360,372975
37917,1207556,61171
38116,1987976,841591
38325,2237572,1091187
38518,1817696,671311
38717,1555202,408817
38919,1592500,446115
39121,1259445,113060
39321,848046,0
39532,325366,0
39732,265381,0
39931,124377,0
40140,115882,0
40336,173783,0
40540,215903,0
40743,105307,0
40944,100681,0
41151,78186,0
41348,363215,0
41538,740005,0
41740,834578,0
41937,998538,0
42136,704754,0
42342,1378783,232398
42551,1325898,179513
42745,1449332,302947
42949,1381718,235333
43147,1745915,599530
43348,2253363,1106978
43549,1590060,443675
43702,1972373,825988
43900,780817,0
44107,243667,0
44311,145381,0
44510,203277,0
44720,101375,0
44917,170543,0
45120,135844,0
45326,121461,0
45522,152723,0
45726,132022,0
45926,146243,0
46135,65803,0
46339,125924,0
46538,134755,0
46737,162443,0
46940,201465,0
47141,66510,0
47340,133283,0
47544,93564,0
47745,184611,0
47940,888439,0
48133,1710536,564151
48340,2710405,1564020
48539,2156115,1009730
48737,2666255,1519870
48936,2211888,1065503
49137,2304688,1158303
49339,4134093,2987708
49540,3640041,2493656
49742,3236805,2090420
49943,2542758,1396373
50143,2539257,1392872
50345,2207139,1060754
50545,2913455,1767070
50746,3035805,1889420
50949,2662635,1516250
51154,2398511,1252126
51355,2548806,1402421
51555,2505843,1359458
51757,2305602,1159217
51962,1877386,731001
52161,2220079,1073694
52360,2128514,982129
52561,1463914,317529
52770,637581,0
52973,74237,0
53170,195676,0
53369,897685,0
53566,838131,0
53768,500763,0
53968,1219117,72732
54177,856309,0
54321,2538231,1391846
54519,2166355,1019970
54722,1879590,733205
54923,2256570,1110185
55124,2335008,1188623
55333,1409226,262841
55531,1391921,245536
55741,514923,0
55943,532353,0
56148,148453,0
56350,170009,0
56557,72606,0
56756,117864,0
56958,161134,0
57158,160823,0
57358,415746,0
57556,359050,0
57765,113615,0
57964,170370,0
58162,485802,0
58371,87985,0
58557,805536,0
58763,198096,0
58959,809384,0
59159,736463,0
59370,620054,0
59573,111418,0
59771,131504,0
59971,839149,0
60167,1559447,413062
60368,1707913,561528
60569,1602781,456396
60770,1263326,116941
60971,1420275,273890
61173,371101,0
61384,160823,0
61584,402941,0
61794,135967,0
61996,108977,0
62199,225210,0
62402,86541,0
62607,127765,0
62807,122577,0
63002,154342,0
63151,550633,0
63343,807183,0
63547,565863,0
63757,178549,0
63954,107363,0
64152,269806,0
64365,101851,0
64568,114781,0
64770,139763,0
64966,157583,0
65170,136522,0
65367,210380,0
65575,99143,0
65775,115018,0
65962,1050053,0
66168,1026918,0
