Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
83,361142,0
251,1373859,95515
449,2054287,775943
652,1742435,464091
847,1869819,591475
1008,599319,0
1201,1642171,363827
1404,1379932,101588
1616,256654,0
1827,290130,0
2012,1004642,0
2228,212208,0
2426,208672,0
2622,356913,0
2815,691351,0
3017,721522,0
3218,1821954,543610
3417,1518521,240177
3625,1046358,0
3824,1151612,0
4032,1010731,0
4236,1022923,0
4435,1038337,0
4637,1057079,0
4843,1009860,0
5034,1080378,0
5236,1175289,0
5430,1922182,643838
5641,1477235,198891
5832,2718378,1440034
6040,2372191,1093847
6236,2823922,1545578
6437,2585313,1306969
6652,2050749,772405
6840,2927246,1648902
7042,2261980,983636
7242,2935143,1656799
7441,2909631,1631287
7643,2526813,1248469
7849,2089153,810809
8049,2063268,784924
8246,2090721,812377
8449,2489671,1211327
8643,1802877,524533
8845,952459,0
9047,1850445,572101
9248,1759186,480842
9448,1220026,0
9649,769233,0
9851,1866884,588540
10053,1023736,0
10254,494191,0
10455,973440,0
10656,1416826,138482
10865,436428,0
11064,1430362,152018
11270,2381854,1103510
11473,2558438,1280094
11666,2925786,1647442
11871,3093281,1814937
12072,2564188,1285844
12270,1420977,142633
12472,1711384,433040
12668,2246530,968186
12876,3580060,2301716
13079,2550079,1271735
13230,3933958,2655614
13423,3098643,1820299
13624,2297708,1019364
13824,3114063,1835719
14026,2762104,1483760
14227,2105864,827520
14429,2944055,1665711
14630,1965057,686713
14828,3471639,2193295
15031,1566079,287735
15232,2914124,1635780
15433,2734014,1455670
15635,2051711,773367
15837,2492202,1213858
16037,2490308,1211964
16251,2601069,1322725
16446,3123793,1845449
16646,1947533,669189
16854,1866011,587667
17050,2454613,1176269
17248,2368486,1090142
17450,2116823,838479
17655,1220147,0
17862,1676047,397703
18058,2866454,1588110
18252,2646625,1368281
18452,1540923,262579
18654,2235473,957129
18857,3152450,1874106
19057,1530743,252399
19258,2136415,858071
19459,2387067,1108723
19660,326754,0
19870,1003291,0
20066,2240712,962368
20271,1109357,0
20476,457470,0
20682,960297,0
20884,1031838,0
21071,2169794,891450
21272,1109863,0
21479,1461573,183229
21679,1054130,0
21888,915628,0
22079,1417923,139579
22278,1964915,686571
22479,1896244,617900
22681,1561853,283509
22887,745689,0
23084,1310563,32219
23285,1303749,25405
23486,1787894,509550
23696,1419371,141027
23892,1982377,704033
24088,976409,0
24242,651727,0
24442,1554193,275849
24640,2641365,1363021
24839,1352284,73940
25042,1597228,318884
25243,1104531,0
25447,1308341,29997
25650,711219,0
25849,529754,0
26049,738542,0
26254,457086,0
26454,462972,0
26660,550953,0
26856,932675,0
27059,1747513,469169
27264,536506,0
27469,956809,0
27665,1075044,0
27867,1061696,0
28065,2672165,1393821
28267,1207952,0
28467,2246754,968410
28671,1069500,0
28867,1381431,103087
29078,502958,0
29279,657832,0
29472,1497558,219214
29671,1335542,57198
29881,1885481,607137
30070,2112901,834557
30274,1634053,355709
30476,1844122,565778
30677,2010099,731755
30879,2109935,831591
31082,2185312,906968
31282,2346885,1068541
31481,2394178,1115834
31686,1634524,356180
31894,751131,0
32103,124598,0
32298,84637,0
32505,91332,0
32698,157583,0
32898,217528,0
33106,173325,0
33306,154343,0
33509,148435,0
33698,1054484,0
33906,636366,0
34102,713997,0
34308,108983,0
34516,77832,0
34718,77942,0
34928,65639,0
35114,765234,0
35322,92798,0
35463,827964,0
35673,369574,0
35874,365959,0
36080,943391,0
36267,1766955,488611
36468,969915,0
36671,2527587,1249243
36870,2402928,1124584
37069,2564496,1286152
37271,1468417,190073
37472,1158986,0
37673,541504,0
37875,794768,0
38077,576865,0
38281,1472617,194273
38491,516886,0
38682,1846211,567867
38884,1982636,704292
39087,2144636,866292
39287,1450326,171982
39489,933149,0
39699,297554,0
39889,1279136,792
40104,365642,0
40306,234233,0
40504,55188,0
40705,77701,0
40896,594939,0
41103,188925,0
41314,85753,0
41513,188415,0
41705,683523,0
41913,119729,0
42111,353528,0
42318,460598,0
42510,1383138,104794
42712,968499,0
42919,1061672,0
43114,1452719,174375
43321,1993674,715330
43517,1895218,616874
43720,2115970,837626
43918,2047980,769636
44119,1650626,372282
44329,2089006,810662
44523,2112528,834184
44725,2193792,915448
44925,1517122,238778
45126,1221366,0
45327,1453089,174745
45526,1434168,155824
45727,1188187,0
45930,1074657,0
46131,1213416,0
46281,1343852,65508
46487,1268166,0
46684,1192479,0
46885,1024644,0
47086,1097871,0
47287,1321274,42930
47487,1327581,49237
47688,1169901,0
47891,2035081,756737
48091,1342678,64334
48291,2167318,888974
48496,2113013,834669
48695,2158552,880208
48900,2324339,1045995
49097,2011779,733435
49298,2165226,886882
49502,2635125,1356781
49704,2161720,883376
49907,2356537,1078193
50112,2649492,1371148
50305,3404487,2126143
50506,2796536,1518192
50707,2848383,1570039
50908,2905148,1626804
51105,1408059,129715
51310,2651648,1373304
51511,2373842,1095498
51716,3011917,1733573
51917,3325206,2046862
52117,3121963,1843619
52314,2901235,1622891
52514,1915095,636751
52716,1219352,0
52916,941835,0
53116,1219352,0
53318,897685,0
53522,1190981,0
53721,1635627,357283
53921,1011215,0
54126,967770,0
54324,1547327,268983
54524,1250888,0
54726,1377032,98688
54930,2346976,1068632
55129,2335773,1057429
55331,2371569,1093225
55531,2076837,798493
55753,2411483,1133139
55940,2408729,1130385
56133,2819031,1540687
56338,3125260,1846916
56541,3051668,1773324
56740,2922359,1644015
56938,2121674,843330
57151,167934,0
57351,247784,0
57554,196947,0
57747,540610,0
57946,1061036,0
58152,293049,0
58358,211388,0
58561,232443,0
58763,256890,0
58965,957133,0
59104,2017525,739181
59306,1495781,217437
59506,1222818,0
59707,999607,0
59917,146006,0
