Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
56,821316,20411
232,1021568,220663
386,1857630,1056725
584,2034365,1233460
786,929761,128856
984,1616424,815519
1193,713808,0
1395,544291,0
1588,1322652,521747
1804,227592,0
1991,1183306,382401
2200,229929,0
2393,802440,1535
2600,508957,0
2795,674101,0
3002,122466,0
3203,115463,0
3410,65639,0
3615,91010,0
3811,505750,0
4020,63327,0
4218,154342,0
4424,110142,0
4625,136523,0
4828,121383,0
5031,95796,0
5224,246499,0
5415,988751,187846
5615,1376255,575350
5819,1301049,500144
6020,767647,0
6223,501109,0
6423,1258661,457756
6622,1816345,1015440
6824,1423584,622679
7030,1047077,246172
7226,2222663,1421758
7430,2115157,1314252
7633,1075084,274179
7830,1686444,885539
8031,571174,0
8243,142717,0
8440,205140,0
8639,627853,0
8849,29932,0
9052,154765,0
9254,156684,0
9454,115462,0
9660,134903,0
9862,197733,0
10059,123563,0
10268,65667,0
10417,119229,0
10616,139763,0
10818,175403,0
11019,114957,0
11218,128423,0
11414,654113,0
11621,1002761,201856
11810,1430296,629391
12017,1864622,1063717
12217,1473230,672325
12428,1052154,251249
12627,2311575,1510670
12822,2013282,1212377
13026,1757520,956615
13221,2462617,1661712
13422,1634763,833858
13625,156179,0
13834,1970829,1169924
14037,1638110,837205
14236,834026,33121
14438,147862,0
14642,153455,0
14844,129550,0
15041,195090,0
15242,198788,0
15447,128423,0
15645,144852,0
15856,71735,0
16053,125183,0
16256,155963,0
16460,98028,0
16665,81315,0
16863,143778,0
17061,128423,0
17269,68443,0
17461,796448,0
17667,999409,198504
17860,1853653,1052748
18065,1902646,1101741
18269,423389,0
18467,1154891,353986
18667,1853910,1053005
18868,2142058,1341153
19069,2380422,1579517
19270,1856126,1055221
19476,1450213,649308
19676,1761676,960771
19872,1912361,1111456
20081,1555734,754829
20230,1563796,762891
20437,1434258,633353
20627,2237762,1436857
20831,1153800,352895
21032,2113951,1313046
21236,1781695,980790
21433,2048546,1247641
21635,1802524,1001619
21833,1946280,1145375
22037,1883744,1082839
22236,1699805,898900
22439,1827794,1026889
22640,1611764,810859
22838,1090188,289283
23040,1146023,345118
23247,391242,0
23442,1164323,363418
23653,1253782,452877
23847,1402423,601518
24050,461612,0
24255,275292,0
24460,302341,0
24650,1509371,708466
24856,1825369,1024464
25052,2027238,1226333
25266,1141397,340492
25458,2533599,1732694
25658,1699843,898938
25863,1281463,480558
26063,3052314,2251409
26261,2915363,2114458
26471,1509159,708254
26676,1130789,329884
26872,1290425,489520
27069,2375177,1574272
27270,2052766,1251861
