Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
3,969176,0
169,1350408,275951
371,834613,0
570,1555056,480599
772,1687649,613192
972,1911818,837361
1174,1354405,279948
1377,1391919,317462
1577,2098801,1024344
1783,1747647,673190
1979,2095576,1021119
2181,1467158,392701
2380,1016207,0
2591,844827,0
2795,181624,0
2988,332679,0
3187,569711,0
3388,739417,0
3592,806419,0
3790,103842,0
4003,56930,0
4206,53446,0
4392,752619,0
4590,317423,0
4808,29170,0
5001,144774,0
5206,101375,0
5403,582325,0
5596,797164,0
5797,1067202,0
6001,1055040,0
6203,760026,0
6411,173120,0
6602,1521620,447163
6800,1875198,800741
7002,1866396,791939
7207,1444534,370077
7420,2398607,1324150
7607,1661108,586651
7812,2203316,1128859
8004,2154326,1079869
8209,1356259,281802
8407,1367412,292955
8612,1238638,164181
8819,252411,0
9019,564407,0
9216,1055545,0
9427,149937,0
9638,97863,0
9836,146243,0
10039,114766,0
10246,85753,0
10430,531867,0
10630,127567,0
10833,374187,0
11035,120651,0
11235,185535,0
11445,85753,0
11586,612686,0
11801,966314,0
11998,995238,0
12190,2082022,1007565
12390,1662267,587810
12596,326957,0
12792,1333697,259240
12994,1073895,0
13199,890229,0
13398,2357377,1282920
13601,2184110,1109653
13800,2393598,1319141
14004,3327808,2253351
14206,3145075,2070618
14410,3912677,2838220
14599,3348855,2274398
14799,3824767,2750310
14999,2445615,1371158
15205,2682596,1608139
15404,2580475,1506018
15605,1787077,712620
15806,2744178,1669721
16007,2468079,1393622
16208,1930892,856435
16408,1522528,448071
16609,2508139,1433682
16812,1494961,420504
17013,1654424,579967
17213,1065574,0
17415,1986169,911712
17613,2139664,1065207
17814,2760154,1685697
18019,3136603,2062146
18218,2821101,1746644
18418,3245242,2170785
18624,2970559,1896102
18828,1745952,671495
19025,2277782,1203325
19225,1900694,826237
19425,2104164,1029707
19625,1764370,689913
19826,2005570,931113
20025,1284272,209815
20230,794771,0
20431,910850,0
20642,430642,0
20840,1642845,568388
21036,1333650,259193
21238,1537288,462831
21442,1878551,804094
21641,1418868,344411
21843,1660777,586320
22046,1295460,221003
22245,2106774,1032317
22443,1271459,197002
22644,1843395,768938
22845,1309359,234902
23046,2126741,1052284
23248,1248316,173859
23448,1123414,48957
23599,1853064,778607
23805,1568660,494203
24002,1682135,607678
24206,2816761,1742304
24407,2468624,1394167
24609,2310412,1235955
24817,1729154,654697
25011,2115324,1040867
25210,1318014,243557
25413,1487548,413091
25614,1912246,837789
25816,1416233,341776
26023,1607605,533148
26218,2588871,1514414
26420,1770821,696364
26619,1614158,539701
26819,1205645,131188
27026,1062714,0
27228,1306953,232496
27429,1370907,296450
27628,1677913,603456
27828,2031946,957489
28028,1314886,240429
28233,1983305,908848
28433,1516817,442360
28639,1631922,557465
28831,1725960,651503
29031,1687585,613128
29237,1944822,870365
29435,1590969,516512
29639,1606407,531950
29837,1012714,0
30041,1620548,546091
30238,2866222,1791765
30443,2109818,1035361
30638,3099588,2025131
30841,3343122,2268665
31039,1246479,172022
31247,2021088,946631
31449,1831116,756659
31651,1978017,903560
31852,1523462,449005
32048,3670401,2595944
32248,4120410,3045953
32448,3071103,1996646
32658,2972603,1898146
32855,1988751,914294
33057,1311754,237297
33259,1133531,59074
33460,761683,0
33668,702010,0
33869,71536,0
34060,731496,0
34267,156820,0
34480,172163,0
34678,139763,0
34884,157583,0
35070,1192489,118032
35222,1501242,426785
35452,1258789,184332
35633,243111,0
35835,93564,0
36042,63724,0
36228,946522,0
36446,992442,0
36643,1052490,0
36834,2104520,1030063
37032,803550,0
37237,579636,0
37435,3030119,1955662
37639,3046320,1971863
37837,2947057,1872600
38038,2388026,1313569
38240,1603309,528852
38445,3269260,2194803
38644,2735239,1660782
38841,1823564,749107
39044,1756417,681960
39243,2100514,1026057
39444,1652292,577835
39644,1274178,199721
39850,1342365,267908
40051,1135727,61270
40252,732544,0
40454,2993401,1918944
40657,1959763,885306
40856,2177184,1102727
41054,1369755,295298
41256,1558788,484331
41457,1829622,755165
41657,1650518,576061
41860,1753192,678735
42058,1535568,461111
42263,1932860,858403
42463,1703973,629516
42666,1657282,582825
42866,2332401,1257944
43070,2011868,937411
43270,1182328,107871
43469,1674185,599728
43670,901765,0
43873,348519,0
44072,1918708,844251
44278,1572227,497770
44479,2162847,1088390
44676,1722442,647985
44888,1306616,232159
45080,1421857,347400
45278,1838429,763972
45480,2474713,1400256
45680,1334596,260139
45886,2733243,1658786
46085,1772243,697786
46286,2012449,937992
46486,2179944,1105487
46689,1607133,532676
46889,1580918,506461
47091,2374930,1300473
47294,1361845,287388
47493,1872431,797974
47698,1922288,847831
47895,2631274,1556817
48104,713813,0
48248,1895668,821211
48447,2517212,1442755
48650,1992827,918370
48852,2507930,1433473
49053,2936444,1861987
49256,2239355,1164898
49455,2550357,1475900
49658,2312066,1237609
49862,2364366,1289909
50062,3588757,2514300
50257,3450814,2376357
50456,3162225,2087768
50662,2393142,1318685
50862,1575432,500975
51065,1887533,813076
51264,1576584,502127
51473,743517,0
51681,706598,0
51868,700244,0
52068,732403,0
52282,73954,0
52488,87923,0
52684,311597,0
52899,82186,0
53079,862301,0
53291,426601,0
53499,239239,0
53683,881138,0
53889,1413226,338769
54083,838143,0
54289,449880,0
54495,183952,0
