Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
37,698875,0
215,1428402,348271
415,2309029,1228898
615,1100767,20636
818,1928929,848798
1017,1256328,176197
1219,1743042,662911
1418,1190201,110070
1624,282800,0
1820,931606,0
2038,182597,0
2239,215717,0
2435,241916,0
2642,154342,0
2828,938753,0
3030,555731,0
3238,155768,0
3444,114766,0
3642,108982,0
3837,740005,0
4046,88065,0
4247,204306,0
4452,178643,0
4655,151097,0
4856,136523,0
5057,196425,0
5250,535672,0
5448,916285,0
5659,1106298,26167
5855,1276856,196725
6056,1582582,502451
6253,1455117,374986
6454,1092870,12739
6669,185902,0
6858,752085,0
7057,903482,0
7272,275103,0
7474,97187,0
7674,57801,0
7870,112223,0
8074,133283,0
8278,97348,0
8467,740005,0
8686,69015,0
8888,131940,0
9086,212663,0
9284,98028,0
9489,114624,0
9686,123562,0
9894,109088,0
10096,132620,0
10289,249577,0
10450,93564,0
10648,121716,0
10851,85535,0
11053,102491,0
11241,847227,0
11439,776359,0
11653,1000280,0
11848,1560383,480252
12044,1480089,399958
12250,1864193,784062
12450,2489608,1409477
12653,2430231,1350100
12851,2094992,1014861
13052,3378695,2298564
13253,3955840,2875709
13455,4098722,3018591
13653,2927069,1846938
13855,3436642,2356511
14058,3517590,2437459
14257,1587459,507328
14461,2528707,1448576
14654,2941336,1861205
14864,2136845,1056714
15061,1989435,909304
15269,2028022,947891
15472,3048513,1968382
15669,2024073,943942
15872,1925243,845112
16071,1891410,811279
16268,2291117,1210986
16468,2122488,1042357
16676,1745305,665174
16872,2162371,1082240
17082,1543681,463550
17279,1707655,627524
17476,2082661,1002530
17675,2084752,1004621
17882,3504511,2424380
18082,3862735,2782604
18284,2613308,1533177
18483,2777949,1697818
18687,2543867,1463736
18889,2704133,1624002
19089,2222581,1142450
19291,2375645,1295514
19492,3326579,2246448
19688,4007898,2927767
19890,2156991,1076860
20094,2104910,1024779
20307,2748263,1668132
20491,2236354,1156223
20693,2157159,1077028
20892,2189086,1108955
21091,1254322,174191
21292,1382140,302009
21494,1194588,114457
21693,1727121,646990
21896,1831932,751801
22046,1504275,424144
22247,1329609,249478
22462,701623,0
22655,1554610,474479
22858,1264660,184529
23053,1008381,0
23260,651210,0
23459,1717552,637421
23659,2278115,1197984
23855,1914463,834332
24065,2297956,1217825
24264,2107181,1027050
24465,1740941,660810
24667,1580765,500634
24869,1850951,770820
25069,2319202,1239071
25270,1609053,528922
25476,1371113,290982
25680,1454567,374436
25879,1316595,236464
26084,1227366,147235
26276,2730831,1650700
26477,1674339,594208
26676,1703650,623519
26876,2299716,1219585
27078,2181013,1100882
27281,1908812,828681
27484,1150271,70140
27681,2803259,1723128
27883,1766822,686691
28085,2032574,952443
28286,2293685,1213554
28488,1610593,530462
28688,1739596,659465
28887,2373326,1293195
29087,1231816,151685
29287,1415909,335778
29489,1625913,545782
29695,1117961,37830
29906,1762835,682704
30095,2182262,1102131
30294,1527701,447570
30495,922914,0
30700,1308009,227878
30899,2610041,1529910
31100,2595996,1515865
31297,2317750,1237619
31503,2991205,1911074
31709,3865808,2785677
31899,3827516,2747385
32100,3324036,2243905
32301,2844796,1764665
32501,1932782,852651
32703,1214082,133951
32903,2168401,1088270
33105,475491,0
33322,888469,0
33514,1493631,413500
33711,1374642,294511
33911,1300914,220783
34112,1669414,589283
34314,950006,0
34514,981032,0
34715,351300,0
34917,1697960,617829
35119,1331700,251569
35271,1318633,238502
35474,1779214,699083
35690,1522533,442402
35876,2329419,1249288
36079,2329419,1249288
36326,2411413,1331282
36500,3466840,2386709
36688,3101022,2020891
36884,3044257,1964126
37086,2993800,1913669
37287,1977806,897675
37487,1439203,359072
37688,1357209,277078
37892,821097,0
38107,218077,0
38306,151804,0
38511,144623,0
38705,1093208,13077
38917,86979,0
39112,294907,0
39319,92448,0
39512,162601,0
39720,134902,0
39908,714776,0
40122,160823,0
40322,162443,0
40526,180513,0
40727,98821,0
40923,286540,0
41134,115882,0
41332,170543,0
41534,202936,0
41726,815691,0
41932,1459026,378895
42129,1433797,353666
42337,1017522,0
42543,1364418,284287
42732,1705007,624876
42933,935528,0
43134,582325,0
43335,1130786,50655
43551,377897,0
43701,288493,0
43897,222298,0
44102,147862,0
44305,152723,0
44509,130042,0
44705,185122,0
44899,796770,0
45108,104123,0
45315,83521,0
45515,218024,0
45714,181883,0
45911,234399,0
46113,189025,0
46312,948142,0
46528,99473,0
46721,303274,0
46924,125614,0
47131,141775,0
47333,83983,0
47539,113650,0
47732,367299,0
47938,155963,0
48131,373064,0
48330,878763,0
48532,866149,0
48729,929221,0
48933,1440104,359973
49141,2184354,1104223
49341,1900530,820399
49542,1635627,555496
49743,935528,0
49945,1080594,463
50147,1364418,284287
50349,2216473,1136342
50550,2697405,1617274
50751,2552339,1472208
50953,2558646,1478515
51154,2470345,1390214
51355,3078530,1998399
51556,2520332,1440201
51756,2356344,1276213
51959,2299580,1219449
52108,2406802,1326671
52309,2059906,979775
52510,2066213,986082
52716,2495103,1414972
52912,2532946,1452815
53117,2217586,1137455
53314,2033034,952903
53516,2033034,952903
53717,2108721,1028590
53919,2228557,1148426
54121,2499767,1419636
54321,2177093,1096962
54524,2082485,1002354
54724,2568140,1488009
54935,2719513,1639382
55139,3097945,2017814
55331,2649126,1568995
55538,2977100,1896969
55736,2560825,1480694
