Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
71,1021997,156089
238,1767301,901393
442,1813995,948087
640,1075707,209799
849,1060938,195030
1054,1012472,146564
1256,980249,114341
1454,1012949,147041
1659,981120,115212
1857,1032479,166571
2058,1022516,156608
2262,959347,93439
2462,981991,116083
2664,972411,106503
2863,1052410,186502
3056,1717268,851360
3266,1772402,906494
3456,1483477,617569
3656,1035666,169758
3865,1070494,204586
4073,971540,105632
4273,1002431,136523
4460,1319490,453582
4672,1033602,167694
4874,981120,115212
5068,1088218,222310
5269,1064620,198712
5478,970669,104761
5676,995735,129827
5880,980249,114341
6076,1030883,164975
6281,963701,97793
6481,967185,101277
6676,1118351,252443
6882,971540,105632
7085,1035907,169999
7289,1000280,134372
7491,1001315,135407
7692,1031443,165535
7893,981120,115212
8099,1286713,420805
8287,1108446,242538
8497,1012762,146854
8700,1026985,161077
8896,994518,128610
9101,1030158,164250
9300,1064178,198270
9501,1028538,162630
9706,1035907,169999
9852,1120878,254970
10055,1023238,157330
10262,990700,124792
10463,988087,122179
10665,924780,58872
10860,1031778,165870
11057,1036898,170990
11265,1032559,166651
11459,1113975,248067
11669,1009126,143218
11864,1049598,183690
12066,1077138,211230
12268,1081998,216090
12474,988958,123050
12675,1005240,139332
12872,1052838,186930
13073,1031778,165870
13277,1019169,153261
13477,1017198,151290
13683,1002892,136984
13883,1001151,135243
14082,994620,128712
14288,1033675,167767
14487,1033675,167767
14691,995925,130017
14891,1034791,168883
15087,1052838,186930
15289,1007478,141570
15496,1041486,175578
15697,1002022,136114
15900,823612,0
16099,992442,126534
16301,968056,102148
16502,987216,121308
16707,969798,103890
16904,1001151,135243
17104,1035907,169999
17302,1070658,204750
17505,1024678,158770
17708,1034791,168883
17911,986345,120437
18113,982861,116953
18305,1216847,350939
18515,964652,98744
18717,995054,129146
18919,1011602,145694
19119,982861,116953
19320,983732,117824
19521,1002431,136523
19722,1019169,153261
19923,1000280,134372
20124,988958,123050
20322,1043118,177210
20527,996851,130943
20732,989829,123921
20872,1590699,724791
21082,748794,0
21278,1065284,199376
21483,982861,116953
21688,983732,117824
21886,1037023,171115
22090,1014214,148306
22291,988087,122179
22491,994183,128275
22684,1039318,173410
22890,999083,133175
23089,1046172,180264
23294,1012944,147036
23486,1693705,827797
23701,568152,0
23902,1002022,136114
24103,987216,121308
24306,999409,133501
24502,1042602,176694
24705,1021401,155493
24907,1002892,136984
25100,1029637,163729
25312,973281,107373
25510,976765,110857
25712,985474,119566
25910,1012338,146430
26104,1786223,920315
26318,1092323,226415
26520,977636,111728
26716,1009860,143952
26919,1051937,186029
27119,1035018,169110
27325,1059281,193373
27527,1016664,150756
27729,1004581,138673
27926,1003547,137639
28127,1023678,157770
28329,1022516,156608
28528,1039878,173970
28729,1020468,154560
28931,1032794,166886
29135,1041498,175590
29342,976765,110857
29542,981991,116083
29744,994183,128275
29946,1003328,137420
30142,1016937,151029
30345,1003547,137639
30539,1105270,239362
30740,663956,0
30952,309097,0
31151,1002892,136984
31353,963701,97793
31492,1559163,693255
31700,578361,0
31904,1032579,166671
32110,1008118,142210
32307,871887,5979
32505,863787,0
32714,806546,0
32916,847778,0
33113,867986,2078
33311,761022,0
33513,825822,0
33718,786896,0
33922,796939,0
34122,768769,0
34322,705037,0
34524,774828,0
34724,717555,0
34927,708662,0
35130,685229,0
35331,609346,0
35527,671417,0
35730,631350,0
35932,656431,0
36140,596879,0
36339,592336,0
36538,573295,0
36732,671490,0
36942,585732,0
37140,636843,0
37340,611611,0
37546,584454,0
37747,585570,0
37952,537342,0
38152,532987,0
38347,586623,0
38551,581106,0
38757,569239,0
38958,570436,0
39161,553018,0
39361,374500,0
39551,1289077,423169
39751,1219698,353790
39951,778194,0
40161,383944,0
40360,460054,0
40560,476995,0
40768,360189,0
40969,344566,0
41172,347914,0
41378,280515,0
41516,563547,0
41723,297062,0
41923,376167,0
42125,329023,0
42324,1080711,214803
42522,878763,12855
42723,885071,19163
42924,866149,241
43126,758927,0
43328,897685,31777
43528,765234,0
43728,758927,0
43931,1017522,151614
44131,897685,31777
44333,878763,12855
44534,929221,63313
44735,803077,0
44936,903992,38084
45138,897685,31777
45338,790463,0
45540,910299,44391
45741,840920,0
45942,897685,31777
46143,847227,0
46344,859842,0
46545,935528,69620
46746,897685,31777
46948,922914,57006
47149,916607,50699
47348,935528,69620
47551,821999,0
47752,929221,63313
47953,853535,0
48155,733698,0
48356,859842,0
48557,935528,69620
48758,866149,241
48959,859842,0
49160,840920,0
49362,765234,0
49563,891378,25470
49764,853535,0
49965,840920,0
50166,859842,0
50369,866149,241
50569,1049058,183150
50769,872456,6548
50971,872456,6548
51173,834613,0
51374,941835,75927
51575,790463,0
51776,834613,0
51979,1004907,138999
52179,859842,0
52380,922914,57006
52580,790463,0
52782,803077,0
52983,828306,0
53134,948143,82235
53335,929221,63313
53537,885071,19163
53738,803077,0
53941,903992,38084
54139,891378,25470
54341,821999,0
54543,821998,0
54744,809384,0
54945,948143,82235
55147,948143,82235
55347,973371,107463
55548,922914,57006
55749,834613,0
55951,758927,0
56151,922914,57006
56353,948143,82235
56555,796770,0
56756,929221,63313
56957,935528,69620
57158,821998,0
57359,853535,0
57560,828306,0
57761,758927,0
57962,916606,50698
58164,777848,0
58364,796770,0
58566,891378,25470
58767,1023829,157921
58968,853535,0
59170,885071,19163
59371,828306,0
59572,821999,0
59773,1168895,302987
59974,1436256,570348
60175,1433797,567889
60375,1547327,681419
,,
