Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
87,1001205,117396
244,1868216,984407
448,1200431,316622
647,1282511,398702
849,1098369,214560
1056,985474,101665
1261,1001315,117506
1461,1003763,119954
1665,1023501,139692
1864,1009567,125758
2064,953330,69521
2264,993312,109503
2463,1000199,116390
2665,975023,91214
2866,968056,84247
3059,1552856,669047
3259,1474263,590454
3459,1789056,905247
3672,973281,89472
3861,1120590,236781
4074,948896,65087
4270,992659,108850
4475,986345,102536
4676,999409,115600
4884,983215,99406
5081,985474,101665
5277,1014214,130405
5475,1237748,353939
5681,988087,104278
5876,1022058,138249
6074,990306,106497
6278,1042350,158541
6486,996796,112987
6680,1057226,173417
6886,961089,77280
7085,982345,98536
7291,978507,94698
7488,1045950,162141
7691,1005778,121969
7895,1007247,123438
8086,1193864,310055
8293,1017228,133419
8487,1325057,441248
8694,1013958,130149
8904,1000280,116471
9098,1028538,144729
9301,1009098,125289
9504,1038258,154449
9710,1026980,143171
9907,1023678,139869
10113,1020610,136801
10256,1135458,251649
10463,993504,109695
10666,990700,106891
10865,1036235,152426
11065,1029652,145843
11267,999083,115274
11470,1049598,165789
11669,1029212,145403
11870,1040370,156561
12070,1018053,134244
12270,1007472,123663
12472,1021401,137592
12678,1016937,133128
12878,996796,112987
13074,1052838,169029
13279,1028498,144689
13478,1012338,128529
13685,991571,107762
13878,1045125,161316
14086,1008989,125180
14286,1049598,165789
14485,1073898,190089
14687,972219,88410
14890,1006067,122258
15094,993312,109503
15296,995054,111245
15495,993504,109695
15697,1002431,118622
15897,993312,109503
16099,1019046,135237
16297,1039878,156069
16504,981991,98182
16700,1013958,130149
16908,1004634,120825
17107,1001315,117506
17305,1028538,144729
17504,1049303,165494
17710,984603,100794
17915,977636,93827
18117,1019876,136067
18313,1026918,143109
18507,1458248,574439
18717,835771,0
18923,1038048,154239
19122,1009126,125317
19325,985474,101665
19526,986345,102536
19727,1007563,123754
19922,1047545,163736
20078,1059318,175509
20284,992442,108633
20486,970669,86860
20689,993857,110048
20887,997667,113858
21088,1083590,199781
21288,748770,0
21481,1634850,751041
21691,985583,101774
21892,1020285,136476
22091,1055177,171368
22289,1076751,192942
22492,1054458,170649
22694,1051905,168096
22902,1005505,121696
23104,991571,107762
23304,989829,106020
23505,831802,0
23703,857307,0
23907,851172,0
24104,881607,0
24305,871887,0
24509,756576,0
24716,757447,0
24918,750480,0
25115,784665,0
25317,792476,0
25521,661523,0
25721,725400,0
25925,687650,0
26120,731603,0
26326,686779,0
26535,654526,0
26745,537143,0
26929,694530,0
27137,616314,0
27334,710730,0
27540,573049,0
27741,658394,0
27936,620643,0
28143,595613,0
28336,650814,0
28541,609303,0
28746,547630,0
28947,570143,0
29145,583383,0
29354,554760,0
29552,651591,0
29750,604443,0
29899,644943,0
30105,554760,0
30303,560635,0
30507,409610,0
30708,382637,0
30907,374799,0
31109,384379,0
31306,456231,0
31515,333216,0
31717,370023,0
31917,321895,0
32121,344838,0
32318,370232,0
32512,708267,0
32724,277964,0
32921,341511,0
33123,334047,0
33318,916405,32596
33517,829741,0
33720,758927,0
33920,821998,0
34120,853535,0
34322,960757,76948
34523,790463,0
34724,859842,0
34925,891378,7569
35127,903992,20183
35329,903992,20183
35530,803077,0
35731,796770,0
35932,922914,39105
36132,866149,0
36334,828306,0
36535,796770,0
36737,695854,0
36939,790463,0
37139,1030136,146327
37341,891378,7569
37542,790463,0
37743,821998,0
37944,828306,0
38143,828306,0
38344,784155,0
38545,790463,0
38747,796770,0
38949,910299,26490
39151,992293,108484
39351,847227,0
39551,872456,0
39759,929221,45412
39960,771541,0
40156,891378,7569
40360,1149973,266164
40564,853535,0
40759,847227,0
40961,859842,0
41162,897685,13876
41363,847227,0
41564,796770,0
41714,866149,0
41915,847227,0
42117,853535,0
42317,853535,0
42518,828306,0
42720,853535,0
42920,821999,0
43121,897685,13876
43323,859842,0
43523,853535,0
43724,935528,51719
43926,929221,45412
44129,859842,0
44329,828306,0
44530,910299,26490
44730,872456,0
44933,885070,1261
45133,922914,39105
45334,916607,32798
45534,790463,0
45737,790463,0
45938,840920,0
46138,853535,0
46340,885071,1262
46542,910299,26490
46743,916607,32798
46944,765234,0
47145,903992,20183
47347,941835,58026
47548,803077,0
47749,885071,1262
47949,828306,0
48151,840920,0
48353,967064,83255
48554,1042751,158942
48753,727391,0
48954,828306,0
49156,803077,0
49358,891378,7569
49559,821999,0
49761,834613,0
49962,803077,0
50163,815691,0
50364,1004907,121098
50565,929221,45412
50766,929221,45412
50968,903992,20183
51167,840920,0
51370,872456,0
51571,885071,1262
51772,916607,32798
51972,853535,0
52174,790463,0
52375,885071,1262
52578,910299,26490
52778,948143,64334
52979,765234,0
53182,872456,0
53382,985986,102177
53583,872456,0
53784,891378,7569
53985,828306,0
54185,796770,0
54386,859842,0
54539,859842,0
54739,885071,1262
54940,790463,0
55142,821998,0
55342,916607,32798
55544,1004907,121098
55745,885071,1262
55946,891378,7569
56148,922914,39105
56349,885071,1262
56549,903992,20183
56751,967064,83255
56952,910299,26490
57154,866149,0
57354,866149,0
57555,809384,0
57757,948143,64334
57958,859842,0
58160,853535,0
58360,922914,39105
58561,885071,1262
58764,1011215,127406
58963,828306,0
59165,733698,0
59368,897685,13876
59566,992293,108484
59769,1175202,291393
59969,1411027,527218
60171,1553634,669825
60371,1433797,549988
,,
