Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
66,1058043,400945
235,1559163,902065
435,1351026,693928
646,984577,327479
847,1000199,343101
1049,967185,310087
1247,1035018,377920
1457,992442,335344
1650,1036638,379540
1851,1005858,348760
2057,972411,315313
2252,1000998,343900
2458,980249,323151
2654,1100789,443691
2861,981120,324022
3052,1723151,1066053
3256,1887138,1230040
3451,2369958,1712860
3660,1065909,408811
3860,1039878,382780
4067,963701,306603
4266,989040,331942
4468,983732,326634
4671,988958,331860
4869,996796,339698
5067,1046358,389260
5273,980249,323151
5471,981120,324022
5668,1057226,400128
5872,1017504,360406
6079,986345,329247
6283,985474,328376
6473,1072928,415830
6676,1041498,384400
6880,1072928,415830
7086,977636,320538
7286,1002892,345794
7484,1043118,386020
7684,1018818,361720
7889,932428,275330
8084,1088688,431590
8285,1269913,612815
8484,1131483,474385
8692,979292,322194
8897,985828,328730
9092,1039878,382780
9296,1042789,385691
9501,973281,316183
9703,994183,337085
9899,1029212,372114
10050,1074839,417741
10256,994183,337085
10458,1003763,346665
10655,792231,135133
10854,1059318,402220
11059,1026980,369882
11262,1006894,349796
11461,1072278,415180
11668,969798,312700
11870,989829,332731
12065,1049598,392500
12268,1020285,363187
12467,1065284,408186
12673,1031443,374345
12871,1015023,357925
13078,1020521,363423
13277,1012472,355374
13480,990700,333602
13681,981991,324893
13884,1013671,356573
14081,1345845,688747
14282,1015392,358294
14478,1064486,407388
14687,971540,314442
14887,992442,335344
15078,1161032,503934
15288,1004634,347536
15489,973281,316183
15690,988958,331860
15891,997667,340569
16092,981991,324893
16290,986448,329350
16499,994183,337085
16696,1051218,394120
16902,999083,341985
17098,1041498,384400
17301,971540,314442
17498,1041498,384400
17705,1034791,377693
17909,993504,336406
18111,1001151,344053
18312,995054,337956
18500,1597007,939909
18713,991081,333983
18914,1005778,348680
19110,1017504,360406
19318,979378,322280
19519,989829,332731
19714,1100789,443691
19923,1020285,363187
20122,985474,328376
20327,1006894,349796
20516,1193864,536766
20727,780637,123539
20926,1034791,377693
21081,1010731,353633
21267,1827822,1170724
21481,279780,0
21680,888962,231864
21886,995700,338602
22084,1014214,357116
22283,1011796,354698
22482,1076751,419653
22684,1028538,371440
22887,1072278,415180
23091,1008989,351891
23288,1075518,418420
23493,988958,331860
23691,1025864,368766
23893,1047978,390880
24099,1029738,372640
24300,995925,338827
24499,1024748,367650
24703,992442,335344
24899,1002618,345520
25106,1014705,357607
25308,1013051,355953
25508,968871,311773
25706,1017198,360100
25914,1010242,353144
26110,1010731,353633
26307,1105629,448531
26514,1014705,357607
26715,1028096,370998
26914,1031778,374680
27123,1016692,359594
27310,1975439,1318341
27523,987216,330118
27724,1014214,357116
27924,1013589,356491
28122,1043118,386020
28325,1055413,398315
28527,1098198,441100
28725,1059916,402818
28927,1043118,386020
29128,1031778,374680
