Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
71,1033589,335900
242,1312585,614896
441,1354979,657290
651,997967,300278
851,1080378,382689
1049,1052838,355149
1250,1036638,338949
1449,1072142,374453
1656,981120,283431
1847,1055970,358281
2058,978507,280818
2252,992659,294970
2459,966314,268625
2657,1086268,388579
2860,971540,273851
3052,1515013,817324
3255,1634850,937161
3452,2493303,1795614
3653,1060895,363206
3862,973418,275729
4057,1167599,469910
4254,1115568,417879
4468,729333,31644
4670,991571,293882
4869,1036638,338949
5074,985693,288004
5271,968927,271238
5465,1062066,364377
5664,1069103,371414
5871,954121,256432
6071,984603,286914
6272,980249,282560
6480,987216,289527
6673,1002618,304929
6872,1095368,397679
7076,1022058,324369
7285,1006894,309205
7481,1000280,302591
7682,992310,294621
7889,966314,268625
8085,1031778,334089
8238,1088218,390529
8430,1275339,577650
8641,973281,275592
8839,1005858,308169
9042,1042961,345272
9250,986345,288656
9449,985474,287785
9649,1009092,311403
9851,932428,234739
10054,1024748,327059
10249,1026918,329229
10459,993312,295623
10658,996796,299107
10851,1064486,366797
11055,1000998,303309
11260,988958,291269
11457,1026918,329229
11665,994183,296494
11863,1019917,322228
12060,1010718,313029
12261,1055728,358039
12470,976765,279076
12672,1031443,333754
12871,1007076,309387
13072,1027423,329734
13270,1023678,325989
13475,1019169,321480
13682,1003763,306074
13875,1049598,351909
14079,1002431,304742
14283,997640,299951
14476,1071747,374058
14682,1021401,323712
14879,1128200,430511
15076,1170460,472771
15293,1000280,302591
15492,975894,278205
15692,995925,298236
15891,972219,274530
16093,1011358,313669
16292,998430,300741
16492,1001782,304093
16699,980249,282560
16898,998538,300849
17098,972302,274613
17304,998538,300849
17506,996389,298700
17709,976765,279076
17909,1015440,317751
18110,1004662,306973
18310,983461,285772
18453,1380796,683107
18664,989829,292140
18862,995735,298046
19062,1065798,368109
19266,1025298,327609
19465,1022058,324369
19666,1039878,342189
19871,1028096,330407
20074,959117,261428
20274,993312,295623
20473,1005858,308169
20681,988958,291269
20876,1048083,350394
21081,1025864,328175
21280,991278,293589
21487,988958,291269
21682,1013589,315900
21889,995054,297365
22091,1007247,309558
22294,1026697,329008
22492,1015085,317396
22696,991972,294283
22892,1023678,325989
23092,1508706,811017
23291,1131483,433794
23501,1044738,347049
23699,1112227,414538
23902,1057504,359815
24101,1144616,446927
24306,1021401,323712
24510,1003547,305858
24711,1013589,315900
24911,966857,269168
25112,1009234,311545
25311,1014705,317016
25512,1047978,350289
25718,1000199,302510
25919,1003763,306074
26119,1000199,302510
26322,1013589,315900
26522,1005505,307816
26720,997758,300069
26926,992388,294699
27129,971540,273851
27330,988087,290398
27532,1004634,306945
27732,980957,283268
27932,1009391,311702
28086,994782,297093
28281,1049598,351909
28486,1016722,319033
28693,981991,284302
28893,964572,266883
29094,986809,289120
29292,988087,290398
29496,996851,299162
29701,1003547,305858
29900,1012474,314785
30104,981120,283431
30305,1011358,313669
30507,993312,295623
30709,985474,287785
30911,988087,290398
31116,862043,164354
31310,1026918,329229
31517,1005778,308089
31720,1012472,314783
31922,1008989,311300
32121,986345,288656
32320,1005858,308169
32524,1121701,424012
32721,553550,0
32925,1013589,315900
33128,992388,294699
33329,1028861,331172
33536,972411,274722
33731,1013589,315900
33929,1013958,316269
34137,1011656,313967
34339,964572,266883
34544,1008309,310620
34729,1681477,983788
34945,837027,139338
35142,849045,151356
35340,845967,148278
35545,818603,120914
35748,795823,98134
35950,758720,61031
36098,803142,105453
36297,796058,98369
36498,835011,137322
36704,684550,0
36908,704198,6509
37110,665006,0
37311,663264,0
37510,736463,38774
37715,609346,0
37917,618926,0
38119,638957,0
38320,575842,0
38522,604992,0
38721,540825,0
38919,584855,0
39128,551276,0
39327,550978,0
39530,535600,0
39726,581763,0
39930,549862,0
40122,1122387,424698
40336,249525,0
40539,503148,0
40741,534729,0
40941,551276,0
41140,558789,0
41345,551276,0
41542,648442,0
41747,372295,0
41948,390640,0
42149,404030,0
42351,365219,0
42551,366090,0
42753,341219,0
42955,332214,0
43158,310573,0
43359,322249,0
43560,347360,0
43755,363496,0
43966,327845,0
44163,323044,0
44367,295484,0
44561,1086699,389010
44760,692371,0
44961,809384,111695
45162,727391,29702
45315,758927,61238
45516,733698,36009
45716,847227,149538
45917,815691,118002
46118,853535,155846
46321,935528,237839
46521,815691,118002
46723,790463,92774
46923,765234,67545
47124,859842,162153
47324,815691,118002
47526,878763,181074
47727,765234,67545
47927,765234,67545
48129,878763,181074
48331,954450,256761
48532,815691,118002
48733,834613,136924
48935,790463,92774
49136,891378,193689
49337,903992,206303
49538,872456,174767
49740,777848,80159
49943,752619,54930
50143,821998,124309
50344,784155,86466
50545,809384,111695
50747,771541,73852
50948,796770,99081
51149,916607,218918
51350,935528,237839
51552,790463,92774
51753,790463,92774
51954,847227,149538
52154,885071,187382
52356,821999,124310
52557,859842,162153
52759,840920,143231
52960,853535,155846
53164,815691,118002
53362,790463,92774
53565,809384,111695
53768,885071,187382
53967,790463,92774
54168,784155,86466
54370,866149,168460
54571,866149,168460
54772,733698,36009
54973,916607,218918
55175,727391,29702
55377,809384,111695
55579,821999,124310
55780,998600,300911
55981,922914,225225
56182,821999,124310
56335,960757,263068
56536,790463,92774
56736,903992,206303
56937,840920,143231
57139,809384,111695
57339,910299,212610
57540,796770,99081
57741,790463,92774
57942,758927,61238
58144,828306,130617
58346,834613,136924
58546,929221,231532
58748,847227,149538
58950,821999,124310
59151,840920,143231
59352,929221,231532
59553,758927,61238
59753,954450,256761
59955,1288731,591042
60157,1395954,698265
60358,1641935,944246
60557,1358111,660422
