Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,308950,48845
198,1162483,902378
400,872643,612538
618,130852,0
818,157241,0
1027,132941,0
1217,279569,19464
1414,457052,196947
1624,138549,0
1826,144672,0
2026,133812,0
2216,305216,45111
2421,250980,0
2630,134683,0
2821,276628,16523
3015,920196,660091
3217,977557,717452
3431,115615,0
3632,143148,0
3829,207819,0
4029,235798,0
4230,156984,0
4426,313583,53478
4624,403888,143783
4829,302427,42322
5029,310794,50689
5230,255014,0
5434,243985,0
5629,503628,243523
5839,165085,0
6048,161557,0
6246,139037,0
6440,159165,0
6647,149870,0
6844,182904,0
7049,171372,0
7238,1149639,889534
7444,279759,19654
7642,548511,288406
7855,175263,0
8059,130328,0
8260,180299,0
8459,233124,0
8613,228265,0
8811,313934,53829
9020,137514,0
9214,319157,59052
9420,218545,0
9627,139908,0
9823,236364,0
10026,172488,0
10226,296769,36664
10429,289339,29234
10624,309308,49203
10837,166264,0
11035,178067,0
11236,274296,14191
11429,332290,72185
11646,121619,0
11840,228265,0
12045,173354,0
12244,397954,137849
12452,130328,0
12646,189633,0
12846,208825,0
13046,248990,0
13253,163561,0
13449,279569,19464
13657,142521,0
13853,195864,0
14049,463618,203513
14253,234122,0
14458,216346,0
14658,234745,0
14858,295281,35176
15060,226645,0
15264,234275,0
15469,243331,0
15662,227967,0
15862,292949,32844
16066,260306,201
16263,352629,92524
16476,215940,0
16668,283623,23518
16872,220165,0
17068,338684,78579
17274,205584,0
17482,143392,0
17674,262638,2533
17832,169140,0
18024,411087,150982
18235,161946,0
18434,239605,0
18638,165543,0
18836,548981,288876
19034,533550,273445
19238,339057,78952
19437,363992,103887
19641,408875,148770
19852,143475,0
20046,225270,0
20243,457167,197062
20451,215550,0
20648,321567,61462
20859,193611,0
21053,216925,0
21256,208825,0
21461,163561,0
21661,235612,0
21871,133812,0
22071,154959,0
22270,171372,0
22467,224145,0
22664,430786,170681
22871,216925,0
23080,147747,0
23280,143392,0
23473,248648,0
23678,218545,0
23879,328668,68563
24075,327528,67423
24287,170256,0
24481,275824,15719
24687,224014,0
24889,154634,0
25087,213685,0
25285,254724,0
25488,258546,0
25690,217949,0
25892,234920,0
26090,227772,0
26289,281291,21186
26494,218306,0
26695,302503,42398
26900,242443,0
27095,302427,42322
27252,203166,0
27450,327924,67819
27648,348706,88601
27852,232326,0
28063,142603,0
28258,270778,10673
28464,153496,0
28658,371689,111584
28863,184525,0
29061,278959,18854
29269,174719,0
29459,563472,303367
29659,418849,158744
29870,177138,0
30075,344213,84108
30268,290618,30513
30473,228265,0
30675,320160,60055
30879,212065,0
31078,174181,0
31280,149054,0
31480,248990,0
31684,216925,0
31883,226644,0
32084,245419,0
32293,152292,0
32491,181284,0
32695,196827,0
32887,688148,428043
33101,142210,0
33294,316498,56393
33498,231790,0
33692,288482,28377
33901,226645,0
34105,234745,0
34298,411087,150982
34508,221785,0
34712,147747,0
34913,172488,0
35105,397954,137849
35306,329007,68902
35514,207205,0
35720,151230,0
35921,157981,0
36068,224368,0
36268,348909,88804
36475,162335,0
36670,311602,51497
36875,220165,0
37084,218108,0
37274,384821,124716
37481,227967,0
37681,292949,32844
37885,228265,0
38093,168197,0
38287,266191,6086
38495,237985,0
38693,172540,0
38896,127716,0
39086,316372,56267
39284,553498,293393
39492,255643,0
39704,145080,0
39906,152972,0
40098,227967,0
40300,295281,35176
40502,218545,0
40704,250945,0
40913,142358,0
41108,233124,0
41314,162485,0
41510,305899,45794
41714,271924,11819
41921,150359,0
42115,295281,35176
42328,172527,0
42516,335895,75790
42724,210445,0
42931,145134,0
43128,251459,0
43324,226056,0
43529,207205,0
43726,347051,86946
43940,128587,0
44136,193876,0
44327,373966,113861
44532,178699,0
44737,236364,0
44942,224053,0
45142,147938,0
45283,623316,363211
45491,573446,313341
45689,342140,82035
45901,132969,0
46094,352732,92627
46298,262368,2263
46494,384821,124716
46700,295281,35176
46911,303355,43250
47108,264231,4126
47307,247705,0
47506,326454,66349
47708,264357,4252
47906,299458,39353
48111,226644,0
48312,311602,51497
48516,226644,0
48722,136780,0
48919,221490,0
49117,311602,51497
49323,231505,0
49518,437353,177248
49723,264970,4865
49924,288286,28181
50129,224129,0
50334,156456,0
50534,155750,0
50729,246316,0
50935,200964,0
51138,197485,0
51338,255804,0
51536,323261,63156
51748,275746,15641
51946,164427,0
52133,633290,373185
52351,131199,0
52540,341473,81368
52741,294060,33955
52950,170007,0
53147,271924,11819
53350,253172,0
53549,313934,53829
53754,204473,0
53957,174685,0
54159,187068,0
54358,239321,0
54565,196754,0
54710,321799,61694
54906,448771,188666
55112,243985,0
55318,205585,0
55516,283391,23286
55726,157981,0
55930,169140,0
56120,448771,188666
56326,344573,84468
56527,297613,37508
56732,192625,0
56939,150359,0
57132,283623,23518
57341,169140,0
57544,578007,317902
57744,169140,0
57936,309308,49203
58146,241439,0
58346,280854,20749
58547,274969,14864
58754,166907,0
58950,154634,0
59144,327528,67423
59352,220165,0
59555,256901,0
59746,830690,570585
59944,1670738,1410633
60199,920238,660133
,,
