Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
42,290695,0
194,1096356,795658
400,808112,507414
614,142681,0
800,338857,38159
1001,310794,10096
1217,182905,0
1411,330659,29961
1614,329169,28471
1821,233440,0
2021,172024,0
2209,377730,77032
2412,269633,0
2610,368941,68243
2825,123361,0
3009,1278700,978002
3209,576031,275333
3409,317908,17210
3623,129561,0
3827,133812,0
4028,110297,0
4217,391388,90690
4428,157981,0
4618,413862,113164
4820,273193,0
5030,156865,0
5233,329210,28512
5434,127716,0
5634,272947,0
5824,372152,71454
6025,291271,0
6226,250210,0
6439,116394,0
6628,325724,25026
6840,119007,0
7038,161845,0
7232,1099448,798750
7446,108556,0
7642,193689,0
7843,146823,0
8044,229885,0
8245,220164,0
8445,292949,0
8643,342140,41442
8847,189385,0
9041,473706,173008
9251,200725,0
9457,153843,0
9652,221784,0
9853,214589,0
10061,136425,0
10252,308005,7307
10459,200725,0
10659,223405,0
10857,362001,61303
11069,119007,0
11269,230281,0
11409,777914,477216
11616,189744,0
11816,246316,0
12020,187765,0
12215,503628,202930
12428,241618,0
12631,216925,0
12825,260008,0
13033,186145,0
13226,313934,13236
13432,246316,0
13636,156865,0
13831,285954,0
14035,202345,0
14236,207205,0
14437,241225,0
14635,250980,0
14838,276628,0
15048,132941,0
15242,179665,0
15447,262273,0
15648,207205,0
15847,210445,0
16049,202345,0
16248,285954,0
16460,134683,0
16651,253311,0
16859,188083,0
17060,145707,0
17263,151286,0
17455,332290,31592
17663,226645,0
17866,154634,0
18072,135664,0
18270,215305,0
18478,183449,0
18667,352629,51931
18873,197389,0
19082,136888,0
19277,168602,0
19473,281291,0
19677,245168,0
19876,264970,0
20080,234745,0
20285,208825,0
20483,215305,0
20691,234745,0
20887,247704,0
21095,234416,0
21290,184118,0
21491,169944,0
21640,278959,0
21837,523576,222878
22043,243985,0
22247,242845,0
22444,335573,34875
22648,276628,0
22856,160213,0
23060,289380,0
23256,221785,0
23456,217411,0
23658,267835,0
23869,136425,0
24056,342140,41442
24259,514333,213635
24463,216925,0
24669,229885,0
24866,297463,0
25069,186145,0
25268,275746,0
25479,269251,0
25673,274296,0
25874,214589,0
26080,184762,0
26273,394671,93973
26474,355273,54575
26686,182570,0
26882,358207,57509
27086,225025,0
27287,279151,0
27491,133203,0
27692,428374,127676
27893,122273,0
28094,186994,0
28280,1178319,877621
28489,234658,0
28695,241345,0
28901,249934,0
29096,229878,0
29304,220165,0
29502,173604,0
29695,349840,49142
29893,418849,118151
30108,150170,0
30301,332587,31889
30510,222965,0
30709,383556,82858
30907,234658,0
31109,265963,0
31313,273567,0
31520,236365,0
31718,156865,0
31919,154634,0
32121,142521,0
32318,267301,0
32526,156865,0
32668,483317,182619
32881,132969,0
33081,145488,0
33274,332587,31889
33475,287386,0
33683,136425,0
33879,239817,0
34079,363785,63087
34289,142521,0
34490,134683,0
34686,216925,0
34894,227661,0
35083,325724,25026
35290,290124,0
35494,216698,0
35686,397954,97256
35894,264279,0
36101,208085,0
36293,332290,31592
36500,250901,0
36706,200464,0
36899,276268,0
37110,154197,0
37303,267301,0
37506,241345,0
37709,210445,0
37904,378255,77557
38113,135664,0
38312,262751,0
38521,162445,0
38722,148618,0
38914,254724,0
39118,191899,0
39319,213685,0
39521,257670,0
39719,232199,0
39925,173526,0
40125,256520,0
40326,319236,18538
40529,225824,0
40725,365122,64424
40931,191005,0
41128,281246,0
41333,305216,4518
41541,171372,0
41736,544117,243419
41939,202345,0
42142,151286,0
42340,302427,1729
42549,199269,0
42747,281824,0
42940,355273,54575
43099,225024,0
43294,430786,130088
43503,164785,0
43702,221785,0
43895,563472,262774
44099,276476,0
44304,216005,0
44506,267301,0
44709,199105,0
44911,221785,0
45116,194018,0
45317,250010,0
45514,222234,0
45716,316372,15674
45922,328835,28137
46118,407257,106559
46315,553498,252800
46529,191005,0
46722,287213,0
46926,225025,0
47123,323261,22563
47332,210445,0
47520,488667,187969
47726,288482,0
47934,199495,0
48133,347051,46353
48337,237492,0
48535,299944,0
48742,246085,0
48947,143392,0
49140,295281,0
49349,267301,0
49547,213685,0
49749,223405,0
49945,668199,367501
50146,448771,148073
50348,393914,93216
50553,168325,0
50754,239605,0
50956,295379,0
51162,191905,0
51360,215304,0
51562,234745,0
51762,361045,60347
51963,191005,0
52163,279837,0
52371,161329,0
52515,499733,199035
52712,423836,123138
52927,125103,0
53129,168513,0
53319,358556,57858
53531,188116,0
53725,424220,123522
53935,168024,0
54135,174719,0
54329,296849,0
54535,243257,0
54731,363785,63087
54933,325724,25026
55139,198157,0
55344,269280,0
55541,257223,0
55743,146823,0
55937,319157,18459
56138,407804,107106
56338,364039,63341
56541,338857,38159
56753,138140,0
56952,179872,0
57145,368405,67707
57343,762454,461756
57557,185658,0
57755,248682,0
57958,265524,0
58159,304050,3352
58360,226644,0
58566,178577,0
58762,358235,57537
58966,250901,0
59162,313583,12885
59370,223405,0
59566,371689,70991
59764,909757,609059
59967,1194084,893386
,,
,,
