Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,204377,39310
195,1159604,994537
396,700718,535651
610,127393,0
802,401764,236697
1013,126359,0
1216,125103,0
1415,139908,0
1610,297613,132546
1821,137949,0
2013,275746,110679
2220,173604,8537
2417,297778,132711
2623,215803,50736
2814,345423,180356
3011,862835,697768
3211,812644,647577
3429,116394,0
3629,146005,0
3823,250901,85834
4026,174805,9738
4231,140127,0
4435,133812,0
4635,299944,134877
4823,841325,676258
5037,161845,0
5237,268830,103763
5437,191005,25938
5643,134683,0
5844,138058,0
6037,302741,137674
6249,225025,59958
6442,278959,113892
6645,271924,106857
6851,236063,70996
7049,207812,42745
7245,1257190,1092123
7455,132685,0
7656,205584,40517
7859,231790,66723
8066,135146,0
8262,289125,124058
8468,152101,0
8661,276476,111409
8859,289608,124541
9066,174805,9738
9263,345423,180356
9477,130328,0
9621,293065,127998
9829,147938,0
10023,216925,51858
10222,290618,125551
10425,184525,19458
10630,181415,16348
10821,358556,193489
11037,205420,40353
11235,152972,0
11437,125974,0
11636,212064,46997
11836,237523,72456
12041,216919,51852
12231,712089,547022
12446,187352,22285
12643,323261,158194
12844,272242,107175
13049,171372,6305
13252,218173,53106
13448,270013,104946
13655,159097,0
13851,264279,99212
14059,275746,110679
14260,171372,6305
14454,408875,243808
14659,288483,123416
14861,271512,106445
15064,187141,22074
15266,262368,97301
15470,161946,0
15664,320929,155862
15871,239605,74538
16070,243257,78190
16271,267301,102234
16474,255805,90738
16680,174719,9652
16872,365122,200055
17080,246085,81018
17282,164677,0
17481,237523,72456
17673,633290,468223
17874,403888,238821
18081,281291,116224
18284,218545,53478
18485,195865,30798
18687,244464,79397
18885,251056,85989
19089,177172,12105
19285,319157,154090
19502,132179,0
19690,310148,145081
19893,276628,111561
20103,208524,43457
20253,240583,75516
20452,348909,183842
20658,200725,35658
20853,378255,213188
21062,197568,32501
21265,189226,24159
21462,259045,93978
21664,220089,55022
21870,247452,82385
22069,221785,56718
22266,363406,198339
22465,262638,97571
22674,209612,44545
22870,279569,114502
23070,309271,144204
23278,142521,0
23477,149054,0
23675,266191,101124
23882,202847,37780
24070,628303,463236
24278,313106,148039
24482,233124,68057
24680,290618,125551
24884,260098,95031
25093,133812,0
25288,192624,27557
25493,262263,97196
25697,244307,79240
25897,188511,23444
26094,252236,87169
26299,164677,0
26506,233125,68058
26693,368405,203338
26891,393914,228847
27104,134548,0
27296,349840,184773
27504,200725,35658
27708,150359,0
27907,200725,35658
28108,240732,75665
28311,160213,0
28509,173185,8118
28721,207052,41985
28914,289125,124058
29118,212064,46997
29318,266191,101124
29524,206436,41369
29728,141133,0
29922,233701,68634
30126,242606,77539
30272,463618,298551
30482,170574,5507
30685,231505,66438
30878,237523,72456
31082,205585,40518
31277,344262,179195
31478,288482,123415
31685,220165,55098
31888,257425,92358
32091,210995,45928
32285,306024,140957
32499,246085,81018
32687,335573,170506
32895,223405,58338
33096,215033,49966
33292,325724,160657
33499,203525,38458
33695,310794,145727
33903,271753,106686
34106,237985,72918
34311,150359,0
34515,145134,0
34714,199852,34785
34916,163561,0
35115,256440,91373
35319,164677,0
35514,309271,144204
35715,276628,111561
35913,361839,196772
36121,146823,0
36325,180877,15810
36517,388886,223819
36728,184762,19695
36929,166907,1840
37132,177087,12020
37327,311755,146688
37524,334070,169003
37737,137296,0
37935,149408,0
38134,205585,40518
38341,176951,11884
38537,346577,181510
38743,200645,35578
38940,273835,108768
39151,247705,82638
39343,229885,64818
39497,158599,0
39688,543524,378457
39899,197485,32418
40105,141650,0
40296,361839,196772
40509,192908,27841
40698,310794,145727
40909,141826,0
41101,347051,181984
41312,203732,38665
41505,285954,120887
41710,247704,82637
41919,170256,5189
42115,222170,57103
42313,288286,123219
42513,277326,112259
42728,181415,16348
42915,560963,395896
43131,204066,38999
43314,678173,513106
43521,480896,315829
43730,218545,53478
43930,161329,0
44125,280115,115048
44333,218545,53478
44536,149054,0
44728,320929,155862
44931,257975,92908
45139,174719,9652
45329,405620,240553
45537,229885,64818
45729,533550,368483
45936,299944,134877
46146,138575,0
46342,281480,116413
46536,578433,413366
46737,378953,213886
46941,329007,163940
47152,188110,23043
47344,411087,246020
47550,246316,81249
47756,230234,65167
47961,135554,0
48161,149823,0
48353,388104,223037
48556,313583,148516
48767,150359,0
48961,184525,19458
49169,126845,0
49356,398901,233834
49571,126845,0
49770,163561,0
49959,593394,428327
50119,179665,14598
50318,275746,110679
50521,268102,103035
50721,241225,76158
50935,246085,81018
51132,175835,10768
51326,257853,92786
51534,316372,151305
51737,137296,0
51927,299638,134571
52130,283623,118556
52338,178685,13618
52530,411087,246020
52735,241653,76586
52944,150274,0
53136,365122,200055
53345,131499,0
53536,335573,170506
53744,212065,46998
53949,180299,15232
54145,182905,17838
54350,247705,82638
54543,402831,237764
54750,256635,91568
54946,361839,196772
55152,228265,63198
55352,292949,127882
55558,245207,80140
55763,182893,17826
55962,212065,46998
56169,224041,58974
56354,688148,523081
56560,385690,220623
56764,231505,66438
56967,262368,97301
57163,368405,203338
57366,452849,287782
57567,386097,221030
57770,278959,113892
57968,325724,160657
58175,163465,0
58368,483680,318613
58577,262142,97075
58777,231505,66438
58973,447202,282135
59178,260305,95238
59385,154634,0
59584,255804,90737
59773,1113788,948721
59988,997278,832211
,,
