Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,596561,374423
193,945627,723489
394,802695,580557
608,192869,0
814,146390,0
1001,305216,83078
1215,130328,0
1407,194245,0
1609,264279,42141
1817,114652,0
2009,488667,266529
2209,308005,85867
2421,132941,0
2619,197485,0
2823,133812,0
3008,956046,733908
3206,943302,721164
3422,120042,0
3613,309308,87170
3819,208825,0
4015,351989,129851
4220,235612,13474
4430,125974,0
4619,344262,122124
4825,218545,0
5025,269588,47450
5237,115523,0
5420,862835,640697
5638,117265,0
5840,132941,0
6033,234658,12520
6240,184762,0
6433,417653,195515
6636,291271,69133
6838,278959,56821
7042,216925,0
7237,1027747,805609
7452,146867,0
7648,210445,0
7853,170256,0
8051,236163,14025
8255,257048,34910
8451,224145,2007
8654,213684,0
8861,136425,0
9059,141243,0
9209,186145,0
9408,360567,138429
9610,195865,0
9811,182904,0
10012,241345,19207
10220,135772,0
10410,374972,152834
10618,233124,10986
10826,156456,0
11021,169945,0
11222,236364,14226
11431,123361,0
11636,131199,0
11836,164294,0
12025,218337,0
12226,285954,63816
12432,246316,24178
12628,345423,123285
12830,209010,0
13037,193660,0
13239,212852,0
13435,248990,26852
13638,216925,0
13845,155585,0
14044,196437,0
14247,163206,0
14448,133988,0
14650,304608,82470
14857,189385,0
15059,121619,0
15255,265525,43387
15456,218411,0
15664,157850,0
15866,241093,18955
16062,249324,27186
16258,363785,141647
16464,203965,0
16664,215304,0
16865,256635,34497
17073,176951,0
17274,233317,11179
17471,270013,47875
17676,154665,0
17869,267301,45163
18076,222498,360
18278,223824,1686
18479,191417,0
18675,347051,124913
18872,1257190,1035052
19084,128969,0
19277,252225,30087
19428,268959,46821
19634,220323,0
19835,316266,94128
20041,241225,19087
20245,199105,0
20445,200725,0
20646,275225,53087
20852,161717,0
21054,129457,0
21256,148618,0
21451,309271,87133
21656,195536,0
21856,268765,46627
22057,223405,1267
22255,358556,136418
22458,304608,82470
22655,358556,136418
22854,393914,171776
23066,159097,0
23263,360996,138858
23471,155750,0
23672,243559,21421
23874,221025,0
24075,212065,0
24280,142521,0
24467,718070,495932
24669,428823,206685
24880,246935,24797
25080,274831,52693
25288,184762,0
25480,407804,185666
25687,224145,2007
25895,160810,0
26092,177580,0
26292,205584,0
26495,204859,0
26691,323261,101123
26891,342140,120002
27102,126737,0
27300,197485,0
27495,404521,182383
27704,215304,0
27850,496450,274312
28056,154634,0
28251,319157,97019
28461,252069,29931
28659,247079,24941
28864,190342,0
29071,133812,0
29269,209312,0
29464,268102,45964
29676,237001,14863
29876,153843,0
30068,383940,161802
30272,248990,26852
30474,249191,27053
30669,302741,80603
30873,480470,258332
31080,197037,0
31282,192573,0
31480,249707,27569
31683,205585,0
31881,305216,83078
32081,278959,56821
32285,257400,35262
32490,172488,0
32688,269633,47495
32897,142468,0
33094,259759,37621
33294,241060,18922
33498,251632,29494
33694,321950,99812
33904,176198,0
34104,270524,48386
34298,378255,156117
34516,196612,0
34702,311602,89464
34906,207205,0
35115,141487,0
35312,257251,35113
35509,280115,57977
35719,228265,6127
35912,200725,0
36115,236365,14227
36326,139936,0
36527,152972,0
36719,296237,74099
36931,131199,0
37131,163423,0
37334,168024,0
37532,227723,5585
37686,165543,0
37879,340004,117866
38087,142712,0
38282,247705,25567
38494,169140,0
38676,598381,376243
38891,171372,0
39095,132941,0
39299,149488,0
39498,185878,0
39688,319157,97019
39903,210150,0
40094,321950,99812
40301,266693,44555
40506,165900,0
40701,293866,71728
40908,221785,0
41106,256635,34497
41309,231505,9367
41502,508615,286477
41709,379220,157082
41914,159097,0
42109,317747,95609
42315,216925,0
42522,142603,0
42715,203965,0
42918,265524,43386
43125,136425,0
43326,146876,0
43513,513602,291464
43722,180188,0
43926,225024,2886
44129,173604,0
44328,258546,36408
44532,234745,12607
44730,313934,91796
44940,143475,0
45138,220884,0
45336,241653,19515
45539,239923,17785
45739,237523,15385
45940,283623,61485
46147,151230,0
46338,503628,281490
46556,166914,0
46744,325592,103454
46950,208825,0
47146,355904,133766
47349,232326,10188
47556,219911,0
47707,178067,0
47905,302276,80138
48108,215548,0
48313,151145,0
48507,277326,55188
48712,245054,22916
48918,209544,0
49114,250901,28763
49324,207556,0
49518,250901,28763
49726,200390,0
49916,593394,371256
50123,243985,21847
50329,223405,1267
50530,280105,57967
50740,191752,0
50932,310769,88631
51136,239604,17466
51341,293894,71756
51534,371689,149551
51741,225024,2886
51940,212065,0
52143,283391,61253
52348,158416,0
52552,235930,13792
52751,144591,0
52944,271964,49826
53147,288286,66148
53357,211083,0
53551,229885,7747
53755,172238,0
53955,252565,30427
54157,268102,45964
54356,304608,82470
54563,221785,0
54758,319161,97023
54967,205256,0
55162,420937,198799
55370,218545,0
55563,558485,336347
55770,253311,31173
55974,223405,1267
56175,163561,0
56368,407804,185666
56524,271964,49826
56724,267301,45163
56923,329007,106869
57129,248990,26852
57329,224145,2007
57532,241225,19087
57733,208825,0
57929,361839,139701
58138,223405,1267
58338,221785,0
58536,288286,66148
58744,194743,0
58944,276865,54727
59143,266191,44053
59347,236064,13926
59545,420937,198799
59742,820675,598537
59941,1396599,1174461
,,
