Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
82,251614,0
184,1450414,1142726
386,1371189,1063501
583,1329764,1022076
783,709943,402255
984,508507,200819
1183,1007530,699842
1385,717690,410002
1586,609085,301397
1789,411803,104115
1989,508579,200891
2191,430813,123125
2391,256452,0
2593,236893,0
2794,302542,0
2994,320464,12776
3195,559295,251607
3396,304148,0
3600,363992,56304
3816,129457,0
4016,159695,0
4209,360996,53308
4409,236990,0
4617,156865,0
4814,210445,0
5014,224331,0
5214,308005,317
5418,221785,0
5624,249802,0
5823,131199,0
6015,478693,171005
6226,204820,0
6428,145707,0
6621,341473,33785
6826,240001,0
7028,191005,0
7232,232743,0
7429,306939,0
7631,227967,0
7832,247079,0
8041,160213,0
8227,613342,305654
8436,247079,0
8634,262638,0
8843,153518,0
9045,170256,0
9238,363785,56097
9448,182531,0
9649,164677,0
9849,189590,0
10049,226115,0
10245,266170,0
10458,216491,0
10652,229885,0
10856,192653,0
11057,277343,0
11256,229995,0
11459,210445,0
11666,246056,0
11871,281556,0
12018,237985,0
12223,174719,0
12424,145707,0
12623,231505,0
12829,138167,0
13030,157981,0
13225,285954,0
13429,190639,0
13636,157627,0
13832,237523,0
14040,163436,0
14236,266191,0
14445,287435,0
14642,233186,0
14850,141133,0
15049,196518,0
15247,125974,0
15439,573721,266033
15634,438797,131109
15847,139012,0
16036,476306,168618
16253,124232,0
16452,126845,0
16640,438797,131109
16846,583201,275513
17057,119877,0
17243,368979,61291
17456,135554,0
17662,153300,0
17861,130328,0
18053,283042,0
18267,143583,0
18463,202345,0
18676,146876,0
18870,150415,0
19063,321950,14262
19266,341473,33785
19478,134683,0
19668,335895,28207
19875,257017,0
20080,132070,0
20267,493654,185966
20475,208856,0
20678,227967,0
20882,176951,0
21086,176951,0
21282,275021,0
21430,342140,34452
21636,248648,0
21843,162552,0
22045,155499,0
22247,307223,0
22451,144454,0
22645,334919,27231
22850,218545,0
23054,239605,0
23260,129719,0
23457,258180,0
23655,276628,0
23865,243423,0
24065,175909,0
24258,316266,8578
24470,190342,0
24662,320929,13241
24866,257425,0
25074,177164,0
25273,132070,0
25469,271924,0
25675,164594,0
25866,348706,41018
26079,239605,0
26279,159939,0
26476,208825,0
26673,1393422,1085734
26866,821411,513723
27074,241653,0
27282,142521,0
27478,231790,0
27678,254724,0
27888,139422,0
28080,263276,0
28294,186848,0
28485,275490,0
28684,218821,0
28887,218545,0
29092,173604,0
29296,204712,0
29496,164677,0
29689,319161,11473
29903,163850,0
30095,246316,0
30300,231505,0
30511,200686,0
30701,348706,41018
30910,168568,0
31061,407804,100116
31258,216500,0
31460,213685,0
31661,285954,0
31856,458745,151057
32078,128070,0
32270,156865,0
32472,139561,0
32670,248990,0
32879,139908,0
33080,145134,0
33273,309271,1583
33478,213684,0
33675,290618,0
33883,183975,0
34087,186994,0
34277,351989,44301
34487,242845,0
34679,355273,47585
34888,210728,0
35092,180299,0
35281,678173,370485
35489,278959,0
35689,297613,0
35893,270013,0
36092,315874,8186
36296,256635,0
36499,233125,0
36698,339888,32200
36906,220254,0
37112,131199,0
37312,228130,0
37508,241225,0
37709,296037,0
37909,203965,0
38108,295281,0
38314,232400,0
38512,221785,0
38711,274296,0
38916,233484,0
39122,201651,0
39318,290618,0
39526,149488,0
39729,171372,0
39927,260665,0
40133,229177,0
40274,384821,77133
40471,378953,71265
40676,278981,0
40883,250452,0
41086,236701,0
41285,205585,0
41484,277878,0
41689,237418,0
41897,185007,0
42095,166908,0
42299,216925,0
42497,160185,0
42688,355273,47585
42892,216005,0
43093,271964,0
43303,197485,0
43496,369363,61675
43704,171372,0
43903,347566,39878
44106,220165,0
44309,191786,0
44503,333106,25418
44709,281291,0
44908,338684,30996
45114,200725,0
45315,249296,0
45519,146005,0
45726,199354,0
45925,130682,0
46125,168024,0
46324,254185,0
46520,400042,92354
46729,164677,0
46926,296769,0
47133,161329,0
47333,164679,0
47532,239850,0
47737,170178,0
47928,312706,5018
48140,256816,0
48337,220165,0
48537,306997,0
48732,457052,149364
48943,173604,0
49138,262638,0
49342,240277,0
49544,231504,0
49747,221785,0
49954,175073,0
50148,226056,0
50348,295281,0
50553,199105,0
50757,150360,0
50900,384821,77133
51106,212991,0
51302,413986,106298
51515,200232,0
51702,453769,146081
51910,215305,0
52105,371689,64001
52308,239321,0
52517,162445,0
52710,402831,95143
52918,207205,0
53121,255804,0
53326,192625,0
53520,430786,123098
53726,302276,0
53934,147583,0
54127,289049,0
54335,182979,0
54534,297613,0
54743,168731,0
54935,264970,0
55141,296626,0
55335,498461,190773
55541,224145,0
55750,223081,0
55940,271964,0
56144,355904,48216
56342,381538,73850
56549,212065,0
56751,216500,0
56955,169043,0
57151,260306,0
57356,254724,0
57553,327528,19840
57757,246316,0
57968,179183,0
58158,384821,77133
58370,237873,0
58561,344262,36574
58768,229885,0
58965,313583,5895
59171,260457,0
59377,188477,0
59564,1125905,818217
59781,1190911,883223
,,
,,
