Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
62,302449,16889
202,1133232,847672
401,970230,684670
616,342091,56531
809,274295,0
1021,219783,0
1218,154714,0
1415,264279,0
1623,176951,0
1828,141650,0
2024,249218,0
2213,515707,230147
2419,267301,0
2625,236597,0
2831,131472,0
3017,1120958,835398
3217,735213,449653
3428,119826,0
3632,120748,0
3832,140998,0
4023,280115,0
4234,226896,0
4429,224145,0
4638,132343,0
4840,153843,0
5028,388105,102545
5240,127716,0
5437,142359,0
5631,322441,36881
5841,115523,0
6043,132941,0
6236,274537,0
6443,137896,0
6640,247079,0
6838,319157,33597
7048,154634,0
7242,1481060,1195500
7451,129287,0
7649,231505,0
7857,161329,0
8056,145134,0
8249,306939,21379
8458,141205,0
8654,200725,0
8853,271964,0
9061,215305,0
9255,292949,7389
9460,215484,0
9658,295281,9721
9863,192625,0
10069,134683,0
10268,151286,0
10420,169140,0
10614,366574,81014
10826,209063,0
11023,136888,0
11221,274869,0
11427,148618,0
11628,169140,0
11823,327924,42364
12031,224145,0
12227,407804,122244
12430,195864,0
12634,165792,0
12830,304608,19048
13037,172488,0
13233,227967,0
13437,200725,0
13637,223405,0
13840,220323,0
14048,159995,0
14247,165792,0
14438,282904,0
14640,330317,44757
14852,136425,0
15050,214868,0
15248,221417,0
15454,163561,0
15656,222834,0
15855,233125,0
16056,208825,0
16258,241897,0
16464,212065,0
16666,194805,0
16864,179149,0
17067,185340,0
17266,259045,0
17470,186145,0
17671,176951,0
17861,578433,292873
18070,200725,0
18277,154714,0
18478,190342,0
18669,319157,33597
18878,154634,0
19078,233125,0
19281,234745,0
19480,271964,0
19688,178067,0
19885,332963,47403
20090,266795,0
20284,394464,108904
20493,213685,0
20690,254724,0
20895,234745,0
21040,430786,145226
21250,216925,0
21446,292949,7389
21651,244632,0
21848,313934,28374
22054,212065,0
22247,384821,99261
22453,252812,0
22661,159097,0
22858,305217,19657
23059,233125,0
23264,155368,0
23467,152402,0
23664,248387,0
23873,145134,0
24074,134874,0
24269,262285,0
24469,239321,0
24673,247630,0
24873,299944,14384
25084,139037,0
25273,329007,43447
25480,212064,0
25679,261161,0
25875,543524,257964
26082,235612,0
26286,171089,0
26479,391675,106115
26686,270103,0
26894,154634,0
27085,327528,41968
27290,235612,0
27493,234745,0
27694,226645,0
27890,342140,56580
28097,247079,0
28290,458745,173185
28504,125103,0
28704,190967,0
28908,265009,0
29099,309135,23575
29311,178473,0
29508,199105,0
29707,304608,19048
29909,275135,0
30111,335573,50013
30314,220323,0
30522,166907,0
30668,288286,2726
30874,188421,0
31070,189385,0
31276,182531,0
31465,593394,307834
31665,438797,153237
31876,228265,0
32080,145134,0
32274,267301,0
32478,239382,0
32677,325592,40032
32884,192625,0
33080,296849,11289
33282,250980,0
33487,266922,0
33686,295281,9721
33889,216925,0
34098,144481,0
34301,219014,0
34501,234744,0
34694,247079,0
34900,195921,0
35103,144454,0
35298,241832,0
35501,231012,0
35703,233124,0
35906,215775,0
36106,212064,0
36310,199418,0
36513,154634,0
36715,198804,0
36906,693135,407575
37106,398901,113341
37317,237985,0
37522,169140,0
37718,316266,30706
37926,133812,0
38126,187259,0
38319,391388,105828
38524,274296,0
38733,136779,0
38935,220634,0
39138,229154,0
39335,151230,0
39523,418849,133289
39727,283042,0
39935,233125,0
40132,292949,7389
40343,270626,0
40541,205941,0
40689,218337,0
40896,170256,0
41091,259542,0
41299,226644,0
41500,276545,0
41694,324739,39179
41903,235708,0
42106,165792,0
42306,241225,0
42507,360996,75436
42708,205585,0
42907,330317,44757
43109,280115,0
43311,497371,211811
43510,329007,43447
43716,307124,21564
43915,226056,0
44114,241653,0
44323,145707,0
44520,277023,0
44720,231505,0
44930,133132,0
45126,170256,0
45323,309271,23711
45532,143392,0
45724,474945,189385
45929,210445,0
46131,260457,0
46323,498641,213081
46528,319157,33597
46740,145624,0
46944,119877,0
47133,513602,228042
47333,438797,153237
47539,287859,2299
47751,204678,0
47949,168105,0
48147,237985,0
48344,297613,12053
48551,208276,0
48758,244406,0
48954,159886,0
49145,413862,128302
49354,137545,0
49560,233656,0
49758,252072,0
49964,168648,0
50161,138167,0
50359,203965,0
50558,348909,63349
50756,351989,66429
50964,171564,0
51160,306894,21334
51323,140048,0
51518,351563,66003
51725,168024,0
51920,274296,0
52128,200611,0
52326,321368,35808
52521,1250020,964460
52737,120748,0
52941,143392,0
53128,355273,69713
53339,174181,0
53530,391388,105828
53736,237523,0
53947,175586,0
54137,419564,134004
54346,121619,0
54544,242845,0
54744,262368,0
54953,218545,0
55144,344436,58876
55355,190342,0
55547,334919,49359
55749,282904,0
55958,144263,0
56150,345423,59863
56358,152402,0
56554,288286,2726
56767,140779,0
56964,233516,0
57160,264970,0
57358,694889,409329
57572,139936,0
57768,248990,0
57973,249526,0
58168,254724,0
58375,228658,0
58566,322441,36881
58770,355273,69713
58979,143475,0
59176,203965,0
59378,234745,0
59579,312114,26554
59769,939482,653922
59974,1293528,1007968
,,
