Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
80,345893,142891
198,1030542,827540
390,815439,612437
591,764050,561048
806,122681,0
997,341473,138471
1206,186994,0
1410,139037,0
1601,321950,118948
1804,255643,52641
2006,236990,33988
2203,508615,305613
2411,194245,0
2611,203308,306
2811,306939,103937
3013,325592,122590
3207,1149639,946637
3421,144591,0
3615,283042,80040
3826,261841,58839
4027,133812,0
4221,200725,0
4425,319088,116086
4628,163561,0
4828,386453,183451
5022,434069,231067
5228,222234,19232
5430,233125,30123
5630,235842,32840
5832,255643,52641
6033,260306,57304
6231,330317,127315
6441,171372,0
6641,255783,52781
6839,267301,64299
7050,130274,0
7241,313934,110932
7435,834155,631153
7640,322441,119439
7852,172488,0
8044,348706,145704
8254,178067,0
8456,152101,0
8653,231176,28174
8857,168024,0
9054,229720,26718
9257,260665,57663
9458,208856,5854
9657,397954,194952
9864,216977,13975
10066,153708,0
10264,255111,52109
10410,277326,74324
10616,241345,38343
10821,156865,0
11025,136425,0
11219,247079,44077
11418,465758,262756
11632,151286,0
11826,282047,79045
12038,221785,18783
12225,483317,280315
12425,418849,215847
12639,144944,0
12841,149054,0
13036,247705,44703
13238,267568,64566
13440,189385,0
13640,271924,68922
13841,239434,36432
14048,211567,8565
14253,156211,0
14446,262638,59636
14651,213685,10683
14854,178067,0
15050,319161,116159
15256,233124,30122
15456,216925,13923
15659,215304,12302
15866,158552,0
16066,141650,0
16258,321950,118948
16478,131199,0
16671,170256,0
16871,156865,0
17069,215305,12303
17275,182531,0
17470,327924,124922
17674,247705,44703
17874,276865,73863
18086,172777,0
18269,563472,360470
18486,193283,0
18673,782901,579899
18889,144835,0
19085,236364,33362
19286,304608,101606
19491,200645,0
19697,188110,0
19843,233125,30123
20039,381538,178536
20246,210445,7443
20450,210445,7443
20652,170256,0
20854,212064,9062
21060,213429,10427
21256,286284,83282
21459,253222,50220
21663,162066,0
21859,225269,22267
22059,269633,66631
22269,140779,0
22466,200385,0
22669,223399,20397
22863,384821,181819
23078,185878,0
23273,310148,107146
23480,229217,26215
23679,168024,0
23878,200724,0
24079,226056,23054
24287,176951,0
24486,139908,0
24680,299944,96942
24886,225024,22022
25088,220774,17772
25286,285302,82300
25492,134683,0
25686,289609,86607
25897,160213,0
26093,178044,0
26295,276320,73318
26501,173462,0
26696,233701,30699
26899,221785,18783
27092,453758,250756
27307,139012,0
27506,151286,0
27708,341914,138912
27898,358556,155554
28103,241653,38651
28306,256635,53633
28502,388105,185103
28712,136780,0
28857,288286,85284
29060,224346,21344
29265,167515,0
29466,182904,0
29671,183646,0
29867,283623,80621
30076,181415,0
30266,369363,166361
30475,255643,52641
30681,190342,0
30875,229878,26876
31079,212065,9063
31279,278959,75957
31485,190097,0
31690,136888,0
31885,240138,37136
32084,290618,87616
32293,165328,0
32484,391675,188673
32696,185878,0
32889,366574,163572
33091,365122,162120
33303,163561,0
33499,286025,83023
33699,270871,67869
33901,225025,22023
34104,244465,41463
34306,159097,0
34510,219113,16111
34706,252812,49810
34904,288482,85480
35113,144645,0
35314,141243,0
35514,320229,117227
35714,311602,108600
35924,154361,0
36130,114652,0
36319,401237,198235
36524,232737,29735
36729,143392,0
36871,391388,188386
37086,187954,0
37280,246118,43116
37482,231504,28502
37686,151970,0
37883,268769,65767
38088,178067,0
38287,233701,30699
38487,228265,25263
38690,213192,10190
38898,139037,0
39092,288482,85480
39290,281291,78289
39497,236364,33362
39700,155750,0
39894,281291,78289
40102,194226,0
40305,222391,19389
40499,367562,164560
40705,231505,28503
40906,259726,56724
41108,226003,23001
41316,140262,0
41511,229885,26883
41717,213277,10275
41912,344246,141244
42114,260306,57304
42317,231505,28503
42514,351989,148987
42716,315658,112656
42925,217485,14483
43127,158066,0
43322,268959,65957
43517,693135,490133
43719,363992,160990
43920,433810,230808
44127,296472,93470
44336,153518,0
44533,283345,80343
44734,215305,12303
44935,220165,17163
45135,292949,89947
45343,147747,0
45535,302741,99739
45739,278959,75957
45945,215305,12303
46152,148047,0
46349,260665,57663
46495,377730,174728
46699,220323,17321
46903,267291,64289
47105,237985,34983
47309,228060,25058
47508,258716,55714
47712,137296,0
47914,138167,0
48112,252961,49959
48318,129457,0
48508,388105,185103
48714,174805,0
48915,236365,33363
49117,219499,16497
49315,304608,101606
49523,180661,0
49718,346577,143575
49913,608355,405353
50127,163561,0
50329,138167,0
50533,139037,0
50729,262831,59829
50927,304608,101606
51137,152728,0
51327,271748,68746
51533,278959,75957
51738,162445,0
51939,159097,0
52138,387662,184660
52336,256635,53633
52539,229878,26876
52743,172488,0
52947,149525,0
53143,285954,82952
53351,136779,0
53542,351989,148987
53749,254725,51723
53951,256328,53326
54159,151286,0
54363,132941,0
54554,266191,63189
54760,233125,30123
54965,159068,0
55156,294060,91058
55366,192217,0
55559,358207,155205
55772,210445,7443
55968,205585,2583
56162,352629,149627
56362,427503,224501
56568,234658,31656
56772,234744,31742
56974,173185,0
57177,236365,33363
57323,344246,141244
57516,841325,638323
57719,438797,235795
57929,216005,13003
58125,309369,106367
58333,214230,11228
58535,252363,49361
58743,150359,0
58933,414370,211368
59143,136425,0
59334,314122,111120
59535,418849,215847
59734,774626,571624
59944,972020,769018
60150,988733,785731
,,
,,
