Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
118,1966646,1072644
284,1442409,548407
491,1474972,580970
695,1341039,447037
895,1277237,383235
1039,1552915,658913
1238,1235830,341828
1437,1459098,565096
1637,1589480,695478
1838,1242884,348882
2038,1314599,420597
2241,1483194,589192
2444,1377530,483528
2646,1348226,454224
2848,1271441,377439
3047,1075811,181809
3247,1967324,1073322
3447,2910287,2016285
3650,2524946,1630944
3852,1515732,621730
4051,1088532,194530
4254,1589707,695705
4452,1583748,689746
4655,1571842,677840
4857,1505546,611544
5054,1515721,621719
5255,198650,0
5454,1273121,379119
5657,1229665,335663
5857,1240876,346874
6059,1263235,369233
6260,1348482,454480
6461,1538824,644822
6663,1849685,955683
6861,1052735,158733
7077,1256149,362147
7282,1241370,347368
7478,1443376,549374
7685,1206505,312503
7884,1301983,407981
8077,1965910,1071908
8288,1219662,325660
8478,1389577,495575
8681,1372864,478862
8886,1178147,284145
9088,1360456,466454
9297,1561580,667578
9503,1234158,340156
9697,1342372,448370
9900,1067523,173521
10099,1065390,171388
10298,1433046,539044
10505,1299016,405014
10702,1306067,412065
10901,1007471,113469
11107,1342428,448426
11303,1425084,531082
11509,1036998,142996
11653,1423294,529292
11858,1777352,883350
12063,1287274,393272
12261,1241749,347747
12464,1176904,282902
12670,1301520,407518
12867,1370836,476834
13066,1759735,865733
13265,1597860,703858
13464,1298909,404907
13664,1371364,477362
13868,1272194,378192
14066,1422105,528103
14268,1029791,135789
14468,955124,61122
14669,1541037,647035
14872,1860492,966490
15073,1365340,471338
15272,1008664,114662
15492,1117188,223186
15682,1291517,397515
15876,1393935,499933
16078,1274244,380242
16281,1313509,419507
16481,1544988,650986
16687,460011,0
16887,1062273,168271
17083,1560971,666969
17292,1309422,415420
17495,1252007,358005
17699,1166060,272058
17901,1457032,563030
18099,1231476,337474
18306,913347,19345
18499,1661032,767030
18698,1603521,709519
18904,1343974,449972
19110,1145304,251302
19314,1373928,479926
19516,1378491,484489
19710,1212527,318525
19915,1300577,406575
20117,1342482,448480
20318,1184104,290102
20516,1649625,755623
20717,1469217,575215
20925,1084246,190244
21125,1312026,418024
21329,1301819,407817
21522,1301309,407307
21726,1032930,138928
21878,1389058,495056
22080,1451548,557546
22284,1567467,673465
22485,1331030,437028
22676,1376635,482633
22887,725929,0
23081,1187932,293930
23287,1320677,426675
23491,1194650,300648
23692,1048685,154683
23894,1189752,295750
24090,1117095,223093
24291,1315124,421122
24497,1106084,212082
24700,1001926,107924
24895,1055955,161953
25098,1267451,373449
25300,855218,0
25497,1085338,191336
25705,895577,1575
25904,849944,0
26110,835328,0
26308,839706,0
26508,878615,0
26711,800545,0
26915,886087,0
27110,823651,0
27311,842330,0
27517,730135,0
27716,739326,0
27916,719399,0
28119,556326,0
28317,740580,0
28518,814212,0
28723,1073025,179023
28924,846132,0
29125,819100,0
29334,750342,0
29527,658284,0
29734,621732,0
29930,797973,0
30135,733926,0
30337,723250,0
30535,754641,0
30737,579279,0
30934,653447,0
31139,566751,0
31340,555671,0
31540,537902,0
31741,503735,0
31945,494121,0
32145,509612,0
32349,430462,0
32552,400193,0
32748,435020,0
32948,449661,0
33156,473163,0
33309,478126,0
33509,328068,0
33702,1282882,388880
33903,1055365,161363
34102,1168894,274892
34306,1326575,432573
34507,1238274,344272
34708,1112130,218128
34909,1168895,274893
35111,1231967,337965
35312,1194123,300121
35513,1225659,331657
35711,1206738,312736
35915,1156280,262278
36113,1061672,167670
36318,1238274,344272
36515,1156280,262278
36719,1086901,192899
36918,1215059,321057
37123,1030136,136134
37319,1301346,407344
37520,1149973,255971
37721,1219352,325350
37926,1213045,319043
38125,1093208,199206
38330,1175202,281200
38529,1093208,199206
38731,1168895,274893
38932,1118437,224435
39131,1194123,300121
39337,1244581,350579
39532,1067979,173977
39734,1213045,319043
39939,1231967,337965
40139,1074287,180285
40342,1213045,319043
40540,1265516,371514
40745,1238274,344272
40946,1320267,426265
41143,1004907,110905
41349,1213045,319043
41550,1295039,401037
41751,1301346,407344
41952,1194123,300121
42154,1225659,331657
42354,1219352,325350
42557,1156280,262278
42755,1131051,237049
42958,1112130,218128
43161,1080594,186592
43361,1093208,199206
43562,1175202,281200
43763,1231967,337965
43965,1162587,268585
44167,1225659,331657
44367,1156280,262278
44570,1105823,211821
44772,1231967,337965
44969,1231967,337965
45123,1391660,497658
45325,1227673,333671
45526,1208751,314749
45723,1162587,268585
45928,1181509,287507
46129,1036443,142441
46328,1269810,375808
46530,1257195,363193
46737,1169600,275598
46928,1231967,337965
47136,1118437,224435
47334,1320267,426265
47533,1004907,110905
47737,1175202,281200
47939,1263503,369501
48139,1162587,268585
48340,1160943,266941
48542,1318623,424621
48741,1131757,237755
48942,1156280,262278
49146,1118437,224435
49347,1124744,230742
49549,1251594,357592
49746,1131051,237049
49951,1187816,293814
50153,1099515,205513
50354,1143666,249664
50555,1118437,224435
50757,1143666,249664
50957,1149973,255971
51159,1168895,274893
51360,1149973,255971
51560,1167251,273249
51765,1179865,285863
51962,1301346,407344
52165,1200431,306429
52365,1105823,211821
52565,1036443,142441
52767,1093208,199206
52969,1131051,237049
53171,1181509,287507
53371,1194123,300121
53573,1250888,356886
53775,1194123,300121
53975,1238274,344272
54177,1105823,211821
54378,1173558,279556
54578,1211401,317399
54781,1213045,319043
54982,1149973,255971
55182,1149973,255971
55383,1099515,205513
55586,1632214,738212
55783,1318879,424877
55988,1112130,218128
56198,1131051,237049
56387,1093208,199206
56591,1269810,375808
56740,1393859,499857
56944,1219352,325350
57145,1067979,173977
57342,1118437,224435
57569,1332882,438880
57744,1107836,213834
57955,1120451,226449
58150,1124744,230742
58349,1099515,205513
58551,1137359,243357
58754,1200431,306429
58955,1231967,337965
59152,1162587,268585
59354,1200431,306429
59557,1036443,142441
59759,1414875,520873
59961,1749157,855155
60159,1692392,798390
60361,1660856,766854
