Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
65,1510695,273348
232,2425948,1188601
431,1704087,466740
643,1245949,8602
846,1314970,77623
1049,1070227,0
1250,1216439,0
1452,1281598,44251
1648,1225097,0
1841,1298598,61251
2049,1347027,109680
2249,1372688,135341
2455,1292920,55573
2649,1541731,304384
2857,1385078,147731
3049,2256812,1019465
3248,1926647,689300
3444,2287256,1049909
3647,3312530,2075183
3853,1626969,389622
4049,907142,0
4253,1197469,0
4451,1275977,38630
4655,1419376,182029
4855,1274003,36656
5057,1464991,227644
5257,1234635,0
5460,1911592,674245
5661,689775,0
5862,1013838,0
6062,876776,0
6269,1282335,44988
6467,1393794,156447
6676,1199537,0
6872,1435150,197803
7078,1588725,351378
7281,1339365,102018
7485,1130868,0
7680,1507816,270469
7889,1239477,2130
8082,1411066,173719
8279,1216152,0
8480,1390428,153081
8682,1204426,0
8883,1321778,84431
9085,1127937,0
9286,1180344,0
9487,1336155,98808
9688,1144310,0
9890,1087074,0
10091,1327214,89867
10291,1005723,0
10507,968626,0
10703,1158819,0
10847,1465399,228052
11052,1377561,140214
11261,1263388,26041
11453,1525794,288447
11663,1552054,314707
11860,1373777,136430
12064,1390348,153001
12264,1324940,87593
12468,1295941,58594
12670,1298526,61179
12868,1199157,0
13070,1368886,131539
13274,974042,0
13469,1122137,0
13670,1250090,12743
13875,1311168,73821
14078,1194555,0
14276,1267517,30170
14479,1260613,23266
14680,1419092,181745
14881,1516164,278817
15086,1277814,40467
15287,1084789,0
15484,1032545,0
15690,1135904,0
15888,1371436,134089
16087,1634634,397287
16292,1217373,0
16489,1328747,91400
16696,960977,0
16897,1191726,0
17095,1266857,29510
17295,1528515,291168
17496,1452076,214729
17701,1345576,108229
17902,893869,0
18098,1406559,169212
18309,1712623,475276
18503,1276811,39464
18699,1998684,761337
18906,1171010,0
19110,1251677,14330
19311,1269827,32480
19518,1180621,0
19717,1260776,23429
19918,1179724,0
20120,1283610,46263
20322,1120879,0
20523,1240634,3287
20671,1118796,0
20875,1449255,211908
21072,1688175,450828
21275,1281137,43790
21477,1262357,25010
21686,1356482,119135
21880,1117295,0
22075,958720,0
22277,1411108,173761
22478,1586908,349561
22678,1410624,173277
22879,966888,0
23082,1125487,0
23282,1120719,0
23486,1369010,131663
23688,678493,0
23887,1340820,103473
24088,1676257,438910
24289,1123763,0
24486,1161820,0
24689,1023100,0
24889,1109631,0
25090,903641,0
25291,1023138,0
25493,1174459,0
25692,1282904,45557
25894,1179598,0
26098,768610,0
26296,922907,0
26498,1305210,67863
26699,1228193,0
26901,1663680,426333
27102,1111815,0
27304,1291541,54194
27505,1145176,0
27704,1363741,126394
27907,1092375,0
28107,1163047,0
28308,1477588,240241
28512,704529,0
28710,1536129,298782
28913,902557,0
29114,1573845,336498
29315,1313415,76068
29519,1159697,0
29720,1349116,111769
29921,1463763,226416
30123,1693922,456575
30333,1315719,78372
30525,1251877,14530
30727,1518402,281055
30936,934668,0
31092,1032096,0
31289,1737375,500028
31490,1609220,371873
31689,1006525,0
31897,1168755,0
32098,1229558,0
32296,1226240,0
32492,1655351,418004
32693,2326800,1089453
32892,1775308,537961
33095,1404580,167233
33307,1321036,83689
33502,1221887,0
33711,1453119,215772
33906,1334836,97489
34110,1184688,0
34315,1442755,205408
34509,1415853,178506
34717,1385648,148301
34909,1425724,188377
35117,1473826,236479
35320,1137869,0
35522,1324737,87390
35726,1255642,18295
35927,1194745,0
36127,1188079,0
36323,1572903,335556
36530,1224277,0
36727,1318367,81020
36928,904579,0
37133,1260980,23633
37336,1355748,118401
37531,1602015,364668
37735,1317480,80133
37938,968408,0
38136,1195967,0
38338,1548885,311538
38546,1371032,133685
38741,1059708,0
38944,1252007,14660
39149,1248282,10935
39352,1275882,38535
39549,1420366,183019
39746,1632920,395573
39954,1476067,238720
40154,1295478,58131
40355,1084898,0
40561,1229613,0
40756,1192727,0
40958,1301889,64542
41157,1408140,170793
41359,1342576,105229
41555,1528421,291074
41755,2068235,830888
41904,1575492,338145
42111,1146716,0
42308,1090435,0
42514,254988,0
42713,1180994,0
42912,974096,0
43114,1122768,0
43313,1262473,25126
43514,1442993,205646
43714,1917257,679910
43917,1313556,76209
44116,867792,0
44322,1419379,182032
44519,1206845,0
44720,926387,0
44923,1349502,112155
45123,2201471,964124
45324,1349218,111871
45525,1087506,0
45726,1209098,0
45927,1449974,212627
46130,839880,0
46331,972777,0
46533,1050032,0
46732,1013347,0
46934,1497508,260161
47135,1458029,220682
47344,1324028,86681
47545,1724414,487067
47749,1188649,0
47949,1363396,126049
48149,1377616,140269
48353,1340628,103281
48551,1264606,27259
48752,1063188,0
48954,1066788,0
49157,1386493,149146
49354,1361774,124427
49557,1304684,67337
49754,1257650,20303
49955,1403635,166288
50155,1044841,0
50356,1660361,423014
50558,576753,0
50762,994428,0
50958,1187732,0
51161,1026790,0
51359,1175202,0
51562,1594127,356780
51764,1003912,0
51966,1403367,166020
52168,819438,0
52369,1396628,159281
52568,1837641,600294
52770,698370,0
52971,1298595,61248
53125,1349367,112020
53326,977365,0
53526,884763,0
53731,1163901,0
53935,335692,0
54131,1851306,613959
54337,743931,0
54534,1174504,0
54740,1010378,0
54938,748386,0
55149,871623,0
55350,1365385,128038
55550,983432,0
55748,1210517,0
55953,1532317,294970
56151,1386046,148699
56347,1495213,257866
56547,1337270,99923
56749,1073108,0
56948,1283347,46000
57151,607550,0
57357,1099003,0
57556,1144207,0
57755,1186405,0
57956,997719,0
58157,1080656,0
58359,985391,0
58558,1085221,0
58758,1026950,0
58960,1222549,0
59160,1016976,0
59361,1097533,0
59565,1383786,146439
59766,1076564,0
59969,1556627,319280
60168,1837458,600111
,,
