Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
43,1094664,254798
217,2750056,1910190
418,1615349,775483
628,850554,10688
827,1420070,580204
1033,1442201,602335
1234,1437928,598062
1431,1310252,470386
1629,1415121,575255
1831,1369584,529718
2037,1344470,504604
2236,1346206,506340
2444,1173653,333787
2645,1326532,486666
2845,1245479,405613
3039,2024904,1185038
3240,2291756,1451890
3444,2812171,1972305
3640,2233888,1394022
3849,1291864,451998
4054,987568,147702
4258,1389923,550057
4450,1413839,573973
4649,1767394,927528
4848,1719643,879777
5050,1283108,443242
5257,756577,0
5465,1200704,360838
5664,1303289,463423
5862,1447445,607579
6063,1193717,353851
6265,1296017,456151
6464,1034287,194421
6674,1307600,467734
6868,1667568,827702
7074,1385386,545520
7275,1111407,271541
7467,1476689,636823
7669,1653661,813795
7868,781499,0
8080,912069,72203
8284,1218506,378640
8473,1765317,925451
8684,1221227,381361
8888,1327905,488039
9080,1300689,460823
9290,900174,60308
9492,1296404,456538
9689,1575034,735168
9840,1450156,610290
10040,1251017,411151
10242,1387996,548130
10446,1377673,537807
10645,1327127,487261
10851,1153768,313902
11051,1200065,360199
11249,1025045,185179
11453,1256638,416772
11655,1451700,611834
11855,1492185,652319
12060,1362798,522932
12263,1267716,427850
12454,1505899,666033
12659,1019178,179312
12863,1283856,443990
13062,1515916,676050
13263,1620165,780299
13457,1291496,451630
13665,1402970,563104
13861,1546352,706486
14061,1129175,289309
14264,649520,0
14465,1018213,178347
14666,885793,45927
14866,1054321,214455
15068,1428271,588405
15268,1865807,1025941
15471,1217972,378106
15673,1319939,480073
15875,989583,149717
16072,826540,0
16275,1195036,355170
16474,1371931,532065
16675,1230843,390977
16888,730498,0
17083,1277339,437473
17289,1693755,853889
17483,1306379,466513
17694,1360752,520886
17893,1283387,443521
18096,1282849,442983
18292,1348456,508590
18492,1331447,491581
18696,1739835,899969
18904,739974,0
19099,1232897,393031
19297,1967431,1127565
19492,2584794,1744928
19703,1506253,666387
19910,1307725,467859
20113,733741,0
20305,1794391,954525
20513,1406208,566342
20657,1411306,571440
20864,1308026,468160
21068,1283340,443474
21269,1299397,459531
21470,1182707,342841
21671,1228533,388667
21870,1459571,619705
22065,1630326,790460
22275,1345623,505757
22472,1383136,543270
22675,1388831,548965
22879,1063234,223368
23081,1344795,504929
23281,1427342,587476
23483,1005695,165829
23683,1057571,217705
23882,1287497,447631
24084,1294097,454231
24284,1377616,537750
24486,1311887,472021
24687,1591956,752090
24888,1379148,539282
25093,1222114,382248
25302,1044111,204245
25494,1158729,318863
25695,1448467,608601
25902,1207150,367284
26095,1337376,497510
26300,1648290,808424
26506,952976,113110
26707,1213180,373314
26907,1376830,536964
27108,1535539,695673
27309,1130460,290594
27505,1459409,619543
27704,1018963,179097
27907,1141855,301989
28108,1251959,412093
28308,1185490,345624
28509,1401690,561824
28716,1168517,328651
28912,991856,151990
29112,1195357,355491
29315,1188881,349015
29515,2113596,1273730
29723,871197,31331
29929,1295913,456047
30127,1233667,393801
30327,1181387,341521
30522,969456,129590
30721,923833,83967
30927,944883,105017
31125,2018072,1178206
31279,865981,26115
31480,805062,0
31675,1355242,515376
31887,806913,0
32087,984555,144689
32289,1234865,394999
32494,1156948,317082
32692,1285007,445141
32896,1309984,470118
33097,1286088,446222
33296,1355771,515905
33497,1398646,558780
33703,1538009,698143
33903,1194814,354948
34099,1337738,497872
34305,1337130,497264
34507,984561,144695
34712,1494072,654206
34909,1365481,525615
35107,1379627,539761
35307,933889,94023
35502,1615220,775354
35706,1111953,272087
35906,981089,141223
36107,1730014,890148
36308,975037,135171
36511,1098216,258350
36711,1332881,493015
36917,762802,0
37119,1374124,534258
37315,2035599,1195733
37518,1789194,949328
37728,1182538,342672
37924,1314477,474611
38127,1300214,460348
38332,1257455,417589
38532,1299917,460051
38734,1341039,501173
38936,1310670,470804
39138,1200140,360274
39338,1255217,415351
39536,1310951,471085
39746,1622519,782653
39943,1382869,543003
40139,966995,127129
40335,1411505,571639
40538,1089847,249981
40740,863906,24040
40941,1166759,326893
41141,970537,130671
41344,1242716,402850
41546,1098249,258383
41745,1392850,552984
41944,1240555,400689
42143,1317143,477277
42358,1667455,827589
42554,1059277,219411
42701,980435,140569
42904,763132,0
43101,817886,0
43306,1102059,262193
43514,1410395,570529
43715,1473697,633831
43909,1886882,1047016
44109,1034318,194452
44315,939744,99878
44512,977588,137722
44712,1050661,210795
44920,913639,73773
45115,1544033,704167
45314,1621836,781970
45516,1017584,177718
45717,909698,69832
45916,1311506,471640
46120,1116951,277085
46321,1450876,611010
46522,1462223,622357
46724,885492,45626
46926,720192,0
47129,1244515,404649
47328,1866003,1026137
47532,754408,0
47739,1048688,208822
47937,590163,0
48137,653971,0
48336,605490,0
48535,737949,0
48735,886830,46964
48935,1272806,432940
49135,1229945,390079
49338,1642574,802708
49539,1141995,302129
49740,833114,0
49944,555010,0
50144,1370335,530469
50348,1534857,694991
50547,1405630,565764
50751,1284202,444336
50947,1480159,640293
51151,741371,0
51349,1370887,531021
51551,1134106,294240
51750,1269792,429926
51953,1547187,707321
52154,852781,12915
52354,930769,90903
52560,1220223,380357
52757,1124450,284584
52958,1048589,208723
53159,618896,0
53364,742856,0
53564,1053595,213729
53768,1079854,239988
53980,939278,99412
54176,1096845,256979
54373,1067430,227564
54578,881501,41635
54786,620721,0
54984,839422,0
55135,838337,0
55333,847056,7190
55533,799191,0
55733,821967,0
55936,879665,39799
56135,867590,27724
56343,702434,0
56538,874070,34204
56740,873934,34068
56945,689319,0
57145,630810,0
57342,711611,0
57547,981424,141558
57742,996067,156201
57943,847041,7175
58146,690062,0
58348,207909,0
58552,642286,0
58749,800485,0
58958,379847,0
59154,521256,0
59355,586472,0
59554,833006,0
59755,1084419,244553
59956,1238032,398166
60158,828129,0
60365,680453,0
,,
