Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
64,1146071,284315
230,1234766,373010
429,1460515,598759
631,1161036,299280
832,1773183,911427
1031,1629925,768169
1233,1469622,607866
1435,1292170,430414
1644,1052781,191025
1850,1247712,385956
2039,1747875,886119
2242,1277669,415913
2447,1360941,499185
2649,1169598,307842
2844,1057393,195637
3043,1877211,1015455
3244,2274281,1412525
3452,3211581,2349825
3646,1405841,544085
3851,1467616,605860
4057,1332333,470577
4259,1405417,543661
4464,1665795,804039
4652,1842942,981186
4859,1337116,475360
5056,1417242,555486
5262,1409950,548194
5467,1317306,455550
5667,1309833,448077
5866,1047104,185348
6067,1253520,391764
6263,1270999,409243
6460,1525536,663780
6664,1187443,325687
6864,1500308,638552
7065,1313234,451478
7265,1471485,609729
7466,1339687,477931
7666,807792,0
7865,1606944,745188
8067,825245,0
8269,2105361,1243605
8469,706069,0
8673,1402086,540330
8875,1395608,533852
9078,813407,0
9280,735529,0
9480,1338491,476735
9679,1108190,246434
9880,1247013,385257
10081,1345994,484238
10286,838760,0
10436,1669313,807557
10629,1865949,1004193
10834,859133,0
11044,1281115,419359
11245,1394426,532670
11447,1836566,974810
11641,1059793,198037
11843,1651010,789254
12055,797537,0
12244,1156577,294821
12446,670096,0
12645,700460,0
12845,963135,101379
13049,1083877,222121
13250,1234348,372592
13449,946376,84620
13655,828181,0
13854,1246388,384632
14054,1012293,150537
14256,1107844,246088
14457,1659816,798060
14658,1529867,668111
14857,902425,40669
15062,1792359,930603
15261,1399174,537418
15463,535672,0
15666,1333521,471765
15864,1475646,613890
16065,1206924,345168
16269,1241985,380229
16480,1067070,205314
16674,1328764,467008
16883,1155254,293498
17085,1504914,643158
17289,1438504,576748
17490,1228932,367176
17692,1264830,403074
17885,1402576,540820
18088,1152917,291161
18289,1460718,598962
18487,1624371,762615
18701,1186527,324771
18891,1427506,565750
19092,1159367,297611
19288,1022747,160991
19490,1268942,407186
19691,1327034,465278
19891,1236114,374358
20093,1046286,184530
20295,1241985,380229
20496,1194459,332703
20696,1491484,629728
20898,1133747,271991
21100,1013699,151943
21302,1564088,702332
21501,1308434,446678
21704,1649566,787810
21903,1371648,509892
22103,1029704,167948
22306,1042380,180624
22459,1360775,499019
22658,942509,80753
22858,1687823,826067
23059,1352443,490687
23261,834399,0
23464,1077311,215555
23664,921244,59488
23864,1985361,1123605
24065,1452508,590752
24277,758672,0
24484,1123711,261955
24684,1087972,226216
24889,1298526,436770
25091,1269976,408220
25281,1341156,479400
25489,1215895,354139
25694,1469797,608041
25888,1693826,832070
26097,1220234,358478
26301,993148,131392
26497,1034356,172600
26697,1410579,548823
26898,1286900,425144
27099,1605255,743499
27300,1503586,641830
27502,1092538,230782
27700,1132242,270486
27900,2144599,1282843
28111,1246841,385085
28307,1344637,482881
28517,1225829,364073
28706,1740648,878892
28907,922413,60657
29107,1681233,819477
29314,1007761,146005
29522,1263198,401442
29730,1335030,473274
29920,972571,110815
30123,1307355,445599
30322,1367913,506157
30522,1355644,493888
30724,1677165,815409
30927,1224958,363202
31132,1224578,362822
31334,1315864,454108
31530,1178837,317081
31733,1264803,403047
31937,1369291,507535
32129,1203188,341432
32332,1651700,789944
32486,1474118,612362
32692,1046929,185173
32893,1405463,543707
33089,1200565,338809
33293,1106437,244681
33493,1764584,902828
33694,1322914,461158
33894,914807,53051
34093,1036586,174830
34294,781711,0
34496,984464,122708
34693,1370720,508964
34894,1697651,835895
35102,955776,94020
35297,1556854,695098
35498,1170456,308700
35700,1160350,298594
35898,1263095,401339
36100,1484106,622350
36301,1341245,479489
36503,713467,0
36706,1356563,494807
36905,1001790,140034
37106,1198271,336515
37305,1653077,791321
37507,1461473,599717
37708,897942,36186
37911,1492898,631142
38110,1095869,234113
38313,835190,0
38513,1545115,683359
38716,1361007,499251
38916,859690,0
39120,1110343,248587
39331,1220708,358952
39531,458886,0
39723,1859971,998215
39926,963032,101276
40136,720770,0
40331,644336,0
40530,795090,0
40731,901967,40211
40932,1410341,548585
41132,1150439,288683
41334,790141,0
41539,1031930,170174
41738,968015,106259
41938,903546,41790
42139,1137359,275603
42341,1069172,207416
42541,1425701,563945
42742,722539,0
42945,578777,0
43145,1570334,708578
43296,1012331,150575
43497,903574,41818
43698,1019373,157617
43899,1134672,272916
44103,839602,0
44302,1034334,172578
44505,833945,0
44704,770023,0
44906,362879,0
45106,1248815,387059
45307,839880,0
45509,983926,122170
45721,538534,0
45916,657269,0
46120,714508,0
46322,843789,0
46521,725312,0
46724,651294,0
46927,490831,0
47123,547467,0
47327,559926,0
47535,489506,0
47737,498175,0
47933,410562,0
48139,397000,0
48337,539229,0
48541,468173,0
48739,470569,0
48944,351644,0
49143,358474,0
49345,381356,0
49541,974508,112752
49740,1185039,323283
49943,1269810,408054
50145,1231967,370211
50346,1074287,212531
50547,1162587,300831
50748,1231967,370211
50949,1196137,334381
51149,1095222,233466
51349,1276117,414361
51551,1074287,212531
51755,1206738,344982
51953,1301346,439590
52156,1238274,376518
52358,1093208,231452
52556,1149973,288217
52761,1175202,313446
52961,1225659,363903
53160,1257195,395439
53365,1238274,376518
53564,1112130,250374
53766,1211401,349645
53968,1337545,475789
54168,1231967,370211
54319,1225659,363903
54522,1112130,250374
54722,1175202,313446
54923,1231967,370211
55124,1086901,225145
55323,1162587,300831
55527,1276117,414361
55725,1143666,281910
55925,1175202,313446
56126,1156280,294524
56332,1173558,311802
56532,1160943,299187
56730,1175202,313446
56934,1149973,288217
57136,1099515,237759
57336,1093208,231452
57535,1276117,414361
57737,1213045,351289
57941,1244581,382825
58143,1213045,351289
58340,1200431,338675
58545,1224015,362259
58743,1299702,437946
58946,1168895,307139
59145,1149973,288217
59349,1200431,338675
59551,1238274,376518
59751,1408568,546812
59954,1818536,956780
60151,1780693,918937
60356,1686085,824329
