Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
22,1365294,216420
198,2682268,1533394
388,1403488,254614
590,1490938,342064
791,1417014,268140
994,1537833,388959
1194,1298223,149349
1395,2089776,940902
1598,2131933,983059
1797,1191120,42246
2007,1208068,59194
2206,682816,0
2413,1333039,184165
2606,1939015,790141
2808,1336236,187362
3011,758198,0
3210,1947143,798269
3412,1689503,540629
3612,1400270,251396
3813,957940,0
4015,843239,0
4219,997166,0
4418,1149433,559
4620,1438586,289712
4820,1392214,243340
5021,1099024,0
5222,1443317,294443
5421,1529819,380945
5618,1313910,165036
5819,1665665,516791
6020,1314728,165854
6222,1002785,0
6426,1380584,231710
6634,1009800,0
6829,1495156,346282
7029,1984135,835261
7236,805084,0
7432,1882714,733840
7633,1899454,750580
7833,1667727,518853
8040,453987,0
8242,851264,0
8443,946235,0
8640,2081743,932869
8842,1632567,483693
9045,1152481,3607
9246,934758,0
9454,776390,0
9649,732591,0
9848,1266848,117974
10050,1686247,537373
10251,1840852,691978
10451,1483417,334543
10652,1561429,412555
10855,579729,0
11056,1274266,125392
11255,2138511,989637
11456,1333639,184765
11659,1070942,0
11807,1658428,509554
12009,1454319,305445
12226,833664,0
12420,1249468,100594
12612,1431876,283002
12816,652800,0
13013,1520091,371217
13214,2276992,1128118
13414,1383837,234963
13618,827602,0
13820,863482,0
14017,1481097,332223
14220,826593,0
14421,1191220,42346
14620,1159150,10276
14834,1444327,295453
15031,1275789,126915
15228,1214018,65144
15426,1096115,0
15630,812505,0
15836,913064,0
16036,644621,0
16234,1308799,159925
16434,920085,0
16639,1188078,39204
16834,1595704,446830
17038,524827,0
17240,952040,0
17440,1207764,58890
17643,1295598,146724
17844,1409676,260802
18042,1166437,17563
18242,1855173,706299
18445,854481,0
18645,1173339,24465
18847,1450179,301305
19048,1074349,0
19248,1443778,294904
19450,851772,0
19650,1382515,233641
19858,793819,0
20056,1298459,149585
20254,2106691,957817
20455,1633003,484129
20656,1192046,43172
20861,702581,0
21058,1186020,37146
21260,1300463,151589
21455,1597201,448327
21664,1177247,28373
21867,1650461,501587
22064,763248,0
22267,1227979,79105
22468,1902753,753879
22667,890473,0
22870,2013912,865038
23073,1028808,0
23269,1004296,0
23474,822617,0
23673,1955358,806484
23872,971632,0
24077,1003936,0
24274,1337505,188631
24478,1407912,259038
24676,2257006,1108132
24888,254287,0
25081,1630941,482067
25230,1093191,0
25432,882700,0
25634,1210270,61396
25834,1016983,0
26034,1545308,396434
26236,1611067,462193
26435,1412541,263667
26636,1736283,587409
26854,1378427,229553
27050,1424013,275139
27244,1851700,702826
27444,1992954,844080
27644,1352520,203646
27843,963784,0
28046,1393908,245034
28245,1236379,87505
28451,1371611,222737
28646,1429690,280816
28845,1277302,128428
29052,1690928,542054
29248,1096974,0
29448,1588685,439811
29649,2195877,1047003
29850,1764168,615294
30049,1550155,401281
30253,1258563,109689
30453,1300242,151368
30653,957561,0
30856,1129827,0
31054,1536989,388115
31260,1483758,334884
31459,1356464,207590
31661,1197687,48813
31862,1075947,0
32063,1115248,0
32260,1027990,0
32462,1739827,590953
32664,1146990,0
32863,1441496,292622
33066,1296097,147223
33269,1080747,0
33468,1860189,711315
33669,1547015,398141
33871,1337387,188513
34071,1323521,174647
34271,775894,0
34476,1457656,308782
34675,1762462,613588
34876,1329694,180820
35077,1505774,356900
35278,766454,0
35478,1829588,680714
35678,1408515,259641
35881,1416632,267758
