Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
6,1894194,919568
192,1554942,580316
392,1814273,839647
594,1638425,663799
806,1671592,696966
1009,1380067,405441
1217,1466479,491853
1414,1442493,467867
1616,1157497,182871
1821,943034,0
2023,1391036,416410
2219,1411423,436797
2424,1301692,327066
2624,1401897,427271
2815,2160305,1185679
3016,649179,0
3215,2170221,1195595
3416,2216593,1241967
3618,1726462,751836
3820,1086565,111939
4021,755719,0
4221,1272021,297395
4424,1298384,323758
4628,966038,0
4828,1121558,146932
5027,1803977,829351
5227,1508902,534276
5426,1282045,307419
5628,1450948,476322
5829,968757,0
6033,1413645,439019
6234,1133527,158901
6432,1951005,976379
6635,1275553,300927
6836,355095,0
7036,1094576,119950
7238,1172180,197554
7437,1706305,731679
7641,959256,0
7840,1246266,271640
8040,1468020,493394
8243,909574,0
8444,1343796,369170
8647,1045451,70825
8848,1785708,811082
9057,509136,0
9253,1288741,314115
9459,1825677,851051
9651,1483201,508575
9851,1088345,113719
10052,990978,16352
10260,1765310,790684
10456,824488,0
10655,1410147,435521
10857,1618151,643525
11060,1860211,885585
11260,1442084,467458
11463,1077546,102920
11662,1538167,563541
11818,1046735,72109
12019,1360420,385794
12217,1482439,507813
12413,1858211,883585
12619,430609,0
12824,1757510,782884
13028,1153192,178566
13224,1537682,563056
13421,1124293,149667
13621,1055029,80403
13825,1179014,204388
14024,1651123,676497
14220,1242762,268136
14421,1333915,359289
14621,1221078,246452
14822,1447896,473270
15023,704658,0
15224,952149,0
15438,1155254,180628
15633,1816953,842327
15835,1770691,796065
16036,1517662,543036
16237,905503,0
16437,1270752,296126
16640,1491118,516492
16848,425357,0
17042,1842144,867518
17243,1295263,320637
17445,941957,0
17646,1630789,656163
17845,1201676,227050
18047,1043527,68901
18246,2194038,1219412
18450,1567175,592549
18650,1343137,368511
18852,1173530,198904
19052,1410156,435530
19251,716421,0
19454,1227586,252960
19659,1065054,90428
19855,1554545,579919
20060,1886393,911767
20260,1463319,488693
20463,1351762,377136
20662,1099996,125370
20864,1360967,386341
