Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
7,1323941,521152
191,2553661,1750872
392,2516929,1714140
592,1539813,737024
793,1435859,633070
999,1032817,230028
1202,1106866,304077
1395,1625087,822298
1599,1552124,749335
1808,1145632,342843
2005,1391994,589205
2200,1309102,506313
2401,1588196,785407
2605,1483519,680730
2804,1786536,983747
3015,1159256,356467
3205,1684417,881628
3405,2032433,1229644
3606,1600345,797556
3807,1748774,945985
4007,1172095,369306
4206,1572546,769757
4415,1050166,247377
4621,1404694,601905
4829,1384940,582151
5012,1920120,1117331
5213,1455908,653119
5413,1297888,495099
5616,1397952,595163
5817,2003805,1201016
6022,865299,62510
6219,1120235,317446
6422,1267654,464865
6619,980597,177808
6822,1835490,1032701
7024,1366041,563252
7224,1299307,496518
7423,1584367,781578
7625,1191712,388923
7839,693925,0
8031,1327013,524224
8230,1625364,822575
8431,1580010,777221
8639,803948,1159
8839,1283781,480992
9035,1243744,440955
9237,1221727,418938
9437,1389381,586592
9639,606599,0
9842,940546,137757
10040,1374746,571957
10244,827380,24591
10445,1645765,842976
10643,1503861,701072
10844,1234006,431217
11045,1325980,523191
11245,1196437,393648
11447,1202017,399228
11649,1096156,293367
11849,985703,182914
12051,1484618,681829
12254,1509120,706331
12454,570034,0
12653,2061199,1258410
12854,1165933,363144
13054,1030382,227593
13254,1128982,326193
13456,1003726,200937
13668,1003605,200816
13868,1484949,682160
14074,1645235,842446
14277,759766,0
14415,1429834,627045
14613,1464560,661771
14819,1091957,289168
15019,944216,141427
15217,1186099,383310
15420,616857,0
15620,1970535,1167746
15819,1659429,856640
16021,1178012,375223
16233,365620,0
16426,1084279,281490
16625,1309828,507039
16826,2023753,1220964
17028,922573,119784
17229,1474866,672077
17430,1301598,498809
17628,540783,0
17833,1221450,418661
18038,782075,0
18236,1369759,566970
18436,1309775,506986
18639,1183795,381006
18843,648320,0
19046,932330,129541
19240,1711016,908227
19444,1385104,582315
19643,938912,136123
19844,1324242,521453
20043,1427123,624334
20249,1412561,609772
20447,878594,75805
20647,1300917,498128
20855,895694,92905
21053,955344,152555
21251,747590,0
21454,1081331,278542
21652,1944859,1142070
21859,1054295,251506
22058,722426,0
22256,1422714,619925
22457,1564302,761513
22658,1374833,572044
22860,1559496,756707
23062,1071427,268638
23261,1331945,529156
23461,1111729,308940
23665,1180264,377475
23863,1267550,464761
24077,1085925,283136
24272,1441784,638995
24469,1271198,468409
24670,1178012,375223
24872,1005690,202901
25070,2066608,1263819
25273,1752291,949502
25473,892707,89918
25676,832830,30041
25876,1169930,367141
26077,1334177,531388
26278,1397231,594442
26479,1246180,443391
26681,1377196,574407
26884,1093880,291091
27085,881535,78746
27284,1016337,213548
27496,910474,107685
27636,1730128,927339
27839,1350861,548072
28044,1300793,498004
28242,1468618,665829
28440,1865335,1062546
28642,1001375,198586
28842,1460771,657982
29042,943200,140411
29243,1496385,693596
29444,1664128,861339
29652,1737151,934362
29848,1345967,543178
30047,1713078,910289
30251,709565,0
30452,1277964,475175
30654,2006562,1203773
30860,1126418,323629
31054,1284232,481443
31257,689864,0
31462,1255031,452242
31659,2162034,1359245
31860,984384,181595
32069,696628,0
32264,1077713,274924
32465,1384173,581384
32665,2191851,1389062
32868,760893,0
33066,616965,0
33269,762480,0
33473,1072288,269499
33669,1643741,840952
33873,1119139,316350
34075,905209,102420
34274,863734,60945
34476,1599794,797005
34677,1222957,420168
34878,1331132,528343
35078,1299268,496479
35279,1372257,569468
35482,1016659,213870
35683,1350341,547552
35891,1768796,966007
36091,1363330,560541
36290,816961,14172
36487,1520091,717302
36688,1114041,311252
36888,1189458,386669
37092,756767,0
37292,816134,13345
37492,1540498,737709
37692,1491118,688329
