Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,1780397,874525
191,1148006,242134
391,1610461,704589
592,1611613,705741
799,1493380,587508
1005,1353146,447274
1207,1517518,611646
1396,1675737,769865
1610,1227158,321286
1809,1400245,494373
2005,1459233,553361
2205,1482484,576612
2416,1415180,509308
2616,1348609,442737
2806,1718544,812672
3005,1665753,759881
3206,2725031,1819159
3410,1777443,871571
3611,1329973,424101
3808,1530180,624308
4008,1523861,617989
4208,1507722,601850
4414,1334787,428915
4614,1501086,595214
4812,841317,0
5013,1170709,264837
5218,1220194,314322
5412,1891175,985303
5616,2417769,1511897
5819,1177739,271867
6018,792780,0
6218,2142542,1236670
6424,931037,25165
6626,1269172,363300
6823,1598670,692798
7024,1464664,558792
7228,954861,48989
7425,1298177,392305
7622,1197784,291912
7828,1267151,361279
8031,1405390,499518
8229,1579047,673175
8431,1030892,125020
8630,1339201,433329
8836,934502,28630
9047,901157,0
9235,1494981,589109
9437,1284757,378885
9637,1512628,606756
9834,1040307,134435
10034,1134472,228600
10235,568241,0
10437,1841684,935812
10639,920882,15010
10838,1173071,267199
11040,1176980,271108
11243,1001327,95455
11444,1217306,311434
11643,891565,0
11845,1314968,409096
12047,1240366,334494
12249,985361,79489
12448,1319094,413222
12649,536181,0
12850,1883485,977613
13052,807057,0
13253,1259372,353500
13461,1045477,139605
13660,1836523,930651
13861,1912010,1006138
14064,871892,0
14271,1469167,563295
14419,969813,63941
14615,1270695,364823
14816,1689939,784067
15021,1040249,134377
15218,1015341,109469
15423,644470,0
15623,1355950,450078
15827,552849,0
16025,1229512,323640
16222,1333802,427930
16423,1632464,726592
16624,1939529,1033657
16826,1286576,380704
17041,958016,52144
17229,1387637,481765
17430,932209,26337
17632,1399047,493175
17835,1176447,270575
18034,1414649,508777
18235,1665435,759563
18435,2089793,1183921
18636,1423480,517608
18840,519765,0
19040,1097711,191839
19238,1424616,518744
19439,1485192,579320
19644,856606,0
19847,718761,0
20047,1189703,283831
20244,1190442,284570
20448,1360419,454547
20648,1374746,468874
20848,1074000,168128
21053,1248019,342147
21250,1120235,214363
21454,1039564,133692
21654,1057741,151869
21854,1196817,290945
22057,1150663,244791
22255,1602676,696804
22458,1405665,499793
22660,1778494,872622
22866,811455,0
23062,2115422,1209550
23261,461551,0
23463,1572307,666435
23664,1503314,597442
23865,1213059,307187
24063,1110048,204176
24265,1100301,194429
24466,1468252,562380
24663,1124258,218386
24863,1276656,370784
25066,943357,37485
25266,1395237,489365
25467,1208408,302536
25668,687328,0
25869,1398014,492142
26072,1642276,736404
26274,652128,0
26477,716342,0
26678,873884,0
26877,1150364,244492
27080,1038479,132607
27231,998055,92183
27432,942651,36779
27637,1478363,572491
27836,1441515,535643
28045,944497,38625
28242,669798,0
28449,1001359,95487
28644,1170362,264490
28849,658058,0
29047,1268699,362827
29246,1948227,1042355
29449,1492706,586834
29648,1219975,314103
29857,411821,0
30050,1539839,633967
30250,1337256,431384
30459,1108194,202322
30661,820379,0
30858,2081607,1175735
31057,1187986,282114
31260,1164936,259064
31459,1316171,410299
31662,975351,69479
31866,986046,80174
32067,1246266,340394
32267,2238074,1332202
32469,1078436,172564
32672,970531,64659
32870,1293051,387179
33073,1110806,204934
33276,602489,0
33475,1474573,568701
33678,1315732,409860
33877,1235465,329593
34078,998682,92810
34281,1027900,122028
34481,1216799,310927
34682,990252,84380
34889,733693,0
35087,920621,14749
35284,887687,0
35486,1543370,637498
35685,1078779,172907
35887,1587180,681308
36091,1088844,182972
36299,1365044,459172
36503,1374047,468175
36695,1605101,699229
36902,660023,0
37097,1596994,691122
37301,1039832,133960
37501,883232,0
37701,1437892,532020
37903,662947,0
38053,827843,0
38254,724329,0
38457,960415,54543
38662,1072267,166395
38856,1525541,619669
39061,1294804,388932
39260,772986,0
39463,2093658,1187786
39664,1185722,279850
39874,904630,0
40067,1425209,519337
40265,1367077,461205
40470,827868,0
40672,1763760,857888
40872,1090972,185100
41071,1163740,257868
41277,1257676,351804
41472,1565964,660092
41673,1507224,601352
41874,1207004,301132
42076,901093,0
42276,1555649,649777
42477,1457948,552076
42679,1251223,345351
42892,986212,80340
43094,1114916,209044
43282,2664700,1758828
43478,909580,3708
43679,1948948,1043076
43880,757104,0
44081,1471077,565205
44283,1244997,339125
44490,1899712,993840
44690,1249783,343911
44891,1288064,382192
45091,1276102,370230
45295,684959,0
45500,735524,0
45696,1365493,459621
45896,1592620,686748
46100,954455,48583
46298,1731068,825196
46500,1287114,381242
46706,1054200,148328
46905,1173436,267564
47103,1205101,299229
47306,921417,15545
47508,1283625,377753
47707,1321705,415833
47909,2005708,1099836
48110,717791,0
48310,1121503,215631
48511,1520986,615114
48724,1624732,718860
48923,1345792,439920
49116,1481393,575521
49316,1267529,361657
49520,923875,18003
49724,805392,0
49919,1320885,415013
50123,901911,0
50324,822096,0
50524,1160960,255088
50674,977041,71169
50876,1056436,150564
51088,830049,0
51277,1459525,553653
51475,1685211,779339
51681,1656786,750914
51883,520027,0
52081,1407971,502099
52281,2177132,1271260
52485,986183,80311
52683,1647266,741394
52884,1259553,353681
53085,1257508,351636
53286,1405937,500065
53487,1320384,414512
53689,1216978,311106
53890,1030382,124510
54093,786070,0
54295,884324,0
54496,732441,0
54701,613729,0
54898,1881167,975295
55096,1270479,364607
55299,594809,0
55498,1379348,473476
55703,1178310,272438
55902,1725414,819542
56109,1459291,553419
56303,869198,0
56506,1079740,173868
56706,974087,68215
56907,1048014,142142
57109,1666069,760197
57310,1700518,794646
57512,974855,68983
57713,1462144,556272
57908,2050043,1144171
58110,1640345,734473
58310,577932,0
58511,1476993,571121
58719,1562668,656796
58919,1920649,1014777
59119,1428969,523097
59323,961108,55236
59523,1291236,385364
59723,1450741,544869
59918,1241721,335849
,,
,,
