Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,943381,82026
194,1916115,1054760
393,1949528,1088173
607,1376289,514934
807,1475355,614000
997,2000634,1139279
1196,1127587,266232
1399,2095474,1234119
1599,1378880,517525
1800,925442,64087
1999,1486799,625444
2200,1701938,840583
2408,1497113,635758
2614,1408389,547034
2804,1604870,743515
3006,2365609,1504254
3204,1038194,176839
3410,1897256,1035901
3617,1372318,510963
3820,1738451,877096
4013,1834941,973586
4212,1507032,645677
4410,1270902,409547
4611,1701815,840460
4816,1018615,157260
5012,1819974,958619
5215,1027758,166403
5416,1569461,708106
5617,1903146,1041791
5817,1500551,639196
6018,1456292,594937
6220,1088298,226943
6415,1008618,147263
6615,1568925,707570
6818,1566447,705092
7018,888281,26926
7219,932371,71016
7424,1687855,826500
7626,1499844,638489
7829,1049552,188197
8028,1365793,504438
8230,1612133,750778
8430,900516,39161
8632,2004439,1143084
8832,1018183,156828
9034,1101762,240407
9233,837432,0
9441,961220,99865
9641,1077748,216393
9838,1879590,1018235
10039,1159584,298229
10239,1094622,233267
10439,1272871,411516
10643,1194039,332684
10843,2017584,1156229
11044,1097116,235761
11244,1206830,345475
11445,1401671,540316
11646,1147007,285652
11846,1169436,308081
12047,1483960,622605
12248,1538439,677084
12454,1893242,1031887
12660,1105410,244055
12857,1093159,231804
13054,1098906,237551
13254,1688649,827294
13457,863734,2379
13657,1350910,489555
13859,1796279,934924
14059,1195040,333685
14210,1603141,741786
14413,797097,0
14615,815031,0
14814,1359755,498400
15020,1671816,810461
15214,1465282,603927
15420,673629,0
15619,801731,0
15817,1108122,246767
16019,1331181,469826
16221,1286697,425342
16422,1433956,572601
16625,1287910,426555
16828,1200473,339118
17027,991401,130046
17233,640161,0
17433,1182005,320650
17628,1353941,492586
17838,1033806,172451
18031,1607187,745832
18233,1303073,441718
18435,1037404,176049
18636,1043527,182172
18835,1520386,659031
19039,1065925,204570
19239,1047246,185891
19439,1666791,805436
19643,643284,0
19842,1394206,532851
20049,972112,110757
20246,1336032,474677
20448,937647,76292
20651,1328733,467378
20853,1664976,803621
21053,937167,75812
21250,1199988,338633
