Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
120,804640,29280
268,1009796,234436
468,1210313,434953
673,1063527,288167
878,671761,0
1076,837598,62238
1275,835424,60064
1476,870160,94800
1690,631410,0
1886,649862,0
2079,973434,198074
2286,714068,0
2482,819123,43763
2690,746052,0
2880,1109527,334167
3078,1352730,577370
3283,2023784,1248424
3483,1049984,274624
3681,1027405,252045
3886,913875,138515
4103,656201,0
4291,832140,56780
4491,896007,120647
4662,718175,0
4856,841041,65681
5052,822294,46934
5255,736806,0
5452,1168252,392892
5652,1104540,329180
5859,706347,0
6070,669022,0
6261,774066,0
6462,874896,99536
6670,768961,0
6871,728812,0
7072,915043,139683
7274,741421,0
7474,802981,27621
7675,699642,0
7870,975922,200562
8079,795776,20416
8268,1384266,608906
8480,778800,3440
8685,675093,0
8889,762725,0
9091,761942,0
9300,822114,46754
9493,919606,144246
9695,800122,24762
9898,791886,16526
10092,828202,52842
10302,754370,0
10499,764346,0
10704,790265,14905
10905,687367,0
11106,721959,0
11307,798366,23006
11513,730898,0
11714,723075,0
11918,675118,0
12113,723845,0
12320,711916,0
12515,788646,13286
12721,735503,0
12873,795126,19766
13070,791886,16526
13277,731946,0
13478,761105,0
13683,700485,0
13884,727539,0
14087,691831,0
14283,847563,72203
14486,896235,120875
14680,2380482,1605122
14877,1477485,702125
15078,1769005,993645
15280,1582954,807594
15491,746525,0
15684,1224229,448869
15890,775407,47
16097,731701,0
16305,668637,0
16499,822885,47525
16707,712261,0
16898,934035,158675
17108,748146,0
17306,808086,32726
17514,718838,0
17711,861518,86158
17913,700758,0
18112,864620,89260
18317,698633,0
18516,663797,0
18722,781992,6632
18928,681977,0
19121,859068,83708
19320,932705,157345
19533,659442,0
19728,745393,0
19934,767585,0
20139,729260,0
20332,817561,42201
20526,1169371,394011
20731,733566,0
20939,782166,6806
21139,802272,26912
21336,830622,55262
21543,767586,0
21745,743161,0
21946,817388,42028
22145,756246,0
22353,722226,0
22504,738060,0
22702,821606,46246
22903,811260,35900
23108,755915,0
23313,787097,11737
23509,852403,77043
23719,724191,0
23919,807598,32238
24119,765966,0
24320,693415,0
24524,762726,0
24729,726423,0
24924,798449,23089
25128,744810,0
25325,833042,57682
25530,805429,30069
25737,744639,0
25933,793368,18008
26138,681788,0
26322,1881146,1105786
26527,955376,180016
26743,675093,0
26938,757866,0
27144,780546,5186
27345,759486,0
27547,783786,8426
27746,759486,0
27953,798449,23089
28155,816186,40826
28354,764346,0
28563,695178,0
28757,932269,156909
28962,729810,0
29160,879025,103665
29360,743310,0
29563,879695,104335
29767,756404,0
29919,809705,34345
30116,753006,0
30322,751169,0
30524,742662,0
30723,783786,8426
30931,724735,0
31130,840302,64942
31328,840302,64942
31535,765959,0
31737,728558,0
31943,674248,0
32145,748145,0
32349,700076,0
32550,763077,0
32744,820941,45581
32950,707646,0
33150,886605,111245
33356,749766,0
33554,799986,24626
33759,874185,98825
33950,878221,102861
34161,842723,67363
34361,799898,24538
34566,710886,0
34769,709685,0
34966,753006,0
35164,916600,141240
35370,750856,0
35573,808005,32645
35776,736806,0
35978,791886,16526
36180,711378,0
36384,849907,74547
36585,803226,27866
36790,735350,0
36992,846229,70869
37188,793506,18146
37393,754626,0
37545,852403,77043
37748,770826,0
37949,774066,0
38144,1172617,397257
38353,770826,0
38556,745393,0
38751,744906,0
38955,741665,0
39154,757866,0
39358,808005,32645
39562,788646,13286
39764,698526,0
39967,787025,11665
40169,701546,0
40375,776151,791
40572,944490,169130
40775,708902,0
40979,824286,48926
41180,802272,26912
41382,857244,81884
41581,752077,0
41783,790266,14906
41983,759486,0
42191,720606,0
42393,718612,0
42593,756246,0
42791,789111,13751
43003,723075,0
43202,688618,0
43401,814470,39110
43600,795126,19766
43808,702989,0
43998,857244,81884
44213,757866,0
44413,692075,0
44620,720843,0
44813,803241,27881
44973,756508,0
45170,941219,165859
45371,714047,0
45563,986566,211206
45779,723075,0
45975,788646,13286
46178,799986,24626
46378,772446,0
46583,682825,0
46780,898100,122740
46984,698277,0
47189,775686,326
47380,916600,141240
47593,722537,0
47793,788646,13286
47998,698633,0
48189,825781,50421
48400,806977,31617
48598,859220,83860
48806,704105,0
49006,783786,8426
49213,725596,0
49412,797447,22087
49612,808596,33236
49815,743248,0
50015,839331,63971
50212,777306,1946
50418,820720,45360
50617,762726,0
50827,733701,0
51023,817676,42316
51227,705221,0
51428,809706,34346
51630,752168,0
51831,767586,0
52030,795888,20528
52235,713865,0
52438,788646,13286
52586,880343,104983
52789,743264,0
52988,806420,31060
53192,896759,121399
53400,673377,0
53602,670764,0
53794,808005,32645
54003,809706,34346
54197,862084,86724
54401,795749,20389
54599,785967,10607
54804,756246,0
55008,721959,0
55211,744611,0
55405,894637,119277
55611,819748,44388
55817,783803,8443
56016,696294,0
56215,847563,72203
56423,697762,0
56626,747307,0
56826,804861,29501
57029,728389,0
57227,762895,0
57431,772446,0
57634,711588,0
57831,768061,0
58029,790805,15445
58231,809916,34556
58433,840725,65365
58635,809214,33854
58839,718985,0
59043,800546,25186
59244,786982,11622
59440,804000,28640
59645,765966,0
59835,1683828,908468
60045,1579496,804136
