Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,857253,163368
222,1359037,665152
421,1109208,415323
625,690252,0
834,783271,89386
1036,677324,0
1236,688210,0
1431,862084,168199
1635,681084,0
1840,677324,0
2044,675636,0
2248,715264,21379
2447,778926,85041
2647,716380,22495
2848,762726,68841
3042,1313995,620110
3240,1573481,879596
3446,1916530,1222645
3643,1534250,840365
3853,713838,19953
4058,704105,10220
4259,701629,7744
4464,925097,231212
4668,740186,46301
4861,778681,84796
5061,815816,121931
5262,856959,163074
5471,682981,0
5671,726795,32910
5871,688850,0
6074,768961,75076
6270,791886,98001
6477,772096,78211
6677,832753,138868
6881,756246,62361
7082,767871,73986
7282,790266,96381
7489,704105,10220
7692,715264,21379
7891,783160,89275
8088,914336,220451
8299,724436,30551
8493,1006266,312381
8650,730326,36441
8847,816101,122216
9055,731945,38060
9254,771349,77464
9462,721999,28114
9657,949210,255325
9861,828870,134985
10062,760226,66341
10267,779338,85453
10462,769206,75321
10673,711916,18031
10868,886286,192401
11072,707453,13568
11267,808840,114955
11473,778925,85040
11672,783160,89275
11881,711916,18031
12080,863429,169544
12278,760226,66341
12486,698770,4885
12687,787632,93747
12892,880338,186453
13092,791886,98001
13296,853856,159971
13493,736686,42801
13691,915488,221603
13889,852403,158518
14101,696294,2409
14296,763010,69125
14500,746526,52641
14699,910487,216602
14903,710800,16915
15096,1104540,410655
15307,753006,59121
15504,775686,81801
15710,798767,104882
15914,801606,107721
16106,842106,148221
16312,871765,177880
16520,739186,45301
16725,775648,81763
16922,772446,78561
17123,765966,72081
17326,879025,185140
17526,869344,175459
17684,724191,30306
17873,891354,197469
18087,688483,0
18280,891126,197241
18485,708353,14468
18678,1270736,576851
18885,772538,78653
19099,848140,154255
19295,690715,0
19494,830939,137054
19691,862084,168199
19896,752392,58507
20101,731339,37454
20304,775686,81801
20503,751385,57500
20716,755917,62032
20908,808689,114804
21112,753006,59121
21312,774066,80181
21517,741666,47781
21715,845143,151258
21922,775515,81630
22124,757667,63782
22327,698200,4315
22525,764346,70461
22730,741116,47231
22928,811109,117224
23132,703351,9466
23331,828202,134317
23522,1125670,431785
23725,821774,127889
23938,701873,7988
24133,893546,199661
24334,767586,73701
24544,743161,49276
24743,834006,140121
24944,657615,0
25141,735186,41301
25342,875569,181684
25551,689380,0
25753,866329,172444
25950,753006,59121
26101,848140,154255
26304,778926,85041
26506,790805,96920
26714,714092,20207
26911,828556,134671
27113,772914,79029
27313,787026,93141
27511,869344,175459
27717,677324,0
27921,722146,28261
28123,801531,107646
28320,767586,73701
28527,801748,107863
28724,799546,105661
28931,769206,75321
29131,774779,80894
29334,676289,0
29528,1114611,420726
29723,1674397,980512
29934,658354,0
30140,780928,87043
30342,751169,57284
30545,717496,23611
30741,777426,83541
30950,764346,70461
31147,827158,133273
31358,720843,26958
31559,812871,118986
31754,778926,85041
31960,785248,91363
32152,862084,168199
32361,765966,72081
32558,772768,78883
32764,825781,131896
32965,772446,78561
33166,835462,141577
33366,889498,195613
33569,866924,173039
33770,730325,36440
33980,758417,64532
34172,806466,112581
34327,714981,21096
34527,834328,140443
34731,895966,202081
34931,679556,0
35132,751692,57807
35336,731858,37973
35536,801347,107462
35741,790266,96381
35943,799691,105806
36141,731945,38060
36344,769782,75897
36551,702989,9104
36742,852403,158518
36953,728654,34769
37151,853873,159988
37349,748146,54261
37555,746183,52298
37764,705221,11336
37960,847303,153418
38159,803225,109340
38364,744277,50392
38563,803226,109341
38766,738426,44541
38968,830939,137054
39169,785406,91521
39376,808191,114306
39572,787026,93141
39777,998839,304954
39981,709573,15688
40184,750257,56372
40386,788893,95008
40585,831317,137432
40793,761412,67527
40989,878709,184824
41198,677487,0
41342,801606,107721
41536,924186,230301
41745,777306,83421
41948,736806,42921
42157,730886,37001
42346,800979,107094
42552,790266,96381
42752,798366,104481
42965,691802,0
43160,775686,81801
43358,750328,56443
43560,856485,162600
43767,706337,12452
43967,886042,192157
44166,788131,94246
44368,810073,116188
44574,746526,52641
44767,937318,243433
44974,713650,19765
45173,895966,202081
45380,795126,101241
45583,812749,118864
45776,832850,138965
45976,811260,117375
46185,765966,72081
46385,826048,132163
46584,867241,173356
46788,777306,83421
46986,836884,142999
47191,761106,67221
47395,798449,104564
47593,775686,81801
47797,757866,63981
47995,864504,170619
48202,733782,39897
48402,787026,93141
48607,770841,76956
48808,829028,135143
49007,883400,189515
49216,723075,29190
49414,822316,128431
49616,823361,129476
49815,775686,81801
49958,1035814,341929
50177,707453,13568
50372,738697,44812
50568,774066,80181
50772,725466,31581
50974,746526,52641
51176,849751,155866
51379,767586,73701
51579,701873,7988
51787,733118,39233
51984,845758,151873
52186,769206,75321
52387,815991,122106
52592,775686,81801
52794,744906,51021
52997,773604,79719
53200,737581,43696
53398,816101,122216
53601,752581,58696
53806,804183,110298
54005,735186,41301
54204,731946,38061
54411,777306,83421
54609,834762,140877
54809,808840,114955
55010,770826,76941
55213,746848,52963
55412,720605,26720
55619,780434,86549
55814,832936,139051
56022,794627,100742
56220,898386,204501
56425,771693,77808
56628,738261,44376
56832,777305,83420
57033,774208,80323
57188,748146,54261
57378,930752,236867
57587,851955,158070
57789,876605,182720
57995,759486,65601
58198,757866,63981
58401,711882,17997
58595,901203,207318
58805,739813,45928
59009,725466,31581
59205,785405,91520
59414,707493,13608
59610,832386,138501
59798,1453645,759760
60008,1549746,855861
,,
