Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
57,1042870,403571
223,1366263,726964
422,1096784,457485
627,989848,350549
837,767413,128114
1033,743610,104311
1234,773604,134305
1428,1292117,652818
1639,655088,15789
1840,733566,94267
2044,678440,39141
2244,694686,55387
2441,886286,246987
2641,841297,201998
2847,709266,69967
3037,1447338,808039
3241,1743776,1104477
3441,1664242,1024943
3648,1174450,535151
3848,845389,206090
4058,670629,31330
4263,673595,34296
4451,872204,232905
4648,1009787,370488
4858,699546,60247
5059,797329,158030
5262,669513,30214
5456,869187,229888
5658,774958,135659
5870,661184,21885
6066,759486,120187
6269,772990,133691
6469,701873,62574
6670,765959,126660
6876,733566,94267
7071,864504,225205
7278,698526,59227
7481,756404,117105
7684,744906,105607
7888,719727,80428
8080,1189319,550020
8277,1229216,589917
8491,752581,113282
8691,727000,87701
8895,726933,87634
9093,805508,166209
9297,673943,34644
9501,739960,100661
9649,778926,139627
9849,774066,134767
10049,769206,129907
10252,783160,143861
10454,748146,108847
10655,743286,103987
10857,759486,120187
11062,656829,17530
11256,820941,181642
11461,723517,84218
11662,751385,112086
11867,780545,141246
12073,689081,49782
12269,874595,235296
12475,775564,136265
12673,835462,196163
12875,709685,70386
13079,689599,50300
13276,837882,198583
13478,715264,75965
13680,762726,123427
13884,720775,81476
14078,883132,243833
14287,672506,33207
14485,835462,196163
14686,744906,105607
14892,780546,141247
15091,738426,99127
15295,770826,131527
15493,789479,150180
15698,741666,102367
15901,696294,56995
16109,767130,127831
16293,1114514,475215
16500,858521,219222
16711,756246,116947
16910,756246,116947
17114,758315,119016
17314,731945,92646
17509,881445,242146
17721,724191,84892
17912,849983,210684
18122,713032,73733
18319,812580,173281
18511,1384266,744967
18672,761106,121807
18870,859664,220365
19076,744906,105607
19276,838866,199567
19480,780070,140771
19685,706558,67259
19884,780852,141553
20086,719705,80406
20292,777306,138007
20485,862084,222785
20687,902655,263356
20891,774066,134767
21092,857244,217945
21297,791886,152587
21499,769782,130483
21698,762726,123427
21901,769205,129906
22100,780545,141246
22303,811326,172027
22506,698526,59227
22708,728706,89407
22905,792716,153417
23115,708642,69343
23310,802897,163598
23512,757866,118567
23721,731945,92646
23916,794395,155096
24120,713916,74617
24322,725885,86586
24521,976717,337418
24728,678222,38923
24926,689599,50300
25132,700758,61459
25327,769205,129906
25529,878797,239498
25726,1084592,445293
25926,999813,360514
26139,714125,74826
26341,809706,170407
26544,706337,67038
26753,710800,71501
26894,872985,233686
27100,697957,58658
27300,704683,65384
27501,782965,143666
27702,777306,138007
27905,744906,105607
28108,846229,206930
28304,904486,265187
28516,797216,157917
28714,817561,178262
28924,717535,78236
29122,820829,181530
29315,811260,171961
29526,748315,109016
29724,988018,348719
29930,688182,48883
30127,746122,106823
30325,806420,167121
30534,688483,49184
30729,952856,313557
30931,733566,94267
31135,768385,129086
31339,692405,53106
31546,717785,78486
31739,854771,215472
31946,773010,133711
32148,770826,131527
32352,768622,129323
32550,790266,150967
32749,796538,157239
32955,783160,143861
33157,675347,36048
33358,817874,178575
33564,682249,42950
33762,821383,182084
33967,725970,86671
34165,777306,138007
34313,838584,199285
34515,881445,242146
34722,702921,63622
34920,775220,135921
35128,714148,74849
35325,736806,97507
35531,696294,56995
35733,810378,171079
35933,708953,69654
36134,775686,136387
36337,806094,166795
36530,912907,273608
36743,718985,79686
36940,864504,225205
37143,711916,72617
37341,817806,178507
37543,735186,95887
37739,845389,206090
37948,774066,134767
38148,849983,210684
38350,704467,65168
38553,790265,150966
38757,744894,105595
38957,783850,144551
39163,757135,117836
39361,777913,138614
39566,761106,121807
39771,701517,62218
39968,785406,146107
40173,751839,112540
40372,853873,214574
40573,718986,79687
40779,726423,87124
40976,796739,157440
41172,852453,213154
41372,1283350,644051
41575,911053,271754
41784,733305,94006
41984,782070,142771
42183,783786,144487
42396,690715,51416
42540,816107,176808
42741,757701,118402
42949,734528,95229
43151,700758,61459
43350,743915,104616
43550,729923,90624
43755,710800,71501
43955,748108,108809
44156,785406,146107
44360,690278,50979
44557,804183,164884
44765,682005,42706
44961,769206,129907
45166,749765,110466
45364,799986,160687
45571,771042,131743
45766,833042,193743
45973,756246,116947
46175,762726,123427
46377,806094,166795
46579,786861,147562
46784,795126,155827
46981,794627,155328
47189,694062,54763
47386,871765,232466
47593,702989,63690
47788,754626,115327
47995,714148,74849
48192,767586,128287
48394,767585,128286
48594,769206,129907
48797,756246,116947
48998,802674,163375
49199,783160,143861
49403,778926,139627
49604,761106,121807
49761,727514,88215
49958,908067,268768
50161,813745,174446
50365,674275,34976
50565,733566,94267
50772,718039,78740
50956,1169371,530072
51162,741076,101777
51375,717365,78066
51571,869344,230045
51781,710262,70963
51979,762137,122838
52182,782165,142866
52385,772281,132982
52583,836821,197522
52785,732641,93342
52987,684852,45553
53189,728558,89259
53389,790265,150966
53593,719727,80428
53800,721642,82343
53996,764346,125047
54201,694028,54729
54399,795126,155827
54599,761807,122508
54802,792685,153386
55005,808064,168765
55208,668151,28852
55405,849664,210365
55613,787026,147727
55804,1042381,403082
56016,718612,79313
56210,864504,225205
56416,772446,133147
56621,751891,112592
56817,802272,162973
57026,733566,94267
57223,791886,152587
57431,695178,55879
57578,796746,157447
57777,863784,224485
57983,727799,88500
58188,717496,78197
58384,835594,196295
58593,681215,41916
58791,748669,109370
58996,746526,107227
59192,803029,163730
59397,764451,125152
59595,744906,105607
59788,1384266,744967
59987,1732858,1093559
,,
