Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
99,898194,221840
250,1350294,673940
450,1084592,408238
659,834589,158235
860,869163,192809
1063,779523,103169
1260,871765,195411
1469,796739,120385
1663,782166,105812
1869,811827,135473
2071,780546,104192
2264,782218,105864
2475,658571,0
2673,803239,126885
2864,920902,244548
3061,1352730,676376
3262,1510410,834056
3465,2052146,1375792
3665,974298,297944
3875,823294,146940
4086,678711,2357
4279,666243,0
4475,848557,172203
4671,1134471,458117
4878,765721,89367
5089,767890,91536
5286,713400,37046
5487,784159,107805
5686,771755,95401
5887,701052,24698
6099,677786,1432
6289,801580,125226
6492,764048,87694
6690,825114,148760
6890,832930,156576
7100,652127,0
7297,871765,195411
7501,741666,65312
7702,736806,60452
7853,767696,91342
8048,877554,201200
8255,741665,65311
8444,1214254,537900
8658,735792,59438
8863,770727,94373
9060,882815,206461
9263,847216,170862
9460,777094,100740
9669,820974,144620
9867,780490,104136
10068,905458,229104
10268,810976,134622
10475,668151,0
10679,821173,144819
10876,720843,44489
11080,775193,98839
11277,822212,145858
11483,840226,163872
11683,736806,60452
11887,822189,145835
12086,753006,76652
12291,757866,81512
12492,775326,98972
12692,845143,168789
12897,682957,6603
13095,765966,89612
13294,782166,105812
13497,758315,81961
13708,685270,8916
13907,737581,61227
14102,804000,127646
14303,727086,50732
14515,733118,56764
14713,699504,23150
14910,835462,159108
15110,780545,104191
15316,718985,42631
15515,780546,104192
15720,724553,48199
15921,816186,139832
16121,790805,114451
16325,728706,52352
16530,685052,8698
16678,785268,108914
16875,798449,122095
17082,782828,106474
17281,795670,119316
17486,775515,99161
17676,818521,142167
17886,751386,75032
18083,980000,303646
18295,675118,0
18484,1245507,569153
18680,1157206,480852
18896,776219,99865
19097,664668,0
19297,798799,122445
19502,699720,23366
19699,909420,233066
19909,661289,0
20103,775441,99087
20308,759954,83600
20510,705221,28867
20716,767586,91232
20914,764346,87992
21121,782046,105692
21322,741666,65312
21523,785406,109052
21723,799456,123102
21920,808840,132486
22126,893546,217192
22327,858522,182168
22526,949943,273589
22728,912124,235770
22932,860820,184466
23140,709685,33331
23330,863609,187255
23538,744937,68583
23736,823361,147007
23945,794627,118273
24147,743161,66807
24342,907674,231320
24497,744906,68552
24701,809916,133562
24895,830622,154268
25104,741666,65312
25304,835895,159541
25509,731322,54968
25703,1058797,382443
25912,762726,86372
26113,834762,158408
26318,741666,65312
26516,825206,148852
26719,787989,111635
26924,815328,138974
27125,709685,33331
27325,812058,135704
27526,857244,180890
27730,734448,58094
27935,792581,116227
28136,698633,22279
28332,773589,97235
28538,756246,79892
28739,795126,118772
28939,725885,49531
29140,802137,125783
29343,705221,28867
29542,783786,107432
29747,780087,103733
29946,895235,218881
30149,691403,15049
30351,765966,89612
30555,761106,84752
30754,853873,177519
30958,803712,127358
31160,824286,147932
31359,757530,81176
31565,830622,154268
31761,876605,200251
31969,750349,73995
32172,889178,212824
32367,872422,196068
32525,777306,100952
32723,876605,200251
32928,675118,0
33130,752580,76226
33329,791885,115531
33538,714369,38015
33733,798366,122012
33944,711916,35562
34135,881445,205091
34337,724511,48157
34534,871765,195411
34739,801580,125226
34939,780546,104192
35142,748108,71754
35342,756246,79892
35544,774663,98309
35749,719484,43130
35951,837882,161528
36151,744310,67956
36352,795011,118657
36554,742967,66613
36759,709685,33331
36962,780546,104192
37158,781453,105099
37364,767726,91372
37556,934702,258348
37759,789479,113125
37969,743286,66932
38169,804846,128492
38371,774134,97780
38567,815207,138853
38777,746526,70172
38972,735186,58832
39177,769206,92852
39376,696294,19940
39576,874185,197831
39779,804846,128492
39982,905444,229090
40192,680508,4154
40390,796746,120392
40591,759120,82766
40741,893546,217192
40943,777306,100952
41149,759486,83132
41349,778926,102572
41553,812946,136592
41753,839728,163374
41957,782165,105811
42156,829146,152792
42360,790889,114535
42563,682440,6086
42764,762397,86043
42965,709685,33331
43160,842723,166369
43367,757866,81512
43567,800360,124006
43768,704406,28052
43973,816186,139832
44169,774066,97712
44377,767585,91231
44574,779740,103386
44779,730495,54141
44976,810421,134067
45177,910487,234133
45378,764346,87992
45581,899866,223512
45787,762137,85783
45987,801606,125252
46187,770118,93764
46396,744277,67923
46597,664504,0
46797,778926,102572
47003,696020,19666
47196,862084,185730
47402,765966,89612
47597,779338,102984
47803,852403,176049
48003,871074,194720
48207,692986,16632
48404,770118,93764
48618,730886,54532
48810,798366,122012
49014,801606,125252
49215,803225,126871
49414,782165,105811
49624,756382,80028
49769,835449,159095
49971,762726,86372
50173,794432,118078
50376,795126,118772
50586,798366,122012
50783,838939,162585
50983,764346,87992
51185,906617,230263
51396,674710,0
51588,803226,126872
51791,798449,122095
52000,790265,113911
52199,683828,7474
52403,662926,0
52602,714148,37794
52803,817561,141207
53003,744906,68552
53204,915328,238974
53399,917619,241265
53608,662286,0
53810,874877,198523
54016,694062,17708
54214,774632,98278
54413,859100,182746
54619,765749,89395
54827,699504,23150
55024,759044,82690
55221,951639,275285
55429,778926,102572
55629,871045,194691
55835,688292,11938
56035,713032,36678
56239,795126,118772
56436,871976,195622
56644,680672,4318
56789,749162,72808
56983,1229216,552862
57200,655007,0
57397,709662,33308
57594,698526,22172
57793,819472,143118
57990,860820,184466
58204,699426,23072
58400,804771,128417
58603,694062,17708
58804,770825,94471
59008,745393,69039
59206,775686,99332
59410,754626,78272
59613,870577,194223
59804,1359037,682683
60013,1579277,902923
