Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
76,823488,86508
234,1441030,704050
434,999526,262546
645,712505,0
838,994826,257846
1052,670764,0
1253,675118,0
1457,695178,0
1653,811260,74280
1862,669513,0
2052,838822,101842
2258,796538,59558
2460,791899,54919
2660,811260,74280
2867,689599,0
3054,1390573,653593
3260,1429122,692142
3455,2363547,1626567
3660,1356486,619506
3868,1138285,401305
4071,636037,0
4273,669022,0
4475,698526,0
4665,1321194,584214
4870,767697,30717
5083,721959,0
5283,678602,0
5478,857244,120264
5682,730886,0
5888,782067,45087
6083,748146,11166
6235,916600,179620
6437,788893,51913
6642,706337,0
6840,735186,0
7049,694632,0
7251,825376,88396
7447,790265,53285
7657,706337,0
7853,778926,41946
8047,1179345,442365
8248,907770,170790
8452,944956,207976
8661,743240,6260
8862,774066,37086
9065,819472,82492
9266,910487,173507
9469,728654,0
9664,835462,98482
9873,673377,0
10066,813739,76759
10270,781249,44269
10471,857696,120716
10671,821046,84066
10875,799986,63006
11077,756894,19914
11281,684019,0
11480,828997,92017
11684,785667,48687
11887,773967,36987
12087,772445,35465
12289,819375,82395
12496,691186,0
12694,811827,74847
12903,725307,0
13100,743286,6306
13297,818701,81721
13503,733566,0
13708,776292,39312
13907,894288,157308
14112,699642,0
14255,908233,171253
14452,974878,237898
14662,710886,0
14866,775686,38706
15064,809916,72936
15268,767871,30891
15467,757866,20886
15671,790805,53825
15870,783785,46805
16075,748146,11166
16271,854823,117843
16480,753006,16026
16680,941732,204752
16885,726423,0
17088,769205,32225
17289,767586,30606
17491,798449,61469
17690,764774,27794
17898,741501,4521
18097,756246,19266
18300,746526,9546
18489,1636554,899574
18703,736291,0
18909,812379,75399
19104,759485,22505
19303,825781,88801
19509,762612,25632
19713,689053,0
19909,846875,109895
20114,688483,0
20316,713032,0
20513,795126,58146
20714,881445,144465
20918,812945,75965
21123,711129,0
21323,775873,38893
21527,746526,9546
21677,813739,76759
21879,804638,67658
22082,900807,163827
22279,874185,137205
22486,840495,103515
22688,797360,60380
22891,727086,0
23092,788646,51666
23295,733566,0
23497,813569,76589
23698,817629,80649
23894,854823,117843
24106,764346,27366
24311,709764,0
24510,780546,43566
24706,825781,88801
24910,769206,32226
25112,730326,0
25313,801606,64626
25519,862084,125104
25720,677324,0
25918,823361,86381
26123,701873,0
26318,900807,163827
26534,690715,0
26728,827615,90635
26927,860336,123356
27132,749765,12785
27327,779798,42818
27535,790266,53286
27739,753612,16632
27934,823361,86381
28146,772445,35465
28342,757866,20886
28548,753612,16632
28740,869163,132183
28894,811326,74346
29099,900807,163827
29297,763590,26610
29503,748146,11166
29702,858809,121829
29904,777306,40326
30105,751386,14406
30309,790805,53825
30504,869344,132364
30711,762725,25745
30905,818985,82005
31115,777306,40326
31312,769205,32225
31519,749766,12786
31715,762137,25157
31921,811827,74847
32123,783786,46806
32322,733566,0
32522,811260,74280
32728,878221,141241
32933,686931,0
33133,782166,45186
33331,891126,154146
33535,823361,86381
33741,696021,0
33940,815650,78670
34147,719773,0
34339,796745,59765
34544,781249,44269
34749,817561,80581
34945,788292,51312
35146,906467,169487
35349,769206,32226
35548,777426,40446
35752,854206,117226
35951,835719,98739
36154,793073,56093
36364,708569,0
36562,804531,67551
36760,791899,54919
36964,775515,38535
37171,681215,0
37371,782166,45186
37576,710800,0
37724,771693,34713
37932,706635,0
38128,787688,50708
38327,870047,133067
38531,811260,74280
38732,705221,0
38932,790265,53285
39137,769782,32802
39339,842406,105426
39542,708576,0
39743,706337,0
39940,736806,0
40141,750670,13690
40345,813681,76701
40543,859664,122684
40751,723115,0
40954,741405,4425
41154,679180,0
41353,749766,12786
41559,706626,0
41759,915328,178348
41959,769966,32986
42163,751565,14585
42363,761106,24126
42576,740855,3875
42767,868155,131175
42972,808519,71539
43177,850537,113557
43370,840495,103515
43578,786982,50002
43775,769206,32226
43978,803197,66217
44185,708569,0
44387,733118,0
44579,871765,134785
44785,796746,59766
44983,750670,13690
45189,777284,40304
45392,706343,0
45546,693383,0
45744,795126,58146
45946,841062,104082
46152,728654,0
46352,898386,161406
46554,767586,30606
46754,791899,54919
46957,797665,60685
47170,719727,0
47366,923635,186655
47564,761106,24126
47757,1566728,829748
47960,1724854,987874
48156,1500254,763274
48364,848310,111330
48572,844317,107337
48772,762482,25502
48969,898386,161406
49172,794627,57647
49380,756529,19549
49579,927428,190448
49776,857244,120264
49983,770825,33845
50183,770826,33846
50384,762726,25746
50588,848501,111521
50793,795686,58706
50995,717824,0
51194,793506,56526
51397,765106,28126
51598,854823,117843
51799,776566,39586
52002,797152,60172
52208,739869,2889
52404,835462,98482
52616,714799,0
52813,821046,84066
53013,769205,32225
53161,941949,204969
53360,833042,96062
53568,800360,63380
53762,833042,96062
53973,740046,3066
54168,813569,76589
54374,764346,27366
54573,828654,91674
54774,746526,9546
54978,847563,110583
55180,774066,37086
55384,710800,0
55586,740046,3066
55787,857686,120706
55991,736806,0
56188,888706,151726
56396,708569,0
56595,864504,127524
56799,787026,50046
57002,744540,7560
57207,756867,19887
57406,782166,45186
57600,989850,252870
57807,783631,46651
58003,957018,220038
58212,736747,0
58411,746526,9546
58610,753006,16026
58820,731945,0
59016,808086,71106
59216,811326,74346
59419,823361,86381
59621,842723,105743
59812,1299034,562054
60023,1490603,753623
,,
