Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
90,1010503,360843
219,1390231,740571
421,1159397,509737
626,1169821,520161
829,779939,130279
1043,703856,54196
1238,790928,141268
1439,687656,37996
1635,899756,250096
1834,750756,101096
2035,849664,200004
2240,779798,130138
2437,818521,168861
2639,881445,231785
2839,849664,200004
3035,1409494,759834
3239,1485181,835521
3436,1710851,1061191
3653,626405,0
3845,858031,208371
4046,838508,188848
4247,822679,173019
4456,658571,8911
4657,731942,82282
4809,753686,104026
5009,767371,117711
5207,748071,98411
5407,733566,83906
5604,832256,182596
5810,929995,280335
6015,685435,35775
6224,653346,3686
6419,688116,38456
6626,660576,10916
6828,749722,100062
7029,736507,86847
7228,820790,171130
7434,795126,145466
7633,777306,127646
7840,700758,51098
8030,1353891,704231
8236,721338,71678
8430,1201357,551697
8635,850203,200543
8842,663934,14274
9052,672992,23332
9249,754381,104721
9450,736560,86900
9664,678054,28394
9860,781921,132261
10058,924186,274526
10259,779545,129885
10460,762137,112477
10670,701873,52213
10870,749766,100106
11071,700758,51098
11268,723846,74186
11471,762726,113066
11671,845143,195483
11817,777426,127766
12032,713078,63418
12234,760454,110794
12424,820941,171281
12630,743286,93626
12834,685569,35909
13038,755367,105707
13237,763853,114193
13441,710256,60596
13639,792716,143056
13846,784212,134552
14042,798366,148706
14247,770826,121166
14450,772100,122440
14650,821498,171838
14854,694279,44619
15053,740046,90386
15258,740618,90958
15460,702989,53329
15659,790805,141145
15863,704242,54582
16055,823361,173701
16263,753006,103346
16463,780546,130886
16667,744906,95246
16866,828250,178590
17072,753006,103346
17276,775686,126026
17474,676860,27200
17676,746526,96866
17876,731945,82285
18082,716380,66720
18279,751385,101725
18469,1434723,785063
18683,750756,101096
18882,753006,103346
19087,775686,126026
19283,847563,197903
19489,753006,103346
19689,799160,149500
19891,830939,181279
20097,674248,24588
20298,831823,182163
20449,900346,250686
20648,727216,77556
20857,733769,84109
21055,736466,86806
21255,852403,202743
21458,848140,198480
21660,723914,74254
21860,759486,109826
22067,813739,164079
22262,756246,106586
22468,721132,71472
22664,840495,190835
22870,746361,96701
23067,903227,253567
23270,777306,127646
23475,775515,125855
23675,762725,113065
23884,720843,71183
24076,977957,328297
24288,708569,58909
24481,907193,257533
24686,775606,125946
24896,716380,66720
25092,871765,222105
25296,749765,100105
25498,789773,140113
25692,739203,89543
25901,797369,147709
26100,661892,12232
26301,753006,103346
26501,845143,195483
26706,743253,93593
26910,720090,70430
27110,815365,165705
27312,726423,76763
27517,723075,73415
27664,827526,177866
27867,852291,202631
28067,754626,104966
28271,756245,106585
28473,702989,53329
28664,1035479,385819
28879,826837,177177
29078,786009,136349
29280,714942,65282
29481,754626,104966
29687,709685,60025
29885,775686,126026
30086,782166,132506
30293,735350,85690
30486,986566,336906
30694,762726,113066
30896,765966,116306
31097,780810,131150
31295,818521,168861
31504,770825,121165
31704,796746,147086
31901,775515,125855
32102,804000,154340
32309,696838,47178
32509,814238,164578
32714,783641,133981
32913,820941,171281
33120,678956,29296
33320,736806,87146
33521,737581,87921
33723,785071,135411
33914,1035814,386154
34127,748146,98486
34317,888070,238410
34535,699642,49982
34733,737581,87921
34935,690715,41055
35132,878815,229155
35285,796538,146878
35494,761106,111446
35690,809916,160256
35893,732416,82756
36098,740046,90386
36302,723207,73547
36502,780545,130885
36701,759486,109826
36905,725307,75647
37102,806549,156889
37308,750428,100768
37508,717366,67706
37701,911053,261393
37908,756246,106586
38111,753006,103346
38314,698526,48866
38512,769206,119546
38712,869344,219684
38923,754365,104705
39120,820088,170428
39322,741665,92005
39531,722226,72566
39725,769206,119546
39927,745922,96262
40128,842406,192746
40335,752581,102921
40533,783160,133500
40734,738426,88766
40936,772446,122786
41136,772445,122785
41341,733470,83810
41536,830939,181279
41740,818521,168861
41942,743286,93626
42145,783785,134125
42347,838584,188924
42552,689924,40264
42748,788893,139233
42958,769206,119546
43153,731946,82286
43315,737196,87536
43509,917748,268088
43714,806466,156806
43911,820941,171281
44119,801389,151729
44316,777306,127646
44521,740046,90386
44722,809916,160256
44923,884200,234540
45118,879025,229365
45327,762725,113065
45525,774066,124406
45731,737910,88250
45933,718612,68952
46133,686440,36780
46337,745830,96170
46536,821046,171386
46737,853854,204194
46944,696020,46360
47139,832163,182503
47342,937318,287658
47549,791995,142335
47751,846966,197306
47953,714148,64488
48158,716380,66720
48355,787026,137366
48554,754492,104832
48759,754626,104966
48955,871765,222105
49150,1078496,428836
49349,1680704,1031044
49555,1390573,740913
49761,949943,300283
49964,738426,88766
50171,782166,132506
50373,728654,78994
50571,880979,231319
50780,708569,58909
50932,821046,171386
51133,751385,101725
51333,777306,127646
51538,816533,166873
51737,711303,61643
51939,761604,111944
52143,802272,152612
52345,717275,67615
52534,1034722,385062
52745,803226,153566
52944,725307,75647
53148,794850,145190
53345,830269,180609
53553,751233,101573
53751,775515,125855
53961,711045,61385
54156,949371,299711
54360,746368,96708
54560,774066,124406
54765,761106,111446
54965,770825,121165
55171,728666,79006
55373,760556,110896
55573,790266,140606
55780,756246,106586
55976,916444,266784
56179,845124,195464
56375,819175,169515
56578,806420,156760
56784,798366,148706
56984,741666,92006
57188,723075,73415
57386,909845,260185
57589,704037,54377
57795,724191,74531
57984,864504,214844
58143,757866,108206
58350,724627,74967
58548,773088,123428
58745,857679,208019
58955,730326,80666
59154,821383,171723
59356,756246,106586
59558,797408,147748
59746,1493947,844287
59945,1758647,1108987
,,
