Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
29,1142636,225802
200,1661582,744748
396,1727644,810810
614,1100126,183292
807,1195286,278452
1013,1141168,224334
1210,1153166,236332
1416,1122199,205365
1619,1142284,225450
1822,1093049,176215
2022,1046104,129270
2216,1207719,290885
2426,1100017,183183
2627,1100888,184054
2826,1095662,178828
3022,1131846,215012
3217,2000108,1083274
3429,1093049,176215
3631,1095662,178828
3831,1115430,198596
4032,1100017,183183
4220,1440841,524007
4424,750101,0
4627,1214220,297386
4824,1491031,574197
5036,1086082,169248
5231,1202252,285418
5438,1098275,181441
5629,1219798,302964
5832,1143006,226172
6040,1082598,165764
6233,1200724,283890
6431,1208570,291736
6630,1192604,275770
6845,1091308,174474
7044,1135589,218755
7241,1239026,322192
7440,1252021,335187
7649,1110468,193634
7841,1180752,263918
8046,1125626,208792
8251,1157085,240251
8455,1108726,191892
8655,1109597,192763
8850,1150004,233170
9056,1117735,200901
9255,1166960,250126
9459,1117735,200901
9664,1152327,235493
9864,1075715,158881
10065,1106984,190150
10268,1131126,214292
10458,1214220,297386
10666,1148306,231472
10874,1142284,225450
11075,1100888,184054
11272,1126144,209310
11473,1092178,175344
11666,1277517,360683
11819,1075534,158700
12025,1094160,177326
12227,1157907,241073
12428,1124430,207596
12637,1131126,214292
12830,1144516,227682
13035,1134473,217639
13235,1132437,215603
13429,1135438,218604
13632,1154786,237952
13842,1138337,221503
14038,1123315,206481
14230,1260306,343472
14443,1100888,184054
14638,1138586,221752
14838,1156423,239589
15047,1131369,214535
15242,1180706,263872
15447,1136705,219871
15653,1126144,209310
15854,1106113,189279
16057,1113080,196246
16257,1139991,223157
16456,1166593,249759
16660,1152184,235350
16857,1150962,234128
17053,1161086,244252
17255,1140688,223854
17460,1111046,194212
17661,1221206,304372
17869,1130010,213176
18067,1123315,206481
18265,1172606,255772
18477,1111722,194888
18671,1146748,229914
18866,1184403,267569
19076,1098275,181441
19270,1171673,254839
19481,1116619,199785
19678,1130010,213176
19882,1105242,188408
20076,1180706,263872
20277,1073316,156482
20484,1126662,209828
20685,1115693,198859
20881,1138586,221752
21093,1143400,226566
21289,1104127,187293
21483,1163418,246584
21693,1096533,179699
21888,1149926,233092
22093,1125546,208712
22307,1120293,203459
22500,1121789,204955
22649,1131126,214292
22847,1196906,280072
23058,1102738,185904
23248,1448243,531409
23456,1137303,220469
23656,1055684,138850
23857,1106113,189279
24062,1132594,215760
24259,1135589,218755
24465,1146170,229336
24662,1144516,227682
24865,1116564,199730
25065,1095662,178828
25259,1173585,256751
25465,1128894,212060
25658,1379994,463160
25856,1512542,595708
26056,982335,65501
26268,1143400,226566
26465,1158295,241461
26666,1141095,224261
26868,1160116,243282
27062,1250332,333498
27277,1094791,177957
27471,1046020,129186
27677,1045236,128402
27878,1091308,174474
28078,1110468,193634
28267,1195475,278641
28467,1297439,380605
28681,1082598,165764
28883,1110468,193634
29084,966864,50030
29271,1906897,990063
29486,1094791,177957
29680,1240358,323524
29888,1104371,187537
30092,1131126,214292
30288,1160138,243304
30481,1270950,354116
30692,1143446,226612
30897,1113080,196246
31099,1093920,177086
31286,1290228,373394
31499,1092178,175344
31689,1192154,275320
31901,1104371,187537
32102,1137033,220199
32302,1121300,204466
32505,1105242,188408
32701,1136966,220132
32905,1111040,194206
33103,1182326,265492
33311,1106113,189279
33511,1142284,225450
33705,1170413,253579
33912,1134473,217639
34109,1143446,226612
34319,1122661,205827
34518,1070490,153656
34713,1162886,246052
34869,1115758,198924
35069,1145632,228798
35271,1135589,218755
35473,1127015,210181
35670,1056803,139969
