Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
167,1221438,167946
367,1635861,582369
567,1392505,339013
769,1353243,299751
969,1388152,334660
1171,1235371,181879
1372,1209291,155799
1574,1100888,47396
1774,1194862,141370
1976,1196487,142995
2177,1219905,166413
2378,1119967,66475
2581,1170211,116719
2795,1133357,79865
2989,1385862,332370
3201,1011195,0
3396,1049742,0
3594,1257818,204326
3807,1398318,344826
3996,608438,0
4210,1103500,50008
4406,1144433,90941
4608,1098275,44783
4811,1105705,52213
5011,1095662,42170
5212,1104371,50879
5413,1109597,56105
5606,1179740,126248
5816,1125273,71781
6017,1142538,89046
6213,1158026,104534
6419,1134473,80981
6621,1134926,81434
6822,1140053,86561
7023,1113080,59588
7216,1290650,237158
7428,1125273,71781
7621,1143446,89954
7828,1099146,45654
8027,1117735,64243
8224,1143446,89954
8427,1180706,127214
8627,1193712,140220
8836,1138472,84980
9036,1112209,58717
9236,1151677,98185
9438,1101758,48266
9638,1100888,47396
9839,1139065,85573
10042,1097404,43912
10238,1159646,106154
10385,1245026,191534
10590,1085388,31896
10796,1119177,65685
10998,1118306,64814
11199,1101758,48266
11401,1111339,57847
11601,1156902,103410
11798,1154786,101294
12005,1129383,75891
12205,1149513,96021
12399,1179740,126248
12605,1133726,80234
12808,1134473,80981
13006,1167746,114254
13212,1122593,69101
13411,1158779,105287
13614,1141845,88353
13804,1839515,786023
14019,1089566,36074
14219,1114353,60861
14413,1156423,102931
14621,1126320,72828
14822,1126662,73170
15025,1097404,43912
15217,1179740,126248
15426,1112137,58645
15623,1183946,130454
15829,1102629,49137
16031,1100017,46525
16232,1117626,64134
16437,1130172,76680
16635,1121545,68053
16838,1099146,45654
17036,1150095,96603
17234,1172606,119114
17444,1117735,64243
17637,1170986,117494
17843,1126662,73170
18040,1135346,81854
18240,1166126,112634
18449,1105242,51750
18643,1143446,89954
18849,1131126,77634
19052,1152362,98870
19248,1158026,104534
19455,1101758,48266
19655,1131424,77932
19855,1112156,58664
20059,1116564,63072
20258,1147864,94372
20462,1114850,61358
20661,1104865,51373
20864,1128894,75402
21067,1112209,58717
21260,1162118,108626
21468,1092178,38686
21669,1117435,63943
21865,1169366,115874
22080,1126521,73029
22276,1119177,65685
22425,1138337,84845
22626,1162370,108878
22825,1119905,66413
23030,1114822,61330
23230,1144433,90941
23432,1109597,56105
23632,1112209,58717
23834,1128684,75192
24037,1111339,57847
24234,1151829,98337
24433,1179086,125594
24642,1066135,12643
24843,1104371,50879
25045,1107855,54363
25240,1175846,122354
25453,1137821,84329
25651,1122770,69278
25851,1124402,70910
26052,1165387,111895
26254,1093049,39557
26457,1106113,52621
26656,1147857,94365
26858,1130499,77007
27056,1127246,73754
27254,1206626,153134
27466,1128894,75402
27665,1121191,67699
27866,1105079,51587
28060,1151546,98054
28272,1127778,74286
28471,1106984,53492
28670,1168735,115243
28871,1115693,62201
29059,1768315,714823
29265,422708,0
29463,1394955,341463
29673,1196728,143236
29876,1134473,80981
30078,1107855,54363
30284,1143400,89908
30477,1098504,45012
30678,1133726,80234
30882,1143538,90046
31084,1157907,104415
31278,2009741,956249
31477,1763495,710003
31688,1162886,109394
31892,1101758,48266
32094,1103500,50008
32287,1212383,158891
32496,1138937,85445
32698,1106113,52621
32900,1120048,66556
33047,1185566,132074
33244,1186963,133471
33451,1127778,74286
33655,1106113,52621
33855,1152327,98835
34055,1101744,48252
34258,1110468,56976
34458,1115204,61712
34659,1109597,56105
34859,1143400,89908
35059,1172424,118932
35258,1149926,96434
35464,1137821,84329
35667,1140079,86587
35860,1175076,121584
36071,1105242,51750
36271,1094791,41299
36473,1172606,119114
36675,1113951,60459
36876,1103500,50008
37079,1100888,47396
37280,1113951,60459
37479,1155498,102006
37680,1138937,85445
37882,1107855,54363
38085,1136001,82509
38284,1118851,65359
38488,1113080,59588
38688,1175800,122308
38884,1161266,107774
39095,1121083,67591
39288,1213106,159614
39498,1137821,84329
39695,1131126,77634
39892,1158026,104534
40102,1125546,72054
40300,1121112,67620
40503,1138937,85445
40705,1152327,98835
40898,1180752,127260
41108,1134473,80981
41304,1159646,106154
41509,1145632,92140
41707,1143446,89954
41907,1170986,117494
42114,1102629,49137
42308,1170413,116921
42516,1099146,45654
42720,1139208,85716
42919,1146223,92731
43065,1196519,143027
43270,1131777,78285
43475,1141820,88328
43678,1124402,70910
43876,1110468,56976
44079,1096533,43041
44280,1116564,63072
44479,1161254,107762
44674,1165750,112258
44883,1109597,56105
45082,1121083,67591
45286,1128894,75402
45487,1169487,115995
45686,1146686,93194
45898,1117435,63943
46086,1208246,154754
46294,1123315,69823
46494,1165718,112226
46692,1185566,132074
46897,1143409,89917
47100,1046104,0
47302,1140760,87268
47505,1132268,78776
47697,1170986,117494
47902,1147864,94372
48096,1343181,289689
48306,1100017,46525
48508,1113951,60459
48709,1103500,50008
48912,1092178,38686
49112,1165387,111895
49314,1136813,83321
49507,1165750,112258
49716,1143400,89908
49915,1184094,130602
50118,1124109,70617
50319,1059114,5622
50514,1170413,116921
50724,1140134,86642
50925,1105242,51750
51128,1108726,55234
51329,1146115,92623
51525,1167492,114000
51727,1158026,104534
51931,1117735,64243
52135,1106113,52621
52335,1153443,99951
52535,1133357,79865
52736,1162118,108626
52939,1131816,78324
53140,1144516,91024
53288,1146686,93194
53488,1202252,148760
53696,1107855,54363
53894,1155675,102183
54097,1151211,97719
54302,1136595,83103
54504,1093129,39637
54704,1110468,56976
54899,1162886,109394
55106,1135589,82097
55308,1128757,75265
55499,1156423,102931
55709,1125546,72054
55912,1108726,55234
56108,1188806,135314
56314,1132350,78858
56516,1118306,64814
56719,1116564,63072
56913,1148306,94814
57127,1133928,80436
57323,1106984,53492
57525,1437619,384127
57716,1165750,112258
57920,1167746,114254
58121,1128866,75374
58327,1133357,79865
58524,1193666,140174
58740,1070082,16590
58932,1153477,99985
59133,1142284,88792
59335,1155414,101922
59535,1187523,134031
59731,1366163,312671
59927,2269547,1216055
60137,1811426,757934
,,
