Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
84,1214178,472714
251,1226677,485213
395,1641603,900139
596,1584242,842778
809,1094791,353327
1006,1167299,425835
1197,1280344,538880
1411,1091308,349844
1603,1217046,475582
1805,1158295,416831
2011,1140053,398589
2215,1167581,426117
2414,1127778,386314
2617,1134473,393009
2825,1098275,356811
3008,1763495,1022031
3208,1914067,1172603
3422,1081728,340264
3623,1123315,381851
3825,1114822,373358
4027,1112209,370745
4228,1124756,383292
4422,1182326,440862
4619,1470890,729426
4819,1569902,828438
5031,1136705,395241
5227,1167746,426282
5425,1208642,467178
5635,1132242,390778
5836,1124402,382938
6038,1109249,367785
6238,1151211,409747
6441,1101758,360294
6642,1112209,370745
6842,1128431,386967
7045,1104371,362907
7239,2272572,1531108
7431,1924088,1182624
7632,1228568,487104
7833,1090359,348895
8034,1167429,425965
8236,1165748,424284
8451,1130010,388546
8650,1182326,440862
8861,1100017,358553
9056,1130499,389035
9258,1105242,363778
9458,1138937,397473
9659,1189804,448340
9862,1104371,362907
10063,1105242,363778
10263,1105242,363778
10464,1143400,401936
10664,1159022,417558
10864,1140206,398742
11071,1105242,363778
11270,1113080,371616
11466,1427247,685783
11672,1126662,385198
11875,1109597,368133
12075,1136705,395241
12270,1283945,542481
12483,1046975,305511
12681,1111339,369875
12876,1171673,430209
13079,1143446,401982
13285,1109597,368133
13486,1135589,394125
13630,1284664,543200
13839,1135918,394454
14034,1141826,400362
14236,1185052,443588
14442,1122660,381196
14642,1151211,409747
14850,1135589,394125
15049,1121789,380325
15249,1111611,370147
15451,1101758,360294
15649,1135589,394125
15854,1133357,391893
16052,1140053,398589
16251,1166126,424662
16457,1156791,415327
16659,1126144,384680
16858,1123315,381851
17064,1119476,378012
17263,1184237,442773
17466,1053943,312479
17666,1105242,363778
17868,1162204,420740
18068,1092154,350690
18263,1156384,414920
18466,1156406,414942
18672,1130010,388546
18875,1122660,381196
19076,1105242,363778
19272,1177407,435943
19479,1143400,401936
19681,1103500,362036
19882,1155188,413724
20082,1152489,411025
20279,1167746,426282
20480,1135346,393882
20686,1134473,393009
20890,1113951,372487
21089,1129944,388480
21286,1166126,424662
21490,1134473,393009
21688,1156406,414942
21897,1110141,368677
22099,1140053,398589
22301,1120919,379455
22501,1132313,390849
22702,1145632,404168
22905,1110468,369004
23107,1112209,370745
23306,1096533,355069
23510,1114822,373358
23660,1134473,393009
23856,1175846,434382
24065,1128512,387048
24254,1629345,887881
24462,956073,214609
24668,1100017,358553
24856,2144511,1403047
25068,285247,0
25274,1033970,292506
25467,1208246,466782
25674,1135589,394125
25878,1113080,371616
26079,1105242,363778
26280,1103500,362036
26477,1166126,424662
26684,1152676,411212
26889,1128894,387430
27076,1211853,470389
27290,1096533,355069
27493,1095662,354198
27691,1126144,384680
27889,1115503,374039
28092,1134473,393009
28288,1153166,411702
28495,1136705,395241
28697,1140053,398589
28899,1111339,369875
29099,1122575,381111
29301,1145632,404168
29503,1089892,348428
29705,1128933,387469
29907,1118306,376842
30108,1123531,382067
30304,1151546,410082
30512,1118306,376842
30706,1149926,408462
30914,1121083,379619
31115,1139140,397676
31320,1146748,405284
31515,1174645,433181
31725,1145632,404168
31923,1117504,376040
32118,1220562,479098
