Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,1141406,82982
201,1885386,826962
398,1706541,648117
617,1112156,53732
815,1123531,65107
1011,1180706,122282
1217,1109597,51173
1409,1203064,144640
1614,1156406,97982
1812,1172745,114321
2016,1152562,94138
2220,1108808,50384
2425,1099146,40722
2617,1177407,118983
2818,1168081,109657
3018,1187059,128635
3215,1615066,556642
3424,435776,0
3633,1156581,98157
3830,1096533,38109
4024,1181229,122805
4225,1245026,186602
4427,1118161,59737
4634,1191021,132597
4835,1126621,68197
5038,1115693,57269
5237,1108726,50302
5438,1100888,42464
5639,1086953,28529
5839,1153049,94625
6034,1145066,86642
6235,1166126,107702
6430,1160566,102142
6630,1205452,147028
6838,1169366,110942
7047,1113951,55527
7237,1348417,289993
7446,1130010,71586
7649,1138555,80131
7849,1125546,67122
8059,1128866,70442
8253,1133111,74687
8453,1142284,83860
8649,1175496,117072
8856,1134884,76460
9050,1154092,95668
9255,1156406,97982
9462,1154417,95993
9663,1108726,50302
9858,1151546,93122
10064,1089566,31142
10267,1118306,59882
10466,1147864,89440
10661,1169762,111338
10864,1130486,72062
11077,1112400,53976
11272,1111339,52915
11473,1120755,62331
11670,1143446,85022
11869,1148739,90315
12071,1159646,101222
12275,1196519,138095
12470,1224986,166562
12678,1138937,80513
12830,1121083,62659
13024,1207719,149295
13236,1079778,21354
13432,1127778,69354
13637,1107855,49431
13842,1152367,93943
14039,1101758,43334
14234,1153166,94742
14442,1108726,50302
14644,1153443,95019
14843,1113080,54656
15038,1146828,88404
15240,1132106,73682
15451,1129927,71503
15649,1120048,61624
15849,1135589,77165
16051,1118469,60045
16241,2193700,1135276
16441,1586298,527874
16645,1305044,246620
16845,1285241,226817
17063,1095662,37238
17259,1132242,73818
17453,1217046,158622
17661,1135589,77165
17853,1362880,304456
18069,1083469,25045
18265,1150095,91671
18474,1151211,92787
18661,1217046,158622
18871,1102629,44205
19066,1138586,80162
19276,1142284,83860
19473,1142284,83860
19671,1185566,127142
19873,1170986,112562
20079,1112124,53700
20281,1100888,42464
20480,1146748,88324
20682,1070273,11849
20886,1135589,77165
21088,1129795,71371
21289,1146004,87580
21481,1177408,118984
21695,1138937,80513
21896,1106984,48560
22095,1117435,59011
22286,1211431,153007
22491,1138586,80162
22693,1185566,127142
22902,1109597,51173
23104,1100888,42464
23247,1179086,120662
23452,1138937,80513
23649,1185566,127142
23863,1118143,59719
24061,1113951,55527
24246,1641603,583179
24460,1093920,35496
24660,1115693,57269
24863,1119177,60753
25063,1096533,38109
25260,1162886,104462
25467,1136895,78471
25662,1177466,119042
25864,1194620,136196
26074,1100888,42464
26273,1143562,85138
26470,1136966,78542
26676,1126144,67720
26876,1121057,62633
27077,1154559,96135
27281,1133248,74824
27485,1109597,51173
27681,1192046,133622
27883,1158026,99602
28089,1119177,60753
28283,1161086,102662
28490,1147722,89298
28690,1161266,102842
28894,1143400,84976
29098,1058297,0
29294,1177466,119042
29502,1143400,84976
29701,1157907,99483
29899,1170986,112562
30106,1093049,34625
30300,1164506,106082
30509,1140053,81629
30711,1131369,72945
30912,1110468,52044
31112,1113080,54656
31311,1119967,61543
31516,1118850,60426
31716,1096343,37919
31918,1137004,78580
32063,1185566,127142
32269,1140053,81629
32471,1110468,52044
32674,1110468,52044
32865,1191398,132974
33071,1166126,107702
33271,1183946,125522
33478,1127886,69462
33682,1117435,59011
33879,1169994,111570
34079,1118851,60427
34283,1127478,69054
34483,1115693,57269
34679,1208664,150240
34880,1181229,122805
35087,1100017,41593
35283,1162886,104462
35489,1162950,104526
35685,1179318,120894
35893,1120919,62495
36093,1104371,45947
36295,1126198,67774
36502,1137821,79397
36693,1161266,102842
36894,1162886,104462
37088,1429864,371440
37301,1120919,62495
37501,1118851,60427
37706,1108726,50302
37906,1112209,53785
38100,1168081,109657
38305,1203386,144962
38507,1159646,101222
38707,1193666,135242
38914,1131126,72702
39116,1061781,3357
39319,1115693,57269
39521,1106984,48560
39711,1277517,219093
39920,1128894,70470
40122,1171376,112952
40324,1101758,43334
40524,1146403,87979
40726,1144516,86092
40929,1125273,66849
41127,1126662,68238
41322,1172745,114321
41529,1123315,64891
