Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
33,1149672,270704
197,1842366,963398
396,1584242,705274
609,1125546,246578
807,1167746,288778
1007,1153166,274198
1207,1173585,294617
1413,1134473,255505
1608,1198393,319425
1811,1151546,272578
2016,1179122,300154
2217,1192046,313078
2421,1108563,229595
2615,1192696,313728
2818,1138586,259618
3015,1449812,570844
3212,2007278,1128310
3426,1124430,245462
3618,1524617,645649
3828,815335,0
4024,1133726,254758
4230,1137821,258853
4422,1314624,435656
4633,1122197,243229
4831,1099881,220913
5027,1189066,310098
5236,1130010,251042
5435,1138937,259969
5637,1158887,279919
5839,1104371,225403
6040,1123098,244130
6231,1544565,665597
6437,1169366,290398
6648,1132242,253274
6846,1105631,226663
7042,1159646,280678
7237,1878216,999248
7436,1526294,647326
7649,1123315,244347
7851,1136668,257700
8047,1166126,287158
8250,1167746,288778
8456,1114822,235854
8654,1141826,262858
8858,1130010,251042
9060,1112209,233241
9255,1144917,265949
9463,1139754,260786
9660,1178251,299283
9867,1118306,239338
10067,1106984,228016
10267,1104371,225403
10470,1112209,233241
10670,1101758,222790
10870,1122660,243692
11067,1154786,275818
11276,1125546,246578
11473,1173841,294873
11618,1191398,312430
11826,1112209,233241
12029,1092178,213210
12221,1222587,343619
12421,1205286,326318
12630,1125546,246578
12836,1126662,247694
13035,1100017,221049
13237,1113951,234983
13435,1113272,234304
13635,1166295,287327
13838,1117735,238767
14034,1175174,296206
14241,1105242,226274
14436,1121983,243015
14640,1164506,285538
14854,1119177,240209
15047,1120048,241080
15240,1161086,282118
15442,1122454,243486
15648,1126662,247694
15852,1132240,253272
16056,1141389,262421
16255,1112209,233241
16455,1100017,221049
16657,1105242,226274
16857,1113951,234983
17055,1133726,254758
17260,1220424,341456
17462,1104371,225403
17657,1187186,308218
17856,1228165,349197
18066,1093049,214081
18267,1105242,226274
18469,1128202,249234
18670,1118403,239435
18875,1142284,263316
19073,1127015,248047
19272,1143400,264432
19475,1135589,256621
19671,1145066,266098
19878,1136705,257737
20067,1741985,863017
20275,842865,0
20484,1099146,220178
20680,1162886,283918
20886,1113080,234112
21088,1172962,293994
21290,1134224,255256
21490,1108726,229758
21691,1154559,275591
21892,1144682,265714
22096,1105950,226982
22289,1143006,264038
22495,1081432,202464
22698,1137821,258853
22845,1193666,314698
23050,1147576,268608
23251,1109597,230629
23453,1123459,244491
23642,1434851,555883
23843,1210436,331468
24057,1116564,237596
24251,1149926,270958
24465,1117735,238767
24651,1203056,324088
24862,1111339,232371
25054,1306257,427289
25254,1203064,324096
25463,1133357,254389
25666,1133357,254389
25868,1106113,227145
26067,1137406,258438
26264,1140206,261238
26467,1169366,290398
26664,1140688,261720
26875,1095662,216694
27076,1114822,235854
27277,1148306,269338
27479,1108726,229758
27687,1115693,236725
27881,1161706,282738
28083,1165940,286972
28286,1099146,220178
28488,1101758,222790
28687,1119177,240209
28884,1145066,266098
29086,1141826,262858
29286,1139184,260216
29493,1135589,256621
29693,1136705,257737
29892,1145066,266098
30086,1350072,471104
30287,1230384,351416
30488,1295215,416247
30689,1250332,371364
30901,1155662,276694
31103,1105242,226274
31307,1155103,276135
31507,1100888,221920
31696,1335111,456143
31909,1097404,218436
32104,1136966,257998
32303,1113758,234790
32507,1149926,270958
32713,1130010,251042
32916,1132240,253272
33121,1140053,261085
33316,1141168,262200
33519,1144516,265548
33670,1180706,301738
33872,1121789,242821
34073,1120973,242005
34275,1126662,247694
34477,1093049,214081
34677,1169904,290936
34882,1099146,220178
35073,1772047,893079
35282,596046,0
35475,1191398,312430
35684,1127778,248810
35886,1104371,225403
36087,1143878,264910
36286,1113272,234304
36478,1414903,535935
36681,1150073,271105
36897,1146748,267780
37089,1111464,232496
37288,1127716,248748
37496,1140953,261985
37695,1131126,252158
37899,1099885,220917
38095,1177407,298439
38303,1123531,244563
38493,1233743,354775
38699,1168081,289113
38904,1130010,251042
39109,1125273,246305
39302,1141826,262858
39512,1152367,273399
39711,1107855,228887
39906,1162886,283918
40116,1143400,264432
40309,1182326,303358
40510,1119564,240596
40716,1132242,253274
40906,2301252,1422284
41122,1101568,222600
41318,1182326,303358
41527,1123531,244563
41733,1128757,249789
41926,1090437,211469
42128,1113080,234112
42326,1175869,296901
42523,1217046,338078
42728,1166126,287158
42933,1163486,284518
43138,1104371,225403
43331,1170986,292018
43538,1130010,251042
43742,1130080,251112
43943,1113080,234112
44146,1129628,250660
44298,1069347,190379
44493,1198526,319558
44690,1189066,310098
44897,1148980,270012
45094,1205853,326885
45303,1136643,257675
45505,1100888,221920
45704,1159183,280215
45900,1143446,264478
46101,1166126,287158
46313,1136705,257737
46506,1170986,292018
46712,1124402,245434
46914,1043492,164524
47112,1131126,252158
47311,1188806,309838
47517,1117435,238467
47720,1138867,259899
47920,1138249,259281
48110,1595549,716581
48323,1117571,238603
48525,1070490,191522
48721,1180706,301738
48930,1138937,259969
49127,1186589,307621
49317,1424877,545909
49528,1097404,218436
49730,1135589,256621
49928,1494093,615125
50134,1829286,950318
50331,1064669,185701
50525,1250477,371509
50734,1012642,133674
50936,1108726,229758
51137,1040798,161830
51329,1047765,168797
51531,1103545,224577
51733,978711,99743
51941,982540,103572
52143,1101758,222790
52335,1113868,234900
52537,990178,111210
52745,259213,0
52935,1189767,310799
53147,960768,81800
53347,319836,0
53542,1214714,335746
53751,725840,0
53940,1138475,259507
54151,814156,0
54347,1063735,184767
54546,1225376,346408
54755,542246,0
54944,1173384,294416
55157,977315,98347
55357,1017106,138138
55554,1211808,332840
55749,1444825,565857
55961,1151211,272243
56163,992120,113152
56364,982540,103572
56554,1777835,898867
56765,1106576,227608
56919,994733,115765
57120,1195286,316318
57322,1102629,223661
57509,1706134,827166
57728,979928,100960
57926,1018088,139120
58127,1158368,279400
58322,1154473,275505
58524,1019264,140296
58731,1145632,266664
58927,1170986,292018
59126,1090552,211584
59335,1123315,244347
59525,1669241,790273
