Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
44,963237,0
218,1989810,601558
425,2568288,1180036
620,2362218,973966
815,1643714,255462
969,1243238,0
1168,890778,0
1369,960266,0
1574,577236,0
1774,254288,0
1975,229402,0
2183,193526,0
2377,971066,0
2580,792244,0
2789,224700,0
2991,151586,0
3190,185305,0
3384,304207,0
3592,233601,0
3788,239376,0
3999,68068,0
4186,609457,0
4392,195858,0
4596,228519,0
4803,61834,0
4990,775966,0
5208,1076968,0
5391,2012479,624227
5593,1110237,0
5794,1247937,0
5995,1566819,178567
6193,2125191,736939
6395,2355940,967688
6608,2114486,726234
6799,1580826,192574
6998,1969401,581149
7199,2377553,989301
7400,1905051,516799
7601,2603814,1215562
7809,1289439,0
8004,2598113,1209861
8204,2150716,762464
8407,2238864,850612
8606,2307321,919069
8809,1956065,567813
9008,1902532,514280
9208,2287073,898821
9411,2814379,1426127
9604,2114147,725895
9805,1051281,0
10007,1676011,287759
10208,1057218,0
10414,134500,0
10628,95903,0
10818,1217176,0
11023,183893,0
11239,140940,0
11426,229824,0
11634,152280,0
11824,1787943,399691
12034,1042369,0
12229,2214999,826747
12423,2310325,922073
12629,1827883,439631
12830,2247634,859382
13025,3282762,1894510
13227,2792743,1404491
13430,2449253,1061001
13629,2788043,1399791
13830,4614825,3226573
14030,3810272,2422020
14231,2879890,1491638
14431,4007129,2618877
14633,2313620,925368
14834,2635956,1247704
14985,2901698,1513446
15186,2357455,969203
15387,3725419,2337167
15588,2885811,1497559
15790,2565341,1177089
15991,1231373,0
16193,1709029,320777
16394,711495,0
16595,1916524,528272
16797,619043,0
16997,2078610,690358
17201,1655615,267363
17401,1994386,606134
17605,1979415,591163
17802,3977618,2589366
18005,2216056,827804
18210,789908,0
18410,2245778,857526
18613,1945490,557238
18825,955582,0
19020,1335205,0
19223,1914967,526715
19420,1179489,0
19622,1018578,0
19827,882173,0
20021,2314696,926444
20225,2305639,917387
20422,2258212,869960
20617,2718273,1330021
20824,3284189,1895937
21030,1767042,378790
21228,1777404,389152
21430,1459983,71731
21628,1897000,508748
21832,865855,0
22024,1697449,309197
22231,573831,0
22432,213931,0
22639,150660,0
22836,325036,0
23037,863893,0
23250,1120919,0
23439,1568607,180355
23646,527616,0
23846,567357,0
24048,1294229,0
24246,2166301,778049
24445,2500651,1112399
24645,1955017,566765
