Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
165,2041934,839901
368,1859571,657538
571,2110597,908564
763,1648695,446662
969,751501,0
1173,559010,0
1372,1083187,0
1585,294133,0
1788,143947,0
1995,71414,0
2188,115020,0
2380,900607,0
2583,586967,0
2792,225974,0
2994,201896,0
3188,659648,0
3398,38366,0
3593,196992,0
3802,78681,0
4003,87038,0
4189,731349,0
4411,89343,0
4604,253799,0
4812,136080,0
5000,795880,0
5212,1108213,0
5402,1995495,793462
5607,1276090,74057
5816,347841,0
6006,1578885,376852
6210,2216444,1014411
6409,2455821,1253788
6610,3022878,1820845
6803,2144165,942132
7007,3187213,1985180
7207,3285832,2083799
7408,2854745,1652712
7615,2355362,1153329
7816,2023904,821871
8018,1751987,549954
8217,1717059,515026
8418,2483030,1280997
8630,1242035,40002
8822,1592003,389970
9039,330327,0
9232,239158,0
9442,116050,0
9633,259376,0
9845,100559,0
10034,553557,0
10231,954096,0
10383,530720,0
10589,200275,0
10790,1046856,0
10984,1100017,0
11190,1780248,578215
11390,1604532,402499
11592,767671,0
11795,1556879,354846
11997,2284980,1082947
12197,2991259,1789226
12405,3917356,2715323
12592,5266951,4064918
12793,4993900,3791867
12994,4488801,3286768
13195,3128863,1926830
13397,2802055,1600022
13597,2804231,1602198
13797,2547370,1345337
14004,1985474,783441
14208,2423557,1221524
14408,1600572,398539
14610,1892459,690426
14805,1987216,785183
15007,1964330,762297
15211,2199151,997118
15413,2885023,1682990
15615,2250497,1048464
15815,2205885,1003852
16014,2151533,949500
16216,1877791,675758
16418,2471671,1269638
16618,2812124,1610091
16814,2895401,1693368
17020,3499160,2297127
17225,2788585,1586552
17424,2629618,1427585
17626,2957904,1755871
17835,2256458,1054425
18027,1726528,524495
18228,1134419,0
18431,1386497,184464
18633,1508217,306184
18832,2083991,881958
19042,446242,0
19233,1974618,772585
19440,1556351,354318
19641,1388698,186665
19840,1328076,126043
20039,2053153,851120
20233,2491650,1289617
20434,1827689,625656
20634,1708194,506161
20841,1550179,348146
21043,1626592,424559
21247,1322098,120065
21446,1278450,76417
21647,548308,0
21847,674300,0
22055,166271,0
22207,220368,0
22408,364435,0
22612,164360,0
22806,473765,0
23012,288921,0
23209,1411098,209065
23410,1650242,448209
23609,396835,0
23812,1495541,293508
24017,1783573,581540
24213,1959077,757044
24413,2852312,1650279
24612,3446929,2244896
24811,3493214,2291181
25011,3018606,1816573
25211,2643578,1441545
25417,1752811,550778
25618,1810465,608432
25833,1351841,149808
26026,1927070,725037
26221,1809577,607544
26418,2419154,1217121
26625,2627087,1425054
26826,2318479,1116446
27026,2101995,899962
27226,2700576,1498543
27429,1537211,335178
27630,1847720,645687
27830,885971,0
28035,264856,0
28235,289246,0
28434,555290,0
28639,329824,0
28844,1115501,0
29047,934472,0
29241,1712230,510197
29440,1742318,540285
29644,1791080,589047
29840,1344755,142722
30042,2547026,1344993
30241,3884147,2682114
30441,3809552,2607519
30643,2668440,1466407
30844,2753965,1551932
31044,3992896,2790863
31247,1187778,0
31448,1599945,397912
31652,2156774,954741
31855,1363037,161004
32057,1454479,252446
32265,1131899,0
32456,759341,0
32660,1601504,399471
32873,606420,0
33063,1635204,433171
33267,1391834,189801
33464,1673181,471148
33663,1626297,424264
33863,1103919,0
34067,1089643,0
34221,538143,0
34421,937713,0
34623,716006,0
34829,657462,0
35041,328471,0
35234,2966575,1764542
35434,1156966,0
35637,1287440,85407
35837,1913978,711945
36038,2403632,1201599
36246,2258039,1056006
36437,2345343,1143310
36637,1575121,373088
36839,1435618,233585
37039,1437517,235484
37240,1607749,405716
37441,1396068,194035
37645,1677955,475922
37863,156119,0
38052,401353,0
38261,147159,0
38451,1062770,0
38664,538474,0
38867,389894,0
39073,70880,0
39272,103071,0
39461,533609,0
39674,137604,0
39877,67741,0
40078,124740,0
40278,108557,0
40468,753748,0
40670,755307,0
40872,1294088,92055
41071,1132090,0
41269,1760591,558558
41470,1350782,148749
41673,1452098,250065
41873,1504235,302202
42073,655201,0
42283,294043,0
42480,1053978,0
42693,202193,0
42879,1191632,0
43083,447952,0
43284,432815,0
43482,695499,0
43691,206385,0
43891,279460,0
44097,286524,0
44298,136079,0
44505,70543,0
44651,163620,0
44854,225362,0
45058,117166,0
45254,177738,0
45456,157140,0
45663,120514,0
45866,96671,0
46054,357868,0
46255,1249984,47951
46460,1296706,94673
46656,2033298,831265
46867,1890631,688598
47063,2066226,864193
47253,2835420,1633387
47455,2536319,1334286
47656,3154829,1952796
47857,6230322,5028289
48059,4070850,2868817
48259,4048044,2846011
48465,3582566,2380533
48667,3359346,2157313
48885,1401612,199579
49092,645712,0
49285,194399,0
49491,97797,0
49687,203166,0
49886,251817,0
50084,506259,0
50288,216691,0
50492,129883,0
50697,90227,0
50895,191159,0
51088,613401,0
51303,289806,0
51507,107378,0
51705,139320,0
51900,254149,0
52105,166271,0
52304,198761,0
52496,1119560,0
52704,191542,0
52903,920138,0
53115,1195527,0
53303,2609446,1407413
53501,1442825,240792
53706,827596,0
53905,1945969,743936
54110,1659607,457574
54299,1781520,579487
54503,1002132,0
54704,1796169,594136
54904,1496048,294015
55105,2778766,1576733
55305,1612738,410705
55506,2513254,1311221
55657,2170143,968110
55858,770882,0
56059,1351301,149268
56261,2827944,1625911
56461,2788105,1586072
56661,2426250,1224217
56863,1664668,462635
57063,2666152,1464119
57266,2347665,1145632
57465,1595929,393896
57668,2791185,1589152
57869,1085529,0
58070,2023932,821899
58272,1479071,277038
58472,2259471,1057438
58673,1990090,788057
58874,2006548,804515
59076,1473481,271448
59277,1138091,0
59477,1285018,82985
59679,1415915,213882
59880,1153685,0
60087,1831144,629111
60286,2229169,1027136
60488,2371171,1169138
60690,2206721,1004688
60897,1005269,0
61092,2241085,1039052
61298,970132,0
61495,1371820,169787
61698,1336058,134025
61895,2121269,919236
62096,2044474,842441
62298,1440110,238077
62500,1784275,582242
62699,1582764,380731
62901,1518982,316949
63102,1379467,177434
63304,1368288,166255
63506,1561283,359250
63706,1806877,604844
63908,2630570,1428537
64108,2661326,1459293
64311,1396106,194073
64509,2116399,914366
64716,916334,0
64912,1753552,551519
65113,1083408,0
65318,1254951,52918
65516,1632148,430115
65717,2342823,1140790
,,
,,
,,
,,
