Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,3065398,1297606
229,2348241,580449
423,3817962,2050170
623,2567913,800121
829,1551609,0
1030,1177867,0
1240,432522,0
1436,1406655,0
1636,676811,0
1842,156741,0
2048,116628,0
2247,210228,0
2454,67931,0
2650,144180,0
2845,608414,0
3046,844144,0
3246,793499,0
3445,768639,0
3651,118914,0
3857,169013,0
4051,504855,0
4258,103679,0
4459,124740,0
4669,128257,0
4861,181440,0
5062,318470,0
5256,1375189,0
5472,559144,0
5662,2380935,613143
5862,1120731,0
6072,1055443,0
6263,1553393,0
6464,2081168,313376
6672,675659,0
6895,1387006,0
7077,2201318,433526
7267,1768149,357
7471,2953718,1185926
7669,3154269,1386477
7879,2122657,354865
8080,1840479,72687
8274,799167,0
8478,672322,0
8683,472486,0
8884,1228490,0
9094,104201,0
9287,173988,0
9492,115020,0
9690,152280,0
9898,90031,0
10095,157678,0
10300,64611,0
10499,106914,0
10705,99312,0
10892,1048398,0
11047,1221709,0
11263,1351340,0
11449,1607697,0
11654,1387362,0
11852,1758474,0
12054,1962932,195140
12254,3160492,1392700
12453,3920745,2152953
12655,4453508,2685716
12848,4238111,2470319
13050,3808112,2040320
13250,3345635,1577843
13452,4161389,2393597
13653,2110268,342476
13855,4108360,2340568
14056,3561149,1793357
14254,3639702,1871910
14456,2238906,471114
14657,3703607,1935815
14868,2570993,803201
15066,2395444,627652
15265,2646871,879079
15466,3109437,1341645
15683,1736507,0
15874,1902404,134612
16079,1875791,107999
16277,1359586,0
16482,1899667,131875
16680,1910953,143161
16875,1978023,210231
17084,3127293,1359501
17284,1109437,0
17489,1331099,0
17689,2302212,534420
17891,2285546,517754
18088,2564700,796908
18291,1741771,0
18486,2378220,610428
18685,2364555,596763
18892,712225,0
19097,1702617,0
19294,2323093,555301
19497,2211147,443355
19699,1315820,0
19892,2527388,759596
20094,1541987,0
20295,1885832,118040
20496,2696325,928533
20696,2439965,672173
20907,2200588,432796
21098,1480521,0
21299,2742989,975197
21501,1447645,0
21704,2762450,994658
21902,2780204,1012412
22102,1710725,0
22305,2494592,726800
22506,1758283,0
22705,3064974,1297182
22869,1506749,0
23067,1729085,0
23271,1835196,67404
23461,1253187,0
23662,1801343,33551
23864,1489231,0
24066,2224949,457157
24266,2581900,814108
24474,2413256,645464
24681,1311391,0
24874,2500302,732510
25077,1852289,84497
25280,1305815,0
25488,1165721,0
25679,2112876,345084
25894,1283734,0
26085,3020537,1252745
26283,2845979,1078187
26484,1994677,226885
26684,2431187,663395
26884,2654395,886603
27097,2185534,417742
27290,2504967,737175
27492,2339517,571725
27691,2675397,907605
27896,2503315,735523
28094,2410313,642521
28295,2389011,621219
28500,1804355,36563
28692,1617753,0
28895,1603077,0
29096,557290,0
29297,822033,0
29499,325789,0
29707,2196134,428342
29909,2117014,349222
30106,894667,0
30305,1856079,88287
30507,1814456,46664
30710,2653308,885516
30916,2765506,997714
31112,2045354,277562
31315,1953351,185559
31515,2736744,968952
31715,2700827,933035
31918,3084845,1317053
32113,1517108,0
32315,1346658,0
32518,1464912,0
32719,1880402,112610
32924,1930927,163135
33126,2038342,270550
33326,2347919,580127
33527,2291632,523840
33732,2089914,322122
33930,2247517,479725
34131,2393862,626070
34337,2022370,254578
34534,2078657,310865
34685,2133650,365858
34907,2302510,534718
35101,2476999,709207
35294,2460113,692321
35494,2606458,838666
35698,2422006,654214
35917,2427634,659842
36101,3521050,1753258
36298,3053870,1286078
36499,2716150,948358
36697,2766808,999016
36903,2177183,409391
37099,2104010,336218
37302,1561501,0
37503,1561501,0
37705,1803534,35742
37906,1608963,0
38108,1021689,0
38305,933034,0
38507,946870,0
38708,654427,0
38908,719593,0
39111,962550,0
39311,774862,0
39513,718339,0
39714,732765,0
39916,1237814,0
40117,1189960,0
40319,1142743,0
40520,1095690,0
40719,1144016,0
40920,1040348,0
41121,925862,0
41327,1687170,0
41523,1322235,0
41723,1257504,0
41924,1518030,0
42124,1720103,0
42325,1831124,63332
42526,1863623,95831
42727,1610333,0
42929,1418419,0
43130,1191573,0
43332,1020835,0
43533,1092650,0
43732,1215963,0
43934,883083,0
44135,714451,0
44337,842289,0
44538,811293,0
44738,1859175,91383
44939,1486652,0
45140,1421467,0
45341,1337037,0
45541,1415838,0
45743,1241349,0
45943,1520654,0
46144,783682,0
46346,1644484,0
46495,1531911,0
46702,452785,0
46905,405584,0
47115,142559,0
47319,73156,0
47507,747203,0
47704,270286,0
47905,1055824,0
48104,1769260,1468
48316,1885605,117813
48514,1451000,0
48719,1244090,0
48917,1533643,0
49119,2409164,641372
49318,2066651,298859
49528,1219619,0
49740,387290,0
49926,373724,0
50127,233107,0
50338,83690,0
50539,191195,0
50728,867748,0
50937,658009,0
51150,142980,0
51349,197598,0
51549,193027,0
51740,603652,0
51939,954383,0
52139,71414,0
52360,88664,0
52558,165240,0
52756,57480,0
52949,294157,0
53154,506259,0
53352,630411,0
53546,820412,0
53747,706680,0
53950,2384981,617189
54151,2743009,975217
54354,2079035,311243
54558,2514414,746622
54757,3072983,1305191
54958,3040163,1272371
55155,1737288,0
55361,2571074,803282
55563,1746903,0
55763,1703295,0
55964,1943640,175848
56168,2651099,883307
56360,1732764,0
56561,2178841,411049
56769,1270890,0
56967,1180312,0
57173,840119,0
57370,1280082,0
57525,539611,0
57738,160213,0
57925,768482,0
58134,68040,0
58330,709839,0
58544,73756,0
58734,265939,0
58933,761626,0
59134,388781,0
59346,41640,0
59545,158114,0
59751,73156,0
59944,173916,0
60138,811817,0
60360,616863,0
60545,794903,0
60744,1702752,0
60944,1950921,183129
61146,2048120,280328
61353,1401168,0
61548,1690101,0
61760,897932,0
61953,2033505,265713
62158,1437211,0
62361,329708,0
62551,2153417,385625
62752,2587855,820063
62953,2599345,831553
63159,2340634,572842
63351,2311441,543649
63552,648224,0
63755,1878078,110286
63955,934384,0
64161,266409,0
64372,160467,0
64576,210981,0
64774,509770,0
64968,972124,0
65189,157884,0
65383,117495,0
65585,103776,0
65773,781540,0
65975,799828,0
66181,906796,0
66392,604396,0
,,
,,
,,
