Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
3,1506083,0
179,2523226,930185
379,1973571,380530
579,2341248,748207
782,2203715,610674
991,541447,0
1181,2883735,1290694
1384,1511276,0
1595,561381,0
1786,1069216,0
2005,180126,0
2201,125844,0
2406,90385,0
2604,107127,0
2812,80914,0
2998,652925,0
3195,1148509,0
3397,787154,0
3600,268909,0
3806,63180,0
4017,82574,0
4207,845914,0
4417,46158,0
4617,64447,0
4815,98820,0
5023,71959,0
5217,181440,0
5424,110471,0
5624,131856,0
5828,49641,0
6015,1026919,0
6219,1612923,19882
6420,1161313,0
6623,1034757,0
6824,1309589,0
7016,1737897,144856
7216,361381,0
7417,2213720,620679
7618,2075599,482558
7819,2289650,696609
8019,1648338,55297
8225,1707371,114330
8427,707678,0
8635,171854,0
8846,132395,0
9041,135538,0
9239,131220,0
9434,924942,0
9652,91491,0
9851,102173,0
10052,47174,0
10250,119880,0
10456,69672,0
10657,87038,0
10864,69836,0
11057,261144,0
11262,94849,0
11418,84806,0
11605,374284,0
11803,1328993,0
12019,1156791,0
12210,2141634,548593
12407,1740640,147599
12615,2497445,904404
12808,2568493,975452
13011,1982962,389921
13213,4479651,2886610
13406,2971659,1378618
13607,3451882,1858841
13807,3536247,1943206
14008,4072655,2479614
14209,4316915,2723874
14409,2497081,904040
14611,4222610,2629569
14812,2248798,655757
15012,1409690,0
15228,2819588,1226547
15415,1607268,14227
15617,2354445,761404
15819,3331329,1738288
16020,2518222,925181
16220,2420708,827667
16422,3258247,1665206
16628,2385929,792888
16845,1280342,0
17042,1894417,301376
17237,369352,0
17434,3202454,1609413
17638,4355990,2762949
17835,5082230,3489189
18033,4373678,2780637
18231,3772528,2179487
18432,2066761,473720
18637,3495955,1902914
18841,3247337,1654296
19041,2757213,1164172
19245,2804894,1211853
19439,2117796,524755
19638,3220382,1627341
19839,2165932,572891
20040,839433,0
20241,1366850,0
20443,1739797,146756
20652,1361378,0
20852,1884453,291412
21053,2337791,744750
21248,1659442,66401
21448,1096882,0
21650,2506427,913386
21850,1259217,0
22051,2203679,610638
22252,2525908,932867
22458,2298622,705581
22662,2070788,477747
22868,1650210,57169
23063,1822317,229276
23263,1982004,388963
23474,1658184,65143
23671,1804877,211836
23870,1596522,3481
24066,2581698,988657
24269,1461137,0
24477,1043948,0
24673,1350500,0
24873,1438021,0
25080,759329,0
25280,1772540,179499
25475,1459177,0
25676,681335,0
25876,1029742,0
26090,104498,0
26284,279644,0
