Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,622365,0
178,1361881,362791
376,1220021,220931
576,1236790,237700
778,1264029,264939
980,1586620,587530
1182,1286928,287838
1383,995345,0
1584,2328789,1329699
1778,2293393,1294303
1978,2533063,1533973
2184,1599007,599917
2380,1652755,653665
2586,766688,0
2788,713052,0
2992,417413,0
3193,1213628,214538
3392,331603,0
3592,1330612,331522
3791,359064,0
3998,167878,0
4209,63604,0
4410,194400,0
4612,64447,0
4810,109355,0
5000,764316,0
5209,1211431,212341
5413,1315037,315947
5607,966993,0
5807,1869657,870567
6007,2585435,1586345
6217,2197815,1198725
6413,1079171,80081
6612,1024968,25878
6813,1486429,487339
7016,1210412,211322
7214,1853573,854483
7416,2734439,1735349
7611,1899228,900138
7819,1965763,966673
8018,1549190,550100
8223,2354330,1355240
8426,2868901,1869811
8616,2585949,1586859
8818,1739451,740361
9019,2586556,1587466
9220,2552555,1553465
9420,1962917,963827
9622,2252967,1253877
9823,2277828,1278738
10024,2183867,1184777
10235,2139494,1140404
10427,2176197,1177107
10628,2396707,1397617
10833,3000290,2001200
11034,4127623,3128533
11237,3386186,2387096
11446,2253033,1253943
11638,1353594,354504
11842,1953717,954627
12036,2919246,1920156
12190,3722582,2723492
12398,3395795,2396705
12587,3039284,2040194
12787,3144526,2145436
12990,3792860,2793770
13197,2780884,1781794
13396,3062906,2063816
13601,3113096,2114006
13802,3764648,2765558
14011,3376725,2377635
14206,3967845,2968755
14397,3218130,2219040
14598,3496588,2497498
14798,4289651,3290561
15000,3394156,2395066
15201,3000856,2001766
15402,2032925,1033835
15604,3210257,2211167
15804,3141026,2141936
16004,3750334,2751244
16205,1704543,705453
16410,3471875,2472785
16613,2914180,1915090
16817,2481464,1482374
17012,4245205,3246115
17217,4029180,3030090
17423,2336982,1337892
17619,2537536,1538446
17819,2512833,1513743
18023,1654580,655490
18221,2125883,1126793
18436,956958,0
18622,2387526,1388436
18823,1801345,802255
19024,1516053,516963
19226,1175381,176291
19427,1645939,646849
19627,2713450,1714360
19828,2780129,1781039
20029,2925727,1926637
20229,3012187,2013097
20434,2947162,1948072
20627,2184836,1185746
20828,2249409,1250319
21029,2144721,1145631
21230,2222124,1223034
21432,1766175,767085
21633,2053089,1053999
21834,1570873,571783
22054,824657,0
22241,1691342,692252
22456,1537568,538478
22646,1525173,526083
22845,1225087,225997
23046,1166588,167498
23253,2188886,1189796
23448,1289061,289971
23652,387417,0
23857,832211,0
24060,556580,0
24266,370715,0
24455,1400485,401395
24665,697333,0
24872,331210,0
25061,456593,0
25259,554651,0
25461,1259569,260479
25660,2001972,1002882
25824,3237690,2238600
26007,3353706,2354616
26207,2977336,1978246
26408,2818800,1819710
26610,1522259,523169
26810,1362747,363657
27013,1807482,808392
27213,1560916,561826
27415,1791742,792652
27616,2905904,1906814
27821,3174103,2175013
28020,3455593,2456503
