Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
160,1221546,312389
364,1252719,343562
569,1298442,389285
771,869177,0
970,1657085,747928
1170,1157273,248116
1372,1765262,856105
1572,1887691,978534
1773,2687129,1777972
1976,1096725,187568
2177,1682163,773006
2381,943175,34018
2577,538479,0
2780,311904,0
2978,828565,0
3181,854837,0
3387,732789,0
3582,1061196,152039
3783,714628,0
3985,1258618,349461
4185,717009,0
4387,222234,0
4603,99919,0
4794,253589,0
5011,110471,0
5196,1384017,474860
5401,1233368,324211
5597,1578421,669264
5800,1497939,588782
6000,1299218,390061
6213,270915,0
6401,1498101,588944
6609,316419,0
6810,263495,0
7018,90574,0
7211,200807,0
7429,84806,0
7620,140940,0
7819,92340,0
8025,88056,0
8211,552097,0
8411,365517,0
8624,187214,0
8825,193212,0
9031,53996,0
9223,195858,0
9430,91501,0
9632,155338,0
9834,80342,0
10035,92617,0
10238,83607,0
10433,126137,0
10637,118260,0
10831,908098,0
10985,2146894,1237737
11178,1947067,1037910
11382,1867949,958792
11582,1703885,794728
11782,2239103,1329946
11980,1870339,961182
12186,3060659,2151502
12388,2197638,1288481
12592,2082446,1173289
12798,1189924,280767
13002,568830,0
13191,602287,0
13404,78111,0
13601,215961,0
13796,398960,0
14007,186531,0
14217,88878,0
14407,244823,0
14613,158760,0
14814,205739,0
15020,103991,0
15213,318470,0
15412,214511,0
15621,242491,0
15814,309578,0
16024,127979,0
16228,162963,0
16424,155255,0
16620,1311560,402403
16836,1008896,99739
17023,2420483,1511326
17221,918270,9113
17423,2264130,1354973
17623,3533286,2624129
17824,2353896,1444739
18024,3081233,2172076
18224,2742003,1832846
18426,1119006,209849
18627,1851727,942570
18830,1569831,660674
19036,1874979,965822
19232,1603088,693931
19434,2288025,1378868
19634,1725830,816673
19834,2504258,1595101
20031,2278341,1369184
20230,1898619,989462
20431,2913842,2004685
20636,1969413,1060256
20837,2507083,1597926
21042,1534026,624869
21239,2829563,1920406
21439,1857255,948098
21644,2345616,1436459
21837,2087373,1178216
22038,1509934,600777
22239,1979804,1070647
22440,3326483,2417326
22641,2970709,2061552
22842,1848061,938904
23049,2064481,1155324
23249,2230981,1321824
23450,1250727,341570
23656,1871764,962607
23851,2086073,1176916
24059,1817664,908507
24256,2530842,1621685
24459,2748192,1839035
24656,2553718,1644561
24857,2823625,1914468
25057,3559472,2650315
25265,2492394,1583237
25459,2462399,1553242
25663,896226,0
25819,855132,0
26012,1473701,564544
26216,1564106,654949
26418,576815,0
26632,57480,0
26831,91501,0
27030,119880,0
27230,179649,0
27438,76640,0
27632,167878,0
27830,763222,0
28046,1107855,198698
28234,1875246,966089
28429,2293891,1384734
28631,1667939,758782
28840,961106,51949
29033,1276119,366962
29236,844953,0
29437,3896541,2987384
29643,2806572,1897415
29833,4083756,3174599
30033,4382863,3473706
30233,4739306,3830149
30434,3932148,3022991
30635,4390447,3481290
30836,3639142,2729985
31037,3152838,2243681
31239,3493184,2584027
31438,3448772,2539615
31639,3798301,2889144
31841,3918636,3009479
32042,4124219,3215062
32244,3602790,2693633
32444,2968520,2059363
32645,4172541,3263384
32846,3552822,2643665
33045,3262605,2353448
33255,3074222,2165065
33454,2724232,1815075
33649,3077663,2168506
33850,3047049,2137892
34056,2745355,1836198
34256,836993,0
34459,1122664,213507
34664,2103427,1194270
34865,1952321,1043164
35065,1375399,466242
35267,847412,0
35477,629230,0
35675,849372,0
35890,126791,0
36087,167778,0
36275,654074,0
36490,73647,0
36679,606181,0
36893,116050,0
37080,960792,51635
37286,93015,0
37436,223838,0
37634,1014318,105161
37835,383999,0
38039,504195,0
38237,513661,0
38437,408695,0
38642,159466,0
38848,136080,0
39039,806243,0
39247,950790,41633
39455,1041383,132226
39645,1576077,666920
39846,831417,0
40053,288022,0
40249,1782208,873051
40449,2350608,1441451
40649,2652024,1742867
40854,3100976,2191819
41047,2288492,1379335
41248,2848848,1939691
41449,2179766,1270609
41650,2543222,1634065
41851,1820392,911235
42053,1764634,855477
42253,2620331,1711174
42462,1218571,309414
42660,1613120,703963
42869,587540,0
43070,200989,0
43264,961984,52827
43481,35707,0
43669,560957,0
43870,734823,0
44070,379768,0
44285,105323,0
44479,131220,0
44680,251244,0
44889,908469,0
45081,1316345,407188
45279,1955966,1046809
45484,2250392,1341235
45675,2035520,1126363
45878,2959932,2050775
46077,3509403,2600246
46278,4575223,3666066
46479,4151187,3242030
46680,3964470,3055313
46887,1861667,952510
47095,2819886,1910729
47288,3646826,2737669
47508,1708430,799273
47706,860339,0
47912,124977,0
48097,1029989,120832
48296,1178999,269842
48511,1545541,636384
48719,1124702,215545
48921,1236665,327508
49107,847313,0
49306,1650122,740965
49521,1119177,210020
49660,1559613,650456
49866,1342001,432844
50072,791434,0
50284,98522,0
50463,1045147,135990
50678,1162161,253004
50871,2391993,1482836
51067,2734689,1825532
51267,1877128,967971
51469,1635695,726538
51665,2134585,1225428
51865,2738386,1829229
52065,3303670,2394513
52272,1406960,497803
52482,609706,0
52675,1247881,338724
52889,139859,0
53087,184280,0
53289,217660,0
53487,315484,0
53688,329142,0
53901,74763,0
54101,194400,0
54307,80831,0
54507,115338,0
54711,51383,0
54906,369681,0
55107,667230,0
